ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
hsa03008,Ribosome biogenesis in eukaryotes,71,0.7872298286042646,2.0468306660696207,1.5269204868764611e-6,4.7334535093170293e-4,4.227158821563255e-4,1552,"tags=56%, list=14%, signal=49%",WDR43/NOL6/IMP4/WDR75/WDR3/DKC1/GNL3/WDR36/GTPBP4/NOP56/NAT10/UTP6/MPHOSPH10/UTP4/BMS1/HEATR1/NOP58/SNU13/UTP14A/XPO1/SBDS/TCOF1/UTP15/RBM28/GNL2/NOB1/EMG1/RCL1/CSNK2A1/POP1/PWP2/RIOK1/RIOK2/FCF1/NXF3/NXT1/NMD3/UTP18/NXF1/RAN
hsa03013,Nucleocytoplasmic transport,99,0.6751632886313756,1.8585468947434598,9.247835471855506e-5,0.014334144981376034,0.012800951205778937,2297,"tags=52%, list=21%, signal=41%",IPO5/KPNA3/IPO7/XPO4/IPO4/KPNB1/SAP18/NUP58/SEH1L/RBM8A/NUP160/TMEM33/XPO1/NUP35/SUMO1/CSE1L/AHCTF1/TNPO2/XPO6/NUP42/NUP155/RNPS1/SNUPN/NDC1/NUP85/NXF3/DDX19A/UPF3A/NXT1/NUP205/NMD3/RAE1/NUP188/NXF1/RAN/NUP98/THOC6/KPNA1/RANBP2/TNPO1/NUP54/IPO9/THOC1/POM121/SUMO3/NCBP1/NUP107/ACIN1/PHAX/XPOT/UPF3B
hsa03020,RNA polymerase,34,0.7974363338285335,1.8843467213865326,4.8667753697935603e-4,0.03771750911590009,0.033683208480413326,813,"tags=35%, list=7%, signal=33%",POLR1B/POLR1G/POLR3B/POLR3G/POLR1A/POLR2D/POLR3D/POLR1D/POLR3E/POLR1F/POLR3K/POLR3C
hsa04068,FoxO signaling pathway,104,-0.721111796561616,-1.8076932982471794,3.71411804536877e-4,0.03771750911590009,0.033683208480413326,997,"tags=16%, list=9%, signal=15%",AKT1/GABARAPL1/TGFBR2/S1PR1/TNFSF10/MAPK14/INSR/SOD2/PIK3CD/RAG1/S1PR4/CDKN1B/MAPK13/CCNG2/PCK2/RAG2/BNIP3
