category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Genetic Information Processing,Translation,hsa03010,Ribosome,166/5281,174/7053,0.9540229885057471,1.2741382575139244,6.3206827727368555,2.769569205420828e-13,9.804274987189732e-11,8.046327375748932e-11,RPS5/RPS16/RPS19/RPS4Y1/RPLP1/RPS2/RPS11/RPL10/RPL7A/RPS3/FAU/RPL8/RPL29/RPS14/RPL13/RPSA/RPLP2/RPL23A/RPL41/RPL13A/RPL27/RPL18A/RPL36/RPS9/RPS28/RPL18/RPS18/RPL30/RPS8/RPS15/RPLP0/RPL3/MRPL19/RPL4/MRPL28/RPL39/RPS21/RPL35/MRPS34/RPS3A/RPL21/MRPL1/RPL24/RPS29/RPL12/RPL37A/RACK1/RPS12/RPL22/RPS27/RPL6/RPL28/RPL37/RPL19/RPL38/RPL27A/RPS25/RPS23/RPS6/MRPL54/MRPL24/RPS13/RPL11/MRPL9/RPL14/MRPL41/RPL9/MRPL42/RPL36AL/RPL7/CHCHD1/RPS20/RPL10A/RPS17/MRPL27/RPS10/RPS4X/RPL15/RPL26/RPL17/MRPS18B/UBA52/RPL32/RPL22L1/RPL35A/MRPL10/MRPL16/GADD45GIP1/AURKAIP1/RPL36A-HNRNPH2/RPS7/RPS15A/RPL36A/MRPL57/RPL31/MRPS15/MRPL11/MRPL44/MRPS16/MRPS27/RPSA2/MRPS25/RPS24/MRPL20/MRPL4/MRPL12/MRPL30/MRPS5/MRPS12/MRPL43/MRPL38/MRPL34/MRPL49/MRPS11/MRPL2/MRPS24/MRPS21/RPL5/MRPS18C/RSL24D1/MRPS28/MRPL52/MRPL53/MRPS6/RPL34/MRPL46/RPS27L/RPL17-C18orf32/MRPS31/RPL23/RPS26/MRPS10/MRPS23/MRPS17/MRPL40/MRPS33/MRPL51/RPS27A/MRPS30/MRPL36/MRPL18/MRPL14/MRPS7/MRPS22/MRPL32/MRPL48/MRPL45/MRPL55/MRPL15/MRPL47/MRPL17/RPS10-NUDT3/MRPL35/MRPL21/MRPL33/MRPS2/RPL26L1/MRPS18A/MRPS26/MRPL58/MRPL3/KGD4/PTCD3/MRPL37/MRPS14/MRPL22,166
Genetic Information Processing,Transcription,hsa03040,Spliceosome,133/5281,143/7053,0.9300699300699301,1.242147929707104,5.05000876777847,1.3677594063781119e-8,1.91071295521316e-6,1.5681141113256978e-6,SNRPD2/XAB2/FUS/PUF60/SRSF9/HNRNPK/SF3A2/HNRNPA3/LSM4/SNRNP200/SART1/SNRPB/SNRNP70/HNRNPM/PRPF38A/RBM8A/DDX23/SF3A1/SF3B2/U2AF2/MAGOH/ALYREF/SNRPC/HSPA1B/THOC2/THOC3/PRPF19/HNRNPA1/SRSF3/ZMAT2/LSM3/TCERG1/PRPF6/THOC7/SRSF1/PRPF40B/DDX39B/PCBP1/THOC6/BUD31/SRSF2/THOC1/DHX38/THOC5/DHX16/RBMX/PQBP1/AQR/SNRPE/PRPF18/SNRPD3/PRPF31/LSM7/CHERP/SNW1/SNU13/NCBP2/HNRNPA1L3/SRSF5/PPIH/GPKOW/SNRPD1/SNRPB2/ISY1/CTNNBL1/PHF5A/SNRPA/SRSF6/DDX5/EIF4A3/SNRPG/ACIN1/PRPF8/SF3B6/RBMXL1/SF3B5/ISY1-RAB43/U2AF1L4/PLRG1/HNRNPC/SF1/SF3A3/LSM2/NCBP1/HNRNPA1L2/SF3B1/SNRNP27/SRSF7/SYF2/SNRPF/TRA2A/RBM25/PPIE/BCAS2/U2AF1/LOC102724594/DDX42/LSM5/CWC15/PRPF4/CRNKL1/HSPA6/RBMX2/YJU2/SLU7/SF3B4/USP39/EFTUD2/PRPF40A/RBM17/U2SURP/WBP11/CDC5L/CWC25/DHX15/SRSF10/TXNL4A/RBM22/TRA2B/SMNDC1/SRSF8/PRPF3/RP9/LSM6/PRPF38B/SF3B3/CCDC12/LSM8/DHX8/SNIP1/HNRNPU/DDX46/MAGOHB,133
Human Diseases,Neurodegenerative disease,hsa05016,Huntington disease,259/5281,295/7053,0.8779661016949153,1.172561051932255,5.226693949552642,1.6192482671297965e-8,1.91071295521316e-6,1.5681141113256978e-6,COX6B1/ITPR1/GNAQ/NDUFS2/TUBA1C/PSMD2/DNAH14/SLC25A6/MAPK8/COX5B/PSMC3/UQCRQ/NRF1/SLC25A5/UQCRC1/PSMD4/MAP3K5/NDUFA2/POLR2E/NDUFV1/MT-ND6/PSMC1/ATP5F1B/AMBRA1/MT-ND5/CYC1/UQCRH/PSMB4/NDUFB9/NDUFS3/PSMB3/PIK3C3/RCOR1/COXFA4/ACTR1B/NDUFS6/AP2M1/ATP5F1D/PSMC2/MT-ND4/ATP5MC3/HIP1/PSMB6/TUBB/NDUFS8/NDUFB7/ATP5F1A/MT-ATP6/MT-CYB/MT-ND1/MT-ND2/CLTB/ADRM1/DNAH7/AP2A1/COX6C/COX4I1/NDUFS4/HDAC1/TUBA4A/TAF4B/AP2S1/COX7C/RB1CC1/ATP5PB/NDUFB2/DCTN3/PSMC5/CREB3L2/MT-ND4L/NDUFA1/MT-CO2/DNAH11/DCTN1/DCTN2/NDUFS5/NDUFB11/NDUFB3/GPX7/PSMD3/PSMD13/TUBA1B/NDUFA8/BECN1/ATG2B/PSMD8/UQCRFS1/PSMB1/PSMA7/PPIF/TUBB6/MT-ATP8/BAX/NDUFA6/GPX1/CYCS/POLR2L/SDHC/SDHA/TP53/PSMA4/CLTC/ATP5PO/UQCRB/PSMA6/COX7A2L/DCTN4/NDUFB8/COX8A/MAP2K7/NDUFB6/SDHD/NDUFA11/PSMD14/UQCR11/PSMA2/MT-CO3/NDUFB5/PIK3R4/PSMA3/ATP5PD/VDAC2/COX5A/ATP5MC1/POLR2H/NDUFC2/MT-CO1/VDAC3/NDUFB4/NDUFV2/CREBBP/ATP5PF/ATP5MC2/UQCR10/NDUFB10/POLR2C/DNAH1/PSMC4/NDUFA9/POLR2J/NDUFS1/TUBB4B/PSMD9/POLR2K/TUBA1A/ACTR1A/SLC1A3/ACTR10/PSMA1/PSMA5/ATP5F1E/NDUFA7/POLR2J3/NDUFA13/PSMC6/MAPK10/ULK1/COX7B/PSMD7/MT-ND3/PSMB5/MTOR/PLCB3/POLR2G/NDUFAB1/SOD1/DNAL4/NDUFB1/COX7A2/PSMD6/CREB3L4/ERN1/NDUFA10/PLCB2/NDUFS7/REST/SDHB/DLG4/AP2B1/CREB1/COX6A1/CLTA/NDUFC1/DNAH17/POLR2J2/BBC3/KCNJ10/PSMD1/WIPI1/CREB5/TUBB3/DCTN6/CREB3/ATG101/VDAC1/TAF4/CLTCL1/TUBA8/TUBB1/TBP/POLR2I/ATG2A/TUBB4A/PSMA8/KLC1/EP300/GPX3/PLCB4/HDAC2/CASP8/ATP5F1C/TFAM/WIPI2/AP2A2/NDUFA5/HTT/POLR2D/NRBF2/POLR2B/DNAH8/ATG13/ATG14/SP1/POLR2F/PLCB1/KLC4/NDUFA12/UQCRHL/MAP3K10/PPARG/GRIA4/GRM5/NDUFA3/CREB3L1/COX7B2/PSMB2/DNAH12/KLC2/CASP9/COX7A1/DNAH5/POLR2A/PSMD11/DNAH9/DNAH3/SOD2/CASP3/GRIN2B/TBPL1/CACNA1B/GRIN1/TUBB2B/SLC25A4/TRAF2/KIF5C/GRIA3/DNALI1/IFT57/GRIA1,259
Human Diseases,Cardiovascular disease,hsa05415,Diabetic cardiomyopathy,173/5281,192/7053,0.9010416666666666,1.203379449914789,4.932264404490373,6.054793969844869e-8,5.358492663312709e-6,4.397692462308379e-6,CYBA/AKT3/COX6B1/CAMK2D/PRKCA/NDUFS2/SLC25A6/MAPK8/COX5B/PRKCB/GAPDH/UQCRQ/SLC25A5/AKT1/UQCRC1/PPP1CA/NDUFA2/NDUFV1/MT-ND6/PTPA/ATP5F1B/MT-ND5/CYC1/UQCRH/NDUFB9/NDUFS3/SMAD2/MMP2/PIK3CB/COXFA4/NDUFS6/ATP5F1D/PIK3CA/ATP2A3/MT-ND4/ATP5MC3/NDUFS8/NDUFB7/ATP5F1A/MT-ATP6/MAPK14/MT-CYB/MT-ND1/PTEN/MT-ND2/SMAD3/COX6C/COX4I1/NDUFS4/G6PD/COX7C/GSK3B/ATP5PB/NDUFB2/PDHA1/TGFBR1/INSR/TGFB1/MT-ND4L/NDUFA1/MT-CO2/NDUFS5/PIK3R1/NDUFB11/NDUFB3/PPP1CC/PARP1/NFKB1/NDUFA8/CPT2/UQCRFS1/GYS1/TBC1D4/TGFBR2/PPIF/MT-ATP8/NDUFA6/SDHC/SDHA/ATP5PO/PDHB/UQCRB/COX7A2L/AKT2/NDUFB8/COX8A/NDUFB6/SDHD/NDUFA11/UQCR11/RAC2/MT-CO3/NDUFB5/ATP5PD/PPP1CB/VDAC2/COX5A/ATP5MC1/PIK3R2/NDUFC2/MT-CO1/VDAC3/NDUFB4/NDUFV2/ATP5PF/ATP5MC2/UQCR10/NDUFB10/NDUFA9/NDUFS1/CTSD/ATP5F1E/NDUFA7/NDUFA13/MAPK10/ATP2A1/COX7B/MT-ND3/MTOR/PLCB3/MAPK12/NDUFAB1/GFPT1/NDUFB1/NCF4/COX7A2/CPT1B/PRKCD/MPC2/NDUFA10/NCF2/PLCB2/NDUFS7/SDHB/MAPK11/RELA/COX6A1/NDUFC1/NCF1/PIK3CD/CYBB/VDAC1/PDK2/CD36/PIK3R3/SLC2A1/ATP2A2/RAC1/PLCB4/MPC1/ATP5F1C/TGFB3/NDUFA5/MMP9/SP1/RYR2/PLCB1/NDUFA12/UQCRHL/GSR/PPARA/NDUFA3/MAPK13/COX7B2/COX7A1/CAMK2G/IRS1/PRKCZ/PDK3/SLC25A4/AGT/CAMK2A/ACE,173
Metabolism,Energy metabolism,hsa00190,Oxidative phosphorylation,119/5281,129/7053,0.9224806201550387,1.2320120836874624,4.591021290734233,2.979234025127686e-7,2.109297689790402e-5,1.731091770389982e-5,COX6B1/NDUFS2/COX5B/PPA2/UQCRQ/UQCRC1/NDUFA2/NDUFV1/COX10/MT-ND6/ATP5F1B/MT-ND5/CYC1/ATP6V0B/UQCRH/NDUFB9/NDUFS3/COXFA4/NDUFS6/ATP5F1D/MT-ND4/ATP5MC3/NDUFS8/NDUFB7/ATP5F1A/MT-ATP6/MT-CYB/MT-ND1/MT-ND2/COX6C/COX4I1/NDUFS4/COX7C/ATP5PB/NDUFB2/MT-ND4L/NDUFA1/MT-CO2/NDUFS5/NDUFB11/NDUFB3/NDUFA8/TCIRG1/UQCRFS1/MT-ATP8/NDUFA6/COX11/ATP6AP1/CYCS/SDHC/SDHA/ATP5PO/ATP5MG/UQCRB/COX7A2L/NDUFB8/COX8A/NDUFB6/SDHD/NDUFA11/ATP6V1H/UQCR11/MT-CO3/ATP5MF/NDUFB5/ATP5PD/COX5A/ATP5MC1/ATP6V1B2/COX15/NDUFC2/MT-CO1/ATP6V0C/NDUFB4/NDUFV2/ATP5PF/ATP6V1F/ATP5MC2/UQCR10/NDUFB10/NDUFA9/NDUFS1/ATP6V0A1/ATP5F1E/NDUFA7/NDUFA13/ATP5ME/COX7B/MT-ND3/NDUFAB1/LHPP/NDUFB1/COX7A2/NDUFA10/NDUFS7/SDHB/ATP6V0E1/ATP6V0D1/COX6A1/NDUFC1/ATP6V1E1/ATP6V1D/ATP6V1C1/COX17/ATP5F1C/ATP6V1G1/NDUFA5/ATP6V1A/ATP6V1G2/PPA1/NDUFA12/UQCRHL/NDUFA3/COX7B2/COX7A1/ATP4B/ATP6V0A2/ATP6V1C2/ATP6V1E2,119
Human Diseases,Neurodegenerative disease,hsa05020,Prion disease,225/5281,258/7053,0.872093023255814,1.1647173060070546,4.653039399236214,5.157700234583994e-7,3.0430431384045566e-5,2.4974127451669866e-5,CYBA/COX6B1/PPP3CA/ITPR1/NCAM2/NDUFS2/TUBA1C/PSMD2/SLC25A6/ATF4/MAPK8/COX5B/PSMC3/MCU/UQCRQ/SLC25A5/UQCRC1/PSMD4/NDUFA2/NDUFV1/MT-ND6/PSMC1/ATF6B/ATP5F1B/MT-ND5/CYC1/UQCRH/PSMB4/NDUFB9/NDUFS3/PSMB3/PIK3CB/COXFA4/PRKACA/NDUFS6/ATP5F1D/PPP3CB/PSMC2/PIK3CA/ATF2/MT-ND4/ATP5MC3/PSMB6/TUBB/NDUFS8/NDUFB7/ATP5F1A/MT-ATP6/MAPK14/MT-CYB/MT-ND1/MT-ND2/ADRM1/COX6C/COX4I1/NDUFS4/TUBA4A/NCAM1/COX7C/GSK3B/ATP5PB/HSPA1B/NDUFB2/PSMC5/CREB3L2/MT-ND4L/NDUFA1/MT-CO2/NDUFS5/PIK3R1/NDUFB11/NDUFB3/PSMD3/PSMD13/TUBA1B/NDUFA8/PSMD8/UQCRFS1/PSMB1/PSMA7/EGR1/PPIF/HSPA5/TUBB6/MT-ATP8/BAX/NDUFA6/CYCS/SDHC/STIP1/SDHA/PSMA4/ATP5PO/UQCRB/PSMA6/PRKACB/COX7A2L/NDUFB8/COX8A/NDUFB6/SDHD/NDUFA11/PSMD14/CSNK2B/UQCR11/RAC2/PSMA2/MT-CO3/NDUFB5/PSMA3/ATP5PD/VDAC2/COX5A/ATP5MC1/PIK3R2/NDUFC2/MT-CO1/VDAC3/NDUFB4/NDUFV2/ATP5PF/PPP3R1/ATP5MC2/UQCR10/NDUFB10/PPP3CC/CCL5/PSMC4/EIF2AK3/NDUFA9/NDUFS1/TUBB4B/PSMD9/TUBA1A/PSMA1/PSMA5/ATP5F1E/NDUFA7/DDIT3/NDUFA13/PSMC6/MAPK10/COX7B/PSMD7/MT-ND3/PSMB5/MAPK12/NDUFAB1/SOD1/NDUFB1/NCF4/COX7A2/PSMD6/CREB3L4/PRKCD/BAD/NDUFA10/NCF2/NDUFS7/SDHB/MAPK11/CREB1/COX6A1/NDUFC1/C5/PSMD1/NCF1/CREB5/TUBB3/PIK3CD/CYBB/CREB3/MAPK1/ITPR2/VDAC1/TUBA8/TUBB1/PIK3R3/TUBB4A/HSPA6/PSMA8/RAC1/CACNA1C/KLC1/LAMC1/CACNA1D/GRIN3A/MAPK3/ATP5F1C/NOTCH1/CAV3/NDUFA5/TNF/RYR3/IL1B/RYR2/PRNP/KLC4/NDUFA12/UQCRHL/CSNK2A2/NDUFA3/MAPK13/CREB3L1/COX7B2/PSMB2/KLC2/CAV1/CASP9/COX7A1/GRIN2C/PSMD11/IL1A/CASP3/GRIN2B/C8G/CACNA1B/GRIN1/TUBB2B/SLC25A4/KIF5C/CSNK2A3/FYN/RYR1/C6,225
Organismal Systems,Environmental adaptation,hsa04714,Thermogenesis,192/5281,218/7053,0.8807339449541285,1.176257624268409,4.5634077561945405,7.418491197020432e-7,3.751636976778904e-5,3.078952737409984e-5,ARID1B/SOS1/COX6B1/NDUFS2/COX5B/RPTOR/UQCRQ/ZNF516/COA1/KDM1A/UQCRC1/ACSL5/NDUFAF6/MAP3K5/NDUFA2/SMARCE1/NDUFV1/COX10/MT-ND6/NDUFAF2/ATP5F1B/MT-ND5/CYC1/FRS2/UQCRH/PRKAG2/NDUFB9/NDUFS3/COXFA4/PRKACA/NDUFS6/ATP5F1D/RPS6KA2/ATF2/MT-ND4/ATP5MC3/NDUFS8/SMARCD2/NDUFB7/ATP5F1A/RPS6KA3/MT-ATP6/MAPK14/MT-CYB/MT-ND1/RPS6/ACSL4/MT-ND2/COX6C/COX4I1/NDUFS4/ADCY9/COX7C/ATP5PB/ACTG1/NDUFB2/ARID1A/CREB3L2/MT-ND4L/NDUFA1/MT-CO2/NDUFS5/NDUFB11/NDUFB3/NDUFA8/CPT2/UQCRFS1/ADCY7/COA3/MT-ATP8/NDUFA6/NDUFAF8/COX11/SDHC/SDHA/SIRT6/ATP5PO/ATP5MG/RPS6KB2/UQCRB/PRKACB/COX7A2L/NDUFB8/COX8A/NDUFB6/SDHD/NDUFA11/UQCR11/MT-CO3/ATP5MF/NDUFB5/ATP5PD/SMARCC2/COX5A/ATP5MC1/COX15/NDUFC2/MT-CO1/NDUFB4/NDUFV2/ATP5PF/ATP5MC2/UQCR10/NDUFB10/NDUFA9/PNPLA2/PRKAG1/NDUFS1/NDUFAF5/ATP5F1E/TSC2/NDUFA7/NDUFA13/AKT1S1/ATP5ME/ACSL3/COX7B/MT-ND3/MTOR/MAPK12/NDUFAB1/COX16/MLST8/COX14/ACTB/NDUFB1/SLC25A29/COX7A2/RPS6KA1/CPT1B/CREB3L4/PRKAA1/GRB2/NDUFAF3/NDUFA10/SOS2/NDUFS7/SDHB/MAPK11/SMARCD1/FGFR1/CREB1/COX6A1/ACSL1/NDUFC1/CREB5/SMARCC1/CREB3/HRAS/SMARCA4/ADCY10/SMARCB1/COX20/NDUFAF1/MGLL/COA6/COA7/GNAS/PRKG1/KLB/SLC25A20/RHEB/COX17/ACTL6A/RPS6KB1/ADCY5/ATP5F1C/NDUFA5/COX19/ADCY1/KDM3A/KRAS/NDUFA12/UQCRHL/PPARG/SMARCA2/ADCY2/NDUFA3/MAPK13/CREB3L1/BMP8B/COX7B2/COX7A1/ADCY4/MAP2K3/COA4/PRDM16/ACTL6B/COX18/CPT1A/DPF1/DPF3,192
Human Diseases,Neurodegenerative disease,hsa05014,Amyotrophic lateral sclerosis,297/5281,350/7053,0.8485714285714285,1.1333032163821786,4.415932411110337,2.4549315752407885e-6,1.0863072220440489e-4,8.915277825874443e-5,COX6B1/PPP3CA/NDUFS2/TUBA1C/PSMD2/DNAH14/ATF4/COX5B/PSMC3/ATXN2/MCU/UQCRQ/ATF6/VCP/FUS/UQCRC1/PSMD4/MAP3K5/NDUFA2/NDUFV1/MT-ND6/SQSTM1/PSMC1/ATP5F1B/AMBRA1/MT-ND5/CYC1/UQCRH/PSMB4/NDUFB9/NDUFS3/PSMB3/NRG4/HNRNPA3/TARDBP/PIK3C3/COXFA4/ACTR1B/NDUFS6/ATP5F1D/PPP3CB/PSMC2/MT-ND4/ATP5MC3/PSMB6/HNRNPA2B1/TUBB/NDUFS8/BCL2/SPG11/NDUFB7/ATP5F1A/MT-ATP6/MAPK14/MT-CYB/MT-ND1/MT-ND2/ADRM1/DNAH7/COX6C/COX4I1/NDUFS4/VAPB/ALYREF/TUBA4A/COX7C/RB1CC1/ATP5PB/ACTG1/NDUFB2/DCTN3/PSMC5/TOMM40/HNRNPA1/MT-ND4L/PFN1/NDUFA1/MT-CO2/DNAH11/DCTN1/DCTN2/SETX/NDUFS5/NDUFB11/NDUFB3/GPX7/PSMD3/PSMD13/TUBA1B/CHCHD10/TANK/NDUFA8/SRSF3/BECN1/ATG2B/PSMD8/UQCRFS1/PSMB1/PSMA7/HSPA5/TUBB6/ERBB4/MT-ATP8/BAX/GLE1/NDUFA6/GPX1/NUP153/CYCS/ATXN2L/SDHC/MATR3/SDHA/TP53/PSMA4/ATP5PO/UQCRB/PSMA6/COX7A2L/DCTN4/NDUFB8/TOMM40L/COX8A/NUP98/NDUFB6/SDHD/NDUFA11/PSMD14/DERL1/NUP62/UQCR11/PSMA2/MT-CO3/NDUFB5/PIK3R4/PSMA3/ATP5PD/TNFRSF1B/COX5A/ATP5MC1/NDUFC2/MT-CO1/NUP35/NDUFB4/NDUFV2/ATP5PF/PPP3R1/HNRNPA1L3/ATP5MC2/UQCR10/NDUFB10/PPP3CC/DNAH1/PSMC4/EIF2AK3/NDUFA9/RAB8A/NDUFS1/TUBB4B/PSMD9/TUBA1A/ACTR1A/ACTR10/PSMA1/PSMA5/ATP5F1E/NDUFA7/DDIT3/NDUFA13/PSMC6/RANBP2/ULK1/TNFRSF1A/COX7B/PSMD7/MT-ND3/PSMB5/MTOR/MAPK12/NUP188/NDUFAB1/SIGMAR1/SOD1/ANXA7/HDAC6/ACTB/DNAL4/NDUFB1/COX7A2/PSMD6/ALS2/ERN1/DAXX/BAD/NDUFA10/NDUFS7/SDHB/NUP210L/MAPK11/NCBP1/HNRNPA1L2/COX6A1/NUP214/C9orf72/CCS/SRSF7/NDUFC1/DNAH17/NUP155/PSMD1/WIPI1/TUBB3/DCTN6/WDR41/ATG101/OPTN/MAP1LC3B/SMCR8/VDAC1/TUBA8/TUBB1/ANXA11/UBQLN4/PRKN/ATG2A/TUBB4A/XBP1/PFN2/PSMA8/RAC1/NEFH/KLC1/NXF3/CAT/PINK1/GPX3/FIG4/CASP1/ATP5F1C/WIPI2/NDUFA5/TNF/NRG1/NRG3/NDC1/NUP58/NRBF2/NXT1/DNAH8/ANG/ATG13/ATG14/UBQLN2/POM121/RAB5A/KLC4/NDUFA12/UQCRHL/MAP1LC3B2/NUP50/MAP2K6/NDUFA3/MAPK13/NUP54/COX7B2/PSMB2/DNAH12/NUP37/RAE1/NXF1/KLC2/CASP9/COX7A1/DNAH5/NXT2/MAP2K3/NUP107/BCL2L1/GRIN2C/PSMD11/DNAH9/NUP93/DNAH3/CASP3/SEH1L/GRIN2B/NUP43/GRIN1/TUBB2B/NRG2/TRAF2/KIF5C/DNALI1/NEFL/RAB1A/GRIA1/POM121L2,297
Human Diseases,Neurodegenerative disease,hsa05017,Spinocerebellar ataxia,122/5281,136/7053,0.8970588235294118,1.1980601935907862,4.026151772696007,1.0069424846258848e-5,3.9606404395284804e-4,3.2504810030028564e-4,AKT3/ITPR1/PRKCA/GNAQ/PSMD2/SLC25A6/MAPK8/PRKCB/PSMC3/ATXN2/MCU/SLC25A5/AKT1/PSMD4/ATXN1/MAP3K5/PUM1/PSMC1/AMBRA1/PSMB4/PSMB3/PIK3C3/PIK3CB/PSMC2/PIK3CA/ATP2A3/PUM2/PSMB6/RBPJ/ADRM1/ATXN10/AFG3L2/RB1CC1/PSMC5/PIK3R1/KAT5/PSMD3/PSMD13/BECN1/ATG2B/PSMD8/PSMB1/PSMA7/PPIF/CYCS/ATXN2L/PSMA4/PSMA6/AKT2/PSMD14/PSMA2/PIK3R4/PSMA3/VDAC2/PIK3R2/VDAC3/NFYA/PSMC4/PSMD9/PSMA1/PSMA5/DAB1/PSMC6/MAPK10/ATP2A1/ULK1/PSMD7/OMA1/PSMB5/MTOR/PLCB3/OPA1/PSMD6/ATXN1L/ERN1/PLCB2/KCNC3/NOP56/CIC/PSMD1/WIPI1/PIK3CD/ATG101/ITPR2/VDAC1/TBP/PIK3R3/ATG2A/XBP1/ATP2A2/PSMA8/ATXN3/GRIN3A/PLCB4/WIPI2/CACNA1A/NRBF2/RORA/ATG13/ATG14/SP1/PLCB1/TWNK/PSMB2/GTF2B/BEAN1/VLDLR/FGF14/GRM1/GRIN2C/PSMD11/KCND3/SPTBN2/GRIN2B/TBPL1/GRIN1/SLC25A4/TRAF2/GRIA3/RELN/RYR1/GRIA1,122
Human Diseases,Neurodegenerative disease,hsa05012,Parkinson disease,218/5281,255/7053,0.8549019607843137,1.1417579112690333,3.9802393810141043,1.9296409747523695e-5,6.830929050623387e-4,5.606114831912147e-4,COX6B1/CAMK2D/ITPR1/NDUFS2/TUBA1C/PSMD2/SLC25A6/SLC39A11/ATF4/MAPK8/COX5B/PSMC3/CALM3/KEAP1/CALM1/MCU/UQCRQ/ATF6/UBB/SLC25A5/UQCRC1/PSMD4/MAP3K5/NDUFA2/NDUFV1/MT-ND6/PSMC1/ATP5F1B/MT-ND5/CYC1/UQCRH/PSMB4/NDUFB9/NDUFS3/PSMB3/COXFA4/PRKACA/NDUFS6/ATP5F1D/SLC39A10/PSMC2/MT-ND4/ATP5MC3/PSMB6/TUBB/NDUFS8/NDUFB7/ATP5F1A/MT-ATP6/MT-CYB/MT-ND1/GNAI2/UBC/MT-ND2/SLC39A7/ADRM1/COX6C/COX4I1/NDUFS4/TUBA4A/PARK7/COX7C/ATP5PB/NDUFB2/UBA1/MFN1/PSMC5/MT-ND4L/NDUFA1/MT-CO2/NDUFS5/NDUFB11/NDUFB3/PSMD3/PSMD13/TUBA1B/UBA52/NDUFA8/PSMD8/UQCRFS1/PSMB1/TRAP1/PSMA7/PPIF/HSPA5/TUBB6/MT-ATP8/BAX/NDUFA6/CALM2/CYCS/SDHC/SLC11A2/SDHA/TP53/PSMA4/ATP5PO/UQCRB/PSMA6/PRKACB/COX7A2L/NDUFB8/COX8A/NDUFB6/SDHD/NDUFA11/PSMD14/UQCR11/PSMA2/MT-CO3/NDUFB5/PSMA3/ATP5PD/VDAC2/COX5A/ATP5MC1/NDUFC2/MT-CO1/VDAC3/MFN2/NDUFB4/NDUFV2/ATP5PF/HTRA2/NFE2L2/SLC39A1/ATP5MC2/UQCR10/NDUFB10/UBE2J2/PSMC4/EIF2AK3/NDUFA9/TXN2/NDUFS1/TUBB4B/PSMD9/TUBA1A/SEPTIN5/PSMA1/PSMA5/ATP5F1E/NDUFA7/SLC39A3/DDIT3/TXN/NDUFA13/PSMC6/MAPK10/SLC39A13/UBE2G1/COX7B/PSMD7/MT-ND3/PSMB5/NDUFAB1/SOD1/NDUFB1/COX7A2/PSMD6/ERN1/RPS27A/DAXX/NDUFA10/NDUFS7/UBA7/SLC39A8/SDHB/ADORA2A/SLC39A9/COX6A1/NDUFC1/PSMD1/DUSP1/TUBB3/CALML4/ITPR2/VDAC1/UBE2J1/TUBA8/TUBB1/PRKN/TUBB4A/XBP1/GNAS/PSMA8/KLC1/GNAI3/GNAL/PINK1/LRRK2/SLC18A2/ADCY5/ATP5F1C/NDUFA5/RYR3/PLCG1/UBE2L6/KLC4/NDUFA12/UQCRHL/NDUFA3/COX7B2/PSMB2/MAPT/KLC2/CASP9/COX7A1/BCL2L1/PSMD11/CAMK2G/CASP3/UBE2L3/SLC39A6/TUBB2B/SLC25A4/KIF5C/CAMK2A,218
