category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Cellular Processes,Cell growth and death,hsa04115,p53 signaling pathway,25/683,70/6129,0.35714285714285715,3.204873457435683,6.569966041520931,4.756416918461633e-8,1.5838868338477236e-5,1.4469520941425386e-5,RRM2B/CCND2/CCNG1/CDKN1A/SHISA5/MDM2/ZMAT3/CCNG2/PIDD1/TNFRSF10B/GADD45A/CASP3/DDB2/ATM/PERP/CDK6/SERPINE1/MDM4/SESN1/AIFM2/GADD45B/FAS/CASP8/IGFBP3/PMAIP1,25
Environmental Information Processing,Signaling molecules and interaction,hsa04512,ECM-receptor interaction,19/683,69/6129,0.2753623188405797,2.4710038831243235,4.351439644241059,1.2784619120575566e-4,0.02128639083575832,0.019446078557085994,COL4A2/COL4A1/CD44/ITGB1/LAMC1/THBS2/LAMA5/COL1A2/COL4A5/CD47/LAMA1/ITGA6/ITGAV/COL4A4/COL1A1/COL9A3/FREM1/COL2A1/CD36,19
Environmental Information Processing,Signaling molecules and interaction,hsa04518,Integrin signaling,27/683,122/6129,0.22131147540983606,1.9859707654273577,3.89534608616569,3.2028541757691626e-4,0.03555168135103771,0.03247806515078203,COL4A2/COL4A1/CCND2/ITGB1/LAMC1/THBS2/LAMA5/PIK3R3/COL1A2/ACTN1/COL4A5/VCL/LAMA1/LIMS1/ITGA6/ITGAV/COL4A4/COL1A1/ITGAE/EGFR/COL9A3/FREM1/COL2A1/MADCAM1/MET/EGF/PARVB,27
Human Diseases,Immune disease,hsa05332,Graft-versus-host disease,6/683,11/6129,0.5454545454545454,4.89471582590177,4.578237235190744,5.285261196691872e-4,0.04043454096036058,0.03693877773840432,HLA-DPB1/HLA-E/HLA-DRA/HLA-DRB1/FAS/HLA-DOA,6
Human Diseases,Infectious disease: parasitic,hsa05146,Amoebiasis,16/683,62/6129,0.25806451612903225,2.315779530534171,3.6874223591898896,9.395983789608333e-4,0.04043454096036058,0.03693877773840432,COL4A2/COL4A1/LAMC1/LAMA5/PIK3R3/COL1A2/ACTN1/COL4A5/CASP3/VCL/LAMA1/SERPINB6/TGFB3/COL4A4/COL1A1/PRKCG,16
Human Diseases,Immune disease,hsa05320,Autoimmune thyroid disease,6/683,12/6129,0.5,4.486822840409956,4.281364232951103,9.579398670188586e-4,0.04043454096036058,0.03693877773840432,HLA-DPB1/HLA-E/HLA-DRA/HLA-DRB1/FAS/HLA-DOA,6
Human Diseases,Immune disease,hsa05330,Allograft rejection,6/683,12/6129,0.5,4.486822840409956,4.281364232951103,9.579398670188586e-4,0.04043454096036058,0.03693877773840432,HLA-DPB1/HLA-E/HLA-DRA/HLA-DRB1/FAS/HLA-DOA,6
Human Diseases,Infectious disease: viral,hsa05169,Epstein-Barr virus infection,31/683,157/6129,0.19745222929936307,1.7718663446204923,3.469468456108953,9.71400383432086e-4,0.04043454096036058,0.03693877773840432,MAP2K4/CCND2/CD44/CDKN1A/TAPBP/MDM2/PIK3R3/GADD45A/CASP3/JUN/PSMD7/TAP2/DDB2/NEDD4/SAP30L/VIM/CDK6/HLA-DPB1/TAP1/MAP2K7/TBK1/TRAF5/HLA-E/HLA-DRA/GADD45B/HLA-DRB1/FAS/JAK3/CASP8/HLA-DOA/PLCG2,31
Environmental Information Processing,Signaling molecules and interaction,hsa04060,Cytokine-cytokine receptor interaction,21/683,94/6129,0.22340425531914893,2.0047506308214698,3.4762779104648276,0.001269151480106104,0.04695860476392585,0.04289880441528235,BMP7/TGFBR1/PRLR/LIFR/OSMR/TNFRSF10B/GDF15/IL1RAP/RELL1/TGFB3/IFNGR1/LIF/ACVR1/BMP3/IL10RB/TNFRSF11B/BMP8A/FAS/INHBB/IFNLR1/BMP6,21
