ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,184,-0.49250135298059194,-2.164881704514673,1.0209675191044529e-10,5.104837595522265e-9,3.976399811248922e-9,3578,"tags=45%, list=24%, signal=34%",253714/55635/6941/7037/4172/10527/9700/4001/11340/84316/203068/4085/5902/1164/6241/4678/4609/4288/7913/2146/10797/5982/5591/81611/1027/83461/11004/204/6470/6119/9232/8243/24137/23047/56655/57122/5558/3925/9833/51155/4999/580/83463/4175/1786/3161/332/54556/29028/7112/29089/4361/4683/9787/5395/10733/3930/1503/7884/3070/9221/147841/5885/64858/675/9972/27338/29127/5983/10606/10248/3015/5347/983/29893/7465/11113/7374/701/55143/10274/9212
HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,191,-0.4688166446067269,-2.0620060428916767,1.8679229840840706e-9,4.6698074602101766e-8,3.637534232163717e-8,4356,"tags=54%, list=29%, signal=39%",1031/22823/3184/993/7486/8318/6118/8819/1062/899/1841/56992/7153/8899/7272/3014/8140/3364/1874/10036/11044/4172/11065/3312/9585/22974/9700/4001/6541/4085/1164/4678/4609/4928/4288/2130/5001/3151/996/30000/51659/2146/1058/1810/6558/699/1027/7290/11004/81539/7090/10592/9232/8243/24137/7468/23047/5558/3925/51155/5813/26271/890/580/4175/262/10024/3161/332/4953/8317/4926/7112/1432/3832/6491/10733/8438/94239/3930/10721/3980/9221/10293/9994/5885/9184/6632/5933/10146/9493/675/27338/29127/7371/3015/1736/5347/983/10403/9055/10274/9212/57082
HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,48,-0.5769030737066339,-2.0586923220664834,6.710109396447956e-5,0.0011183515660746594,8.711370093634187e-4,3526,"tags=52%, list=23%, signal=40%",23481/27346/4869/3329/4609/23082/8886/27340/23223/10199/26354/3099/6573/29078/9064/1844/10733/6652/9221/10196/5347/7965/80324/64216/7374
HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,185,-0.35611527799763387,-1.5670541976316725,5.18047032667022e-4,0.0064755879083377745,0.005044142160178898,3828,"tags=39%, list=25%, signal=30%",6059/1977/10576/52/10921/3251/9868/220988/6432/22948/4869/6742/10054/790/3329/2806/23450/6175/8669/4085/10236/7416/5902/51020/4609/7298/8886/7913/10213/7284/5714/8761/2058/28973/6732/6418/65005/821/4999/890/26354/3615/1964/5690/56910/4175/6629/3326/5685/4953/5230/3376/7531/26156/1503/9221/6627/9184/6632/10146/2079/6637/7419/3015/10574/7965/5709/10935/5682/3939/2739/6146/3608
HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,135,0.38693761523402675,1.5027068391563563,0.0037992119792126747,0.031660099826772294,0.0246615514440121,2828,"tags=29%, list=19%, signal=24%",6261/2261/778/5071/3195/51302/51226/3866/105375355/6446/5795/495/54847/83439/6262/1280/6531/9746/941/10964/55610/1271/91543/57451/27076/4210/55220/3425/140460/7021/5164/9328/2895/5030/23031/4908/6498/9435/5737
HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,181,0.3633843407043412,1.4626755370889155,0.003254955709507715,0.031660099826772294,0.0246615514440121,4177,"tags=44%, list=28%, signal=32%",25873/4851/5111/8626/3725/51768/7040/57763/5154/3732/9618/1969/581/57799/10140/4033/9738/23169/25898/6236/6948/8744/54884/3872/100/5429/1647/29948/6141/5912/467/1026/5883/2872/26207/127544/55367/1643/834/2232/26999/896/10769/8722/51065/4814/6256/2760/64782/91/5925/1839/49856/3006/4193/3714/1606/51278/64393/10614/5889/10628/23654/2353/6520/5784/29927/27244/29946/7039/6667/10399/92815/23303/6004/7832/355/51447/54541
