category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Environmental Information Processing,Signaling molecules and interaction,hsa04514,Cell adhesion molecule (CAM) interaction,31/1505,53/4899,0.5849056603773585,1.9039553688961321,4.40570018921172,2.378864897304125e-5,0.007905578777500448,0.007905578777500448,NECTIN1/ITGA6/HLA-C/PECAM1/ALCAM/ITGA4/PTPRC/CD28/CD4/PTPRS/PTPRF/NECTIN3/JAM3/GLG1/SPN/HLA-E/CNTNAP1/NRXN3/CD99L2/SELPLG/CD99/HLA-A/CXADR/ICAM1/CDH2/F11R/CD8A/NTNG2/PVR/NLGN3/NLGN2,31
Genetic Information Processing,Translation,hsa03008,Ribosome biogenesis in eukaryotes,38/1505,71/4899,0.5352112676056338,1.7421926910299,4.1945361166646,4.748095361862131e-5,0.007905578777500448,0.007905578777500448,WDR43/NOL6/IMP4/WDR75/WDR3/DKC1/GNL3/WDR36/GTPBP4/NOP56/NAT10/UTP6/MPHOSPH10/UTP4/BMS1/HEATR1/NOP58/SNU13/UTP14A/XPO1/SBDS/TCOF1/UTP15/RBM28/GNL2/CSNK2B/NOB1/EMG1/RCL1/POP1/PWP2/RIOK1/RIOK2/NXF3/NXT1/NXF1/POP7/RPP40,38
Organismal Systems,Immune system,hsa04640,Hematopoietic cell lineage,18/1505,27/4899,0.6666666666666666,2.1700996677740862,4.059502560532961,1.2285340541187163e-4,0.013636728000717751,0.013636728000717751,ITGA6/MME/CD7/TFRC/ITGA4/CD38/CD3G/CD4/CD59/CSF1/CD3E/EPOR/ITGA5/CD37/CD5/GP5/ITGA3/CD8A,18
Metabolism,Amino acid metabolism,hsa00250,"Alanine, aspartate and glutamate metabolism",16/1505,25/4899,0.64,2.083295681063123,3.615729852909404,5.906419293585102e-4,0.04917094061909598,0.04917094061909598,ASS1/RIMKLA/GLS/ASNS/PPAT/ALDH5A1/CAD/ASL/NAT8L/GLUL/CPS1/ADSS2/GPT2/RIMKLB/ABAT/ALDH4A1,16
