category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Metabolism,Energy metabolism,mmu00190,Oxidative phosphorylation,69/276,112/6099,0.6160714285714286,13.613839285714286,29.330977148877963,1.0045859534525692e-66,2.4511897264242688e-64,2.3687079323513213e-64,Ndufab1/Cox8b/Ndufa3/Atp5me/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Atp5pf/Cox5a/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Atp5f1e/Ndufb10/Atp5mc3/Ndufs5/Ndufs4/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Cox17/Ndufb3/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Atp5pb/Ndufv2/Ndufc2/Atp5mg/Ndufb6/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Atp5mf/Ndufa13/Ppa2/Cox7a2l/Ndufa8/Uqcrq/Ndufb2/Atp5pd/Ndufb7/Atp5f1d/Atp6v1g1/Ndufb11/Cox11/Cox4i2/Cycs/Cyc1/Sdhd/Ndufa11/Ndufs7/Cox6b2,69
Organismal Systems,Environmental adaptation,mmu04714,Thermogenesis,72/276,195/6099,0.36923076923076925,8.159197324414716,22.11990818806225,4.757553543214015e-49,5.804215322721098e-47,5.608905229894418e-47,Ndufab1/Cox8b/Ndufa3/Atp5me/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Atp5pf/Cox5a/Cox20/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Atp5f1e/Ndufb10/Atp5mc3/Ndufs5/Ndufs4/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Ndufaf2/Cox17/Ndufb3/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Atp5pb/Ndufv2/Cnr1/Ndufc2/Atp5mg/Ndufb6/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Atp5mf/Ndufa13/Cox7a2l/Cox16/Ndufa8/Uqcrq/Ndufb2/Atp5pd/Ndufb7/Coa6/Atp5f1d/Ndufb11/Cox11/Cox4i2/Ndufaf6/Cyc1/Sdhd/Ndufa11/Ndufs7/Cox6b2,72
Human Diseases,Cardiovascular disease,mmu05415,Diabetic cardiomyopathy,66/276,181/6099,0.36464088397790057,8.057770838337738,20.98428693028554,2.224108131737347e-44,1.8089412804797087e-42,1.7480709526637396e-42,Ndufab1/Cox8b/Ndufa3/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Atp5pf/Cox5a/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Atp5f1e/Ndufb10/Atp5mc3/Mpc2/Ndufs5/Ndufs4/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Ndufb3/Mcpt4/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Atp5pb/Ndufv2/Ndufc2/Ndufb6/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Ndufa13/Cma1/Cox7a2l/Ndufa8/Uqcrq/Ndufb2/Atp5pd/Ndufb7/Mpc1/Atp5f1d/Ndufb11/Cox4i2/Cyc1/Sdhd/Ndufa11/Ndufs7/Cox6b2/Ppif,66
Human Diseases,Cancer: overview,mmu05208,Chemical carcinogenesis - reactive oxygen species,66/276,194/6099,0.3402061855670103,7.517817122366652,20.084819854772267,3.883818975218579e-42,2.3691295748833335e-40,2.289409080128847e-40,Ndufab1/Cox8b/Ndufa3/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Atp5pf/Cox5a/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Atp5f1e/Ndufb10/Atp5mc3/Ndufs5/Ndufs4/Vegfa/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Gstt1/Sod1/Ndufb3/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Atp5pb/Ndufv2/Ndufc2/Ndufb6/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Ndufa13/Cox7a2l/Ndufa8/Uqcrq/Ndufb2/Atp5pd/Ndufb7/Atp5f1d/Ndufb11/Cox4i2/Cyc1/Sdhd/Cyp2f2/Ndufa11/Ndufs7/Cox6b2/Ppif,66
Human Diseases,Endocrine and metabolic disease,mmu04932,Non-alcoholic fatty liver disease,56/276,142/6099,0.39436619718309857,8.714635639926515,20.249795766804983,1.1150601455538765e-39,5.441493510302917e-38,5.258388896927754e-38,Ndufab1/Cox8b/Ndufa3/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Cox5a/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Ndufb10/Ndufs5/Ndufs4/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Ndufb3/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Ndufv2/Ndufc2/Ndufb6/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Ndufa13/Cox7a2l/Ndufa8/Uqcrq/Ndufb2/Ndufb7/Ndufb11/Cox4i2/Cycs/Cyc1/Sdhd/Ndufa11/Ndufs7/Cox6b2,56
Human Diseases,Neurodegenerative disease,mmu05012,Parkinson disease,68/276,230/6099,0.2956521739130435,6.5332703213610595,18.622526755932707,5.881103220046153e-39,2.049984550987516e-37,1.981003189910283e-37,Ndufab1/Cox8b/Ndufa3/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Atp5pf/Cox5a/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Atp5f1e/Ndufb10/Atp5mc3/Ndufs5/Ndufs4/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Sod1/Ndufb3/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Atp5pb/Ndufv2/Ndufc2/Ndufb6/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Ndufa13/Cox7a2l/Ndufa8/Uqcrq/Ndufb2/Atp5pd/Ndufb7/Txn2/Sem1/Atp5f1d/Ndufb11/Cox4i2/Cycs/Cyc1/Sdhd/Ndufa11/Ndufs7/Cox6b2/Maob/Slc18a2/Ppif,68
Human Diseases,Neurodegenerative disease,mmu05020,Prion disease,68/276,230/6099,0.2956521739130435,6.5332703213610595,18.622526755932707,5.881103220046153e-39,2.049984550987516e-37,1.981003189910283e-37,C7/Ndufab1/Cox8b/Ndufa3/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Atp5pf/Cox5a/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Atp5f1e/Ndufb10/Atp5mc3/Ndufs5/Ndufs4/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Sod1/Ndufb3/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Atp5pb/Ndufv2/Ndufc2/Ndufb6/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Ccl5/Ndufa13/Cox7a2l/Ndufa8/Uqcrq/Ndufb2/Atp5pd/Ndufb7/Sem1/Atp5f1d/Ndufb11/Csnk2b/Cox4i2/Cycs/Cyc1/Sdhd/Ndufa11/Ndufs7/Cox6b2/Ppif,68
Human Diseases,Neurodegenerative disease,mmu05016,Huntington disease,69/276,252/6099,0.27380952380952384,6.050595238095238,17.825886804269842,3.838056741513943e-37,1.1706073061617527e-35,1.1312167238146361e-35,Ndufab1/Cox8b/Ndufa3/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Atp5pf/Cox5a/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Atp5f1e/Ndufb10/Polr2k/Atp5mc3/Gpx3/Ndufs5/Ndufs4/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Sod1/Ndufb3/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Atp5pb/Ndufv2/Ndufc2/Ndufb6/Polr2i/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Ndufa13/Cox7a2l/Ndufa8/Uqcrq/Ndufb2/Atp5pd/Ndufb7/Polr2f/Sem1/Atp5f1d/Ndufb11/Cox4i2/Cycs/Cyc1/Sdhd/Ndufa11/Ndufs7/Cox6b2/Ppif,69
Human Diseases,Neurodegenerative disease,mmu05014,Amyotrophic lateral sclerosis,69/276,296/6099,0.23310810810810811,5.1511824324324325,15.939189942707953,2.8354799627099416e-32,7.687301232235842e-31,7.428625867216689e-31,Ndufab1/Cox8b/Ndufa3/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Atp5pf/Cox5a/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Atp5f1e/Ndufb10/Atp5mc3/Gpx3/Ndufs5/Ndufs4/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Sod1/Ndufb3/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Atp5pb/Ndufv2/Ndufc2/Ndufb6/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Ndufa13/Cox7a2l/Ndufa8/Chmp2b/Uqcrq/Ndufb2/Atp5pd/Chchd10/Ndufb7/Sem1/Atp5f1d/Ubqln2/Ndufb11/Cox4i2/Cycs/Cyc1/Sdhd/Ndufa11/Ndufs7/Cox6b2/Atxn2,69
Human Diseases,Neurodegenerative disease,mmu05010,Alzheimer disease,65/276,326/6099,0.19938650306748465,4.406008268871699,13.76032131813771,4.132747257429317e-26,1.0083903308127534e-24,9.744583006991233e-25,Ndufab1/Cox8b/Ndufa3/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Atp5pf/Cox5a/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Atp5f1e/Ndufb10/Atp5mc3/Ndufs5/Ndufs4/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Ndufb3/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Atp5pb/Ndufv2/Ndufc2/Ndufb6/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Ndufa13/Cox7a2l/Ndufa8/Uqcrq/Ndufb2/Atp5pd/Ndufb7/Sem1/Atp5f1d/Ndufb11/Csnk2b/Cox4i2/Cycs/Cyc1/Sdhd/Ndufa11/Ndufs7/Cox6b2/Ppif,65
