category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Neurodegenerative disease,hsa05014,Amyotrophic lateral sclerosis,187/2654,289/4899,0.6470588235294118,1.1944013475774635,3.703816028347958,1.1938098757994761e-4,0.03987324985170251,0.03958422219756159,FUS/PSMD1/ATP5MC1/SIGMAR1/TUBA1C/TOMM40/CYCS/TUBB6/SRSF7/MT-ND2/DDIT3/HNRNPA2B1/TARDBP/OPTN/VDAC1/PSMB6/MT-ND1/TUBA4A/ERN1/NDUFB2/MAP1LC3B/MT-ND3/TUBA1B/HSPA5/SEH1L/UBQLN4/PSMA3/ALYREF/PSMD2/EIF2S1/NUP155/ATXN2L/COX7B/NUP153/VCP/PSMB5/SOD1/TNFRSF1A/NUP188/UQCR10/ATP5MC3/NDUFS5/PSMB1/PSMB2/NDUFS3/PSMD12/NDUFAB1/PSMD11/SRSF3/MATR3/NUP62/NDUFS6/NUP107/PSMD3/MT-ATP8/MT-CYB/COXFA4/MT-ATP6/BID/NDUFB3/NUP160/SPG11/ATP5F1A/NDC1/COX7C/NCBP1/ATP5PF/ATP5PB/NDUFB6/PIK3R4/UQCRQ/PSMA5/MT-CO3/PSMA7/PSMD6/RANBP2/MTOR/PSMA4/NDUFC1/DAXX/NDUFA8/ANXA11/ACTG1/NUP205/NDUFA3/UBQLN1/NDUFA6/CASP9/PSMC4/NUP93/COX6C/PSMB3/FIG4/NUP58/NDUFA1/NUP35/DCTN1/NUP54/COX7A2L/ACTR1B/SEM1/SQSTM1/NDUFV2/COX7A2/MAPK11/PFN2/RAB1A/SDHD/SMCR8/MAPK14/DNAL4/APAF1/WIPI1/BAX/NDUFA9/TOMM40L/NDUFB8/PSMD13/KLC4/COX6B1/WDR41/NUP210/UQCRFS1/NDUFV3/RAB8A/ATP5F1B/TUBB4B/NXF1/NDUFS1/SDHC/COX5B/CHCHD10/MT-ND6/NUP85/NDUFA5/DCTN2/ATP5PD/TPR/MAP2K6/MT-ND4L/NXT1/ATP5F1E/NDUFB10/UQCRC1/PSMD7/NDUFS4/PSMD9/SDHA/NUP133/NDUFA11/DNAH10/PSMA2/DCTN5/PSMD8/UQCR11/PSMC6/COX6A1/PSMC2/PPP3CA/ADRM1/VAPB/PSMA6/NDUFA2/NUP43/MT-ND4/NUP88/DCTN4/ANXA7/HDAC6/MT-ND5/ALS2/COX5A/CYC1/NDUFB7/NUP214/NDUFA13/GPX7/C9orf72/BAD/CASP1/CCS/ATG14/ATXN2/PINK1/ATG101/DNAH1/DNAH17,187
Genetic Information Processing,Translation,hsa03008,Ribosome biogenesis in eukaryotes,53/2654,71/4899,0.7464788732394366,1.3779201205727205,3.4873636394915035,2.825444447605586e-4,0.04718492227501329,0.046842894789250515,NOP56/NOP58/WDR43/DKC1/GNL3/WDR3/NOL6/RRP7A/GTPBP4/HEATR1/XPO1/BMS1/NAT10/WDR75/RAN/TBL3/PWP2/UTP4/TCOF1/UTP15/GAR1/POP1/LSG1/MPHOSPH10/GNL2/RIOK1/WDR36/IMP3/IMP4/UTP14A/SNU13/NHP2/REXO5/POP7/EMG1/CSNK2A2/RPP40/UTP18/DROSHA/REXO2/RIOK2/POP4/NXF1/MDN1/NOP10/NXT1/RCL1/RBM28/UTP6/POP5/GNL3L/AK6/RPP38,53
