category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Metabolism,Energy metabolism,mmu00190,Oxidative phosphorylation,78/444,112/5931,0.6964285714285714,9.302968146718147,25.233038840371293,1.304758060902792e-63,3.7837983766180966e-61,3.351168072213487e-61,Ndufab1/Cox8b/Cox6b1/Ndufa7/Uqcrh/Cox4i1/Cox6c/Ndufa3/Cox7a1/Uqcr11/Ppa2/Cox5a/Ndufb3/Cox7c/Ndufs6/Ndufa6/Ndufa5/Ndufs4/Ndufa1/Ndufb8/Uqcr10/Cox17/Ndufs5/Ndufv3/Ndufb10/Ndufa2/Ndufa4/Cox5b/Uqcrfs1/Atp5mc3/Ndufs3/Atp5me/Atp5mg/Uqcrb/Ndufc2/Cox7a2/Atp5pb/Ndufv2/Ndufb4/Ndufb4c/Ndufb4b/Atp5pf/Atp5f1e/Ndufc1/Ndufb1/Uqcrq/Ndufb7/Ndufa13/Atp5f1d/Ndufb9/Ndufb5/Ndufs7/Atp5mf/Ndufa12/Cox7a2l/Cox7b/Atp5pd/Ndufa8/Ndufb6/Sdhd/Cox8a/Ndufa10/Atp5mc2/Ndufb11/Ndufs2/Cyc1/Ndufa11/Ndufb2/Sdhc/Ppa1/Cox6a1/Cycs/Cox11/Ndufv1/Atp5f1a/Sdhb/Ndufs8/Ndufa9,78
Organismal Systems,Environmental adaptation,mmu04714,Thermogenesis,90/444,193/5931,0.46632124352331605,6.229169584091864,21.00789125114212,4.427890784941115e-52,6.4204416381646165e-50,5.6863439553980635e-50,Ndufab1/Cox8b/Cox6b1/Ndufa7/Uqcrh/Cox4i1/Cox6c/Ndufa3/Cox7a1/Uqcr11/Cox5a/Ndufb3/Cox7c/Ndufs6/Ndufa6/Ndufa5/Cpt2/Ndufs4/Ndufa1/Ndufb8/Uqcr10/Cox17/Ndufs5/Ndufv3/Ndufb10/Ndufa2/Ndufa4/Cox5b/Uqcrfs1/Atp5mc3/Ndufs3/Atp5me/Atp5mg/Uqcrb/Ndufc2/Cox7a2/Atp5pb/Ndufv2/Ndufb4/Ndufb4c/Ndufb4b/Atp5pf/Atp5f1e/Cox20/Ndufc1/Ndufb1/Uqcrq/Ndufb7/Ndufa13/Atp5f1d/Ndufb9/Pnpla2/Ndufb5/Ndufs7/Atp5mf/Ndufa12/Cox7a2l/Cox7b/Atp5pd/Ndufa8/Ndufb6/Sdhd/Slc25a20/Adrb3/Cox8a/Ndufa10/Atp5mc2/Cpt1b/Ndufb11/Ndufs2/Cyc1/Ndufa11/Coa6/Ndufb2/Cox16/Mgll/Sdhc/Cox19/Cox6a1/Cox11/Ndufv1/Atp5f1a/Prdm16/Sdhb/Ndufaf2/Ndufaf3/Ndufs8/Ndufa9/Cnr1/Cox14,90
Human Diseases,Cancer: overview,mmu05208,Chemical carcinogenesis - reactive oxygen species,82/444,191/5931,0.4293193717277487,5.734894580444319,18.92005537736523,7.62756374192877e-44,7.373311617197811e-42,6.530265098353052e-42,Sod1/Ndufab1/Cox8b/Cox6b1/Ndufa7/Uqcrh/Cox4i1/Cox6c/Ndufa3/Cox7a1/Vegfa/Uqcr11/Cox5a/Ndufb3/Cox7c/Ndufs6/Ndufa6/Ndufa5/Ndufs4/Ndufa1/Ndufb8/Uqcr10/Ndufs5/Ndufv3/Ndufb10/Ndufa2/Ndufa4/Cox5b/Uqcrfs1/Atp5mc3/Ndufs3/Uqcrb/Ndufc2/Cox7a2/Atp5pb/Ndufv2/Ndufb4/Ndufb4c/Ndufb4b/Atp5pf/Atp5f1e/Ndufc1/Gstt1/Gstt2/Ndufb1/Uqcrq/Ndufb7/Ndufa13/Atp5f1d/Ndufb9/Ndufb5/Ndufs7/Ndufa12/Cox7a2l/Cox7b/Sod2/Atp5pd/Ndufa8/Ndufb6/Sdhd/Ephx2/Cox8a/Ndufa10/Atp5mc2/Cyp2e1/Ndufb11/Ndufs2/Cyc1/Ppif/Ndufa11/Mgst3/Ndufb2/Gsta4/Sdhc/Cox6a1/Ndufv1/Atp5f1a/Sdhb/Cat/Vdac1/Ndufs8/Ndufa9,82
Human Diseases,Cardiovascular disease,mmu05415,Diabetic cardiomyopathy,78/444,180/5931,0.43333333333333335,5.7885135135135135,18.557379011307887,5.097700128062151e-42,3.6958325928450596e-40,3.2732600822293816e-40,Ndufab1/Cox8b/Cox6b1/Ndufa7/Uqcrh/Cox4i1/Cox6c/Ndufa3/Cox7a1/Uqcr11/Cox5a/Ndufb3/Cox7c/Ndufs6/Ndufa6/Ndufa5/Cpt2/Ndufs4/Ndufa1/Ndufb8/Uqcr10/Mpc2/Ndufs5/Ndufv3/Ndufb10/Ndufa2/Ndufa4/Cox5b/Uqcrfs1/Atp5mc3/Ndufs3/Uqcrb/Ndufc2/Cox7a2/Atp5pb/Ndufv2/Ndufb4/Ndufb4c/Ndufb4b/Atp5pf/Atp5f1e/Ndufc1/Mpc1/Ndufb1/Uqcrq/Ndufb7/Ndufa13/Atp5f1d/Ndufb9/Ndufb5/Ndufs7/Ndufa12/Cox7a2l/Cox7b/Atp5pd/Ndufa8/Ndufb6/Sdhd/Cox8a/Ndufa10/Atp5mc2/Cpt1b/Ndufb11/Ndufs2/Cyc1/Ppif/Ndufa11/Pdhb/Ndufb2/Sdhc/Cox6a1/Slc2a4/Ndufv1/Atp5f1a/Sdhb/Vdac1/Ndufs8/Ndufa9,78
Human Diseases,Endocrine and metabolic disease,mmu04932,Non-alcoholic fatty liver disease,68/444,142/5931,0.4788732394366197,6.396840502474305,18.515409950350662,4.703646367513131e-40,2.728114893157616e-38,2.416188870890956e-38,Ndufab1/Cox8b/Cox6b1/Ndufa7/Nr1h3/Uqcrh/Cox4i1/Cox6c/Ndufa3/Cox7a1/Uqcr11/Cox5a/Ndufb3/Cox7c/Ndufs6/Ndufa6/Ndufa5/Ndufs4/Ndufa1/Ndufb8/Uqcr10/Ndufs5/Ndufv3/Ndufb10/Ndufa2/Ndufa4/Cox5b/Uqcrfs1/Ndufs3/Mlxipl/Uqcrb/Ndufc2/Cox7a2/Ndufv2/Ndufb4/Ndufb4c/Ndufb4b/Ndufc1/Ndufb1/Uqcrq/Srebf1/Ndufb7/Ndufa13/Ndufb9/Ndufb5/Ndufs7/Ndufa12/Cox7a2l/Cox7b/Ndufa8/Ndufb6/Sdhd/Cox8a/Ndufa10/Cyp2e1/Ndufb11/Ndufs2/Cyc1/Ndufa11/Ndufb2/Sdhc/Cox6a1/Cycs/Ndufv1/Sdhb/Ndufs8/Ndufa9/Adipoq,68
Human Diseases,Neurodegenerative disease,mmu05012,Parkinson disease,82/444,227/5931,0.36123348017621143,4.825395880461959,16.71671381975637,4.702612217280138e-37,2.2729292383520665e-35,2.0130480368707962e-35,Sod1/Ndufab1/Cox8b/Cox6b1/Ndufa7/Uqcrh/Cox4i1/Cox6c/Ndufa3/Cox7a1/Uqcr11/Cox5a/Ndufb3/Cox7c/Ndufs6/Ndufa6/Ndufa5/Ndufs4/Ndufa1/Ndufb8/Uqcr10/Ndufs5/Ndufv3/Ndufb10/Ndufa2/Ndufa4/Cox5b/Uqcrfs1/Atp5mc3/Ndufs3/Uqcrb/Ndufc2/Cox7a2/Atp5pb/Ndufv2/Ndufb4/Ndufb4c/Ndufb4b/Atp5pf/Atp5f1e/Txn2/Ndufc1/Ndufb1/Uqcrq/Ndufb7/Ndufa13/Atp5f1d/Ndufb9/Ndufb5/Ndufs7/Maob/Ndufa12/Cox7a2l/Cox7b/Atp5pd/Ndufa8/Ndufb6/Sdhd/Mapt/Cox8a/Ndufa10/Atp5mc2/Ndufb11/Ndufs2/Cyc1/Ppif/Ndufa11/Pink1/Ndufb2/Sdhc/Cox6a1/Cycs/Sem1/Ubc/Uba52/Ndufv1/Atp5f1a/Sdhb/Vdac1/Ndufs8/Ndufa9/Mfn2,82
Human Diseases,Neurodegenerative disease,mmu05020,Prion disease,79/444,225/5931,0.3511111111111111,4.69018018018018,16.051820662773057,1.211541547893417e-34,5.019243555558443e-33,4.445355453924718e-33,Sod1/Ndufab1/Cox8b/Cox6b1/Ndufa7/Uqcrh/Cox4i1/Cox6c/Ndufa3/Cox7a1/Uqcr11/Cox5a/Ndufb3/Cox7c/Ndufs6/Ndufa6/Ndufa5/Ndufs4/Ndufa1/Ndufb8/Uqcr10/Ndufs5/Ndufv3/Ndufb10/Ndufa2/Ndufa4/Cox5b/Uqcrfs1/Atp5mc3/Ndufs3/Uqcrb/Ndufc2/Cox7a2/Atp5pb/Ndufv2/Ndufb4/Ndufb4c/Ndufb4b/Atp5pf/Atp5f1e/Ndufc1/Ndufb1/Uqcrq/Ndufb7/Ndufa13/Atp5f1d/Ndufb9/Ndufb5/Hspa1l/Ndufs7/Ndufa12/Cox7a2l/Cox7b/Atp5pd/Ndufa8/Ndufb6/Sdhd/Cox8a/Ndufa10/Csnk2b/Atp5mc2/Ndufb11/Ndufs2/Cyc1/Ppif/Ndufa11/Hspa1a/Ndufb2/Sdhc/Cox6a1/Cycs/Sem1/Ndufv1/Atp5f1a/Sdhb/Vdac1/Hspa1b/Ndufs8/Ndufa9,79
Human Diseases,Neurodegenerative disease,mmu05016,Huntington disease,81/444,246/5931,0.32926829268292684,4.398401450230719,15.485611197204353,3.229964929653256e-33,1.1708622869993053e-31,1.0369887405728874e-31,Sod1/Ndufab1/Cox8b/Cox6b1/Ndufa7/Uqcrh/Cox4i1/Cox6c/Ndufa3/Cox7a1/Uqcr11/Cox5a/Ndufb3/Cox7c/Ndufs6/Ndufa6/Ndufa5/Ndufs4/Ndufa1/Ndufb8/Uqcr10/Ndufs5/Ndufv3/Ndufb10/Ndufa2/Ndufa4/Cox5b/Uqcrfs1/Atp5mc3/Ndufs3/Uqcrb/Ndufc2/Cox7a2/Atp5pb/Ndufv2/Ndufb4/Ndufb4c/Ndufb4b/Atp5pf/Atp5f1e/Ndufc1/Ndufb1/Uqcrq/Ndufb7/Ndufa13/Atp5f1d/Ndufb9/Ndufb5/Ndufs7/Ndufa12/Cox7a2l/Cox7b/Sod2/Atp5pd/Ndufa8/Ndufb6/Sdhd/Gpx3/Cox8a/Ndufa10/Atp5mc2/Ndufb11/Ndufs2/Cyc1/Ppif/Ndufa11/Polr2l/Ndufb2/Sdhc/Polr2i/Cox6a1/Cycs/Sem1/Ndufv1/Polr2k/Atp5f1a/Sdhb/Vdac1/Ndufs8/Taf4/Ndufa9,81
Human Diseases,Neurodegenerative disease,mmu05014,Amyotrophic lateral sclerosis,82/444,291/5931,0.281786941580756,3.7641404290888825,13.75366358418301,3.1929759622477196e-28,1.0288478100575985e-26,9.112118535537352e-27,Sod1/Ndufab1/Cox8b/Cox6b1/Ndufa7/Uqcrh/Cox4i1/Cox6c/Ndufa3/Cox7a1/Uqcr11/Cox5a/Ndufb3/Cox7c/Ndufs6/Ndufa6/Ndufa5/Ndufs4/Ndufa1/Ndufb8/Uqcr10/Ndufs5/Ndufv3/Ndufb10/Ndufa2/Ndufa4/Cox5b/Uqcrfs1/Atp5mc3/Ndufs3/Uqcrb/Ndufc2/Cox7a2/Atp5pb/Ndufv2/Ndufb4/Ndufb4c/Ndufb4b/Atp5pf/Atp5f1e/Ndufc1/Ndufb1/Uqcrq/Ndufb7/Ndufa13/Atp5f1d/Ndufb9/Ndufb5/Ndufs7/Ndufa12/Cox7a2l/Cox7b/Chchd10/Atp5pd/Ndufa8/Ndufb6/Sdhd/Gpx3/Cox8a/Ndufa10/Atp5mc2/Ndufb11/Ndufs2/Cyc1/Ndufa11/Pink1/Ndufb2/Map1lc3a/Sdhc/Tomm40l/Cox6a1/Cycs/Ubqln4/Sem1/Ndufv1/Atp5f1a/Sdhb/Cat/Vdac1/Ndufs8/Ndufa9/Chmp2b,82
Organismal Systems,Nervous system,mmu04723,Retrograde endocannabinoid signaling,45/444,102/5931,0.4411764705882353,5.893282988871224,14.179298409184138,1.0094368697829438e-24,2.927366922370537e-23,2.5926589076530345e-23,Ndufab1/Ndufa7/Ndufa3/Ndufb3/Ndufs6/Ndufa6/Ndufa5/Ndufs4/Ndufa1/Ndufb8/Ndufs5/Ndufv3/Ndufb10/Ndufa2/Ndufa4/Ndufs3/Ndufc2/Ndufv2/Ndufb4/Ndufb4c/Ndufb4b/Ndufc1/Ndufb1/Ndufb7/Ndufa13/Ndufb9/Ndufb5/Ndufs7/Ndufa12/Abhd6/Ndufa8/Ndufb6/Ndufa10/Ndufb11/Ndufs2/Ndufa11/Gng5/Gnao1/Ndufb2/Mgll/Ndufv1/Ndufs8/Gnb5/Ndufa9/Cnr1,45
Human Diseases,Neurodegenerative disease,mmu05022,Pathways of neurodegeneration - multiple diseases,87/444,374/5931,0.232620320855615,3.1073673941321003,11.975873792942256,1.784797491073992e-23,4.705375203740524e-22,4.167374046144058e-22,Sod1/Ndufab1/Cox8b/Cox6b1/Ndufa7/Uqcrh/Cox4i1/Cox6c/Ndufa3/Cox7a1/Uqcr11/Cox5a/Ndufb3/Cox7c/Ndufs6/Ndufa6/Ndufa5/Ndufs4/Ndufa1/Ndufb8/Uqcr10/Ndufs5/Ndufv3/Ndufb10/Ndufa2/Ndufa4/Cox5b/Uqcrfs1/Atp5mc3/Ndufs3/Uqcrb/Ndufc2/Cox7a2/Atp5pb/Ndufv2/Ndufb4/Ndufb4c/Ndufb4b/Atp5pf/Atp5f1e/Ndufc1/Ndufb1/Uqcrq/Ndufb7/Ndufa13/Atp5f1d/Ndufb9/Ndufb5/Ndufs7/Ndufa12/Cox7a2l/Cox7b/Atp5pd/Ndufa8/Ndufb6/Trpc3/Sdhd/Gpx3/Mapt/Cox8a/Ndufa10/Csnk2b/Atp5mc2/Ndufb11/Ndufs2/Cyc1/Ppif/Ndufa11/Pink1/Ndufb2/Map1lc3a/Sdhc/Tomm40l/Cox6a1/Cycs/Sem1/Ubc/Uba52/Ndufv1/Atp5f1a/Sdhb/Cat/Vdac1/Ndufs8/Ndufa9/Chmp2b/Mfn2,87
Human Diseases,Neurodegenerative disease,mmu05010,Alzheimer disease,76/444,318/5931,0.2389937106918239,3.1925038245792963,11.431619225038975,3.1185827595685873e-21,7.536575002290753e-20,6.674861345041538e-20,Ndufab1/Cox8b/Cox6b1/Ndufa7/Uqcrh/Cox4i1/Cox6c/Ndufa3/Cox7a1/Uqcr11/Cox5a/Ndufb3/Cox7c/Ndufs6/Ndufa6/Ndufa5/Ndufs4/Ndufa1/Ndufb8/Uqcr10/Ndufs5/Ndufv3/Ndufb10/Ndufa2/Ndufa4/Cox5b/Uqcrfs1/Atp5mc3/Ndufs3/Uqcrb/Ndufc2/Cox7a2/Atp5pb/Ndufv2/Ndufb4/Ndufb4c/Ndufb4b/Atp5pf/Atp5f1e/Ndufc1/Ndufb1/Uqcrq/Ndufb7/Ndufa13/Atp5f1d/Ndufb9/Ndufb5/Ndufs7/Ndufa12/Cox7a2l/Cox7b/Atp5pd/Ndufa8/Ndufb6/Sdhd/Mapt/Cox8a/Ndufa10/Csnk2b/Atp5mc2/Ndufb11/Ndufs2/Cyc1/Ppif/Ndufa11/Ndufb2/Sdhc/Cox6a1/Cycs/Sem1/Ndufv1/Atp5f1a/Sdhb/Vdac1/Ndufs8/Ndufa9,76
Organismal Systems,Circulatory system,mmu04260,Cardiac muscle contraction,22/444,69/5931,0.3188405797101449,4.259106933019976,7.745538198602533,2.2190209369708804e-9,4.950123628627348e-8,4.384138531343278e-8,Cox8b/Cox6b1/Uqcrh/Cox4i1/Cox6c/Cox7a1/Uqcr11/Cox5a/Cox7c/Uqcr10/Cox5b/Uqcrfs1/Uqcrb/Cox7a2/Uqcrq/Cox7a2l/Cox7b/Atp1a2/Cox8a/Cyc1/Cox6a1/Tpm2,22
Metabolism,Lipid metabolism,mmu00071,Fatty acid degradation,16/444,39/5931,0.41025641025641024,5.48024948024948,7.984624264454084,5.635490878891816e-9,1.167351682056162e-7,1.0338795296613558e-7,Cyp2u1/Cpt2/Gcdh/Acadl/Hadh/Acaa2/Eci1/Acadm/Adh1/Hadhb/Cpt1b/Acadvl/Acads/Echs1/Acaa1b/Eci2,16
Metabolism,Carbohydrate metabolism,mmu00640,Propanoate metabolism,13/444,28/5931,0.4642857142857143,6.201978764478765,7.848064265344122,2.5821443036842395e-8,4.7216228848175444e-7,4.1817640068801487e-7,Mcee/Pccb/Mlycd/Ldhb/Acacb/Aldh6a1/Bckdha/Bckdhb/Acads/Sucla2/Acss3/Echs1/Acss2,13
Metabolism,Amino acid metabolism,mmu00280,"Valine, leucine and isoleucine degradation",17/444,48/5931,0.3541666666666667,4.730996621621622,7.382397094707479,2.6050333157614037e-8,4.7216228848175444e-7,4.1817640068801487e-7,Mcee/Aox1/Bcat2/Hadh/Pccb/Acaa2/Acadm/Hibadh/Aldh6a1/Bckdha/Hadhb/Bckdhb/Auh/Acads/Ivd/Echs1/Acaa1b,17
Metabolism,Xenobiotics biodegradation and metabolism,mmu00982,Drug metabolism - cytochrome P450,12/444,32/5931,0.375,5.00929054054054,6.468516228273258,1.515131993287322e-6,2.5846369297254316e-5,2.289115828867533e-5,Gstk1/Aox1/Gstt1/Gstt2/Maob/Adh1/Cyp2e1/Mgst3/Gsta4/Gstp1/Fmo2/Gstp2,12
Cellular Processes,Transport and catabolism,mmu04146,Peroxisome,18/444,74/5931,0.24324324324324326,3.2492695398100806,5.538231449065676,5.518193205691629e-6,8.890422386947625e-5,7.873913112214958e-5,Pxmp2/Pex6/Sod1/Phyh/Gstk1/Prdx5/Pex11a/Pex16/Mlycd/Sod2/Ephx2/Ech1/Nudt13/Cat/Nudt7/Acaa1b/Eci2/Crat,18
Metabolism,Global and overview maps,mmu01212,Fatty acid metabolism,14/444,50/5931,0.28,3.7402702702702704,5.53482843053504,1.082284735358953e-5,1.6519082802847178e-4,1.4630331048619643e-4,Hsd17b8/Cpt2/Acadl/Hadh/Acaa2/Acadm/Hadhb/Cpt1b/Acadvl/Mcat/Acads/Echs1/Acaa1b/Mecr,14
Organismal Systems,Endocrine system,mmu03320,PPAR signaling pathway,15/444,58/5931,0.25862068965517243,3.4546831314072697,5.343561180314889,1.5174546471441124e-5,2.200309238358963e-4,1.948731231069281e-4,Nr1h3/Cpt2/Dbi/Acadl/Fabp3/Acadm/Me1/Cpt1b/Aqp7/Plin4/Ubc/Fabp4/Plin5/Acaa1b/Adipoq,15
Metabolism,Global and overview maps,mmu01200,Carbon metabolism,20/444,96/5931,0.20833333333333334,2.782939189189189,5.00960021476389,2.0567329394693797e-5,2.8402502497434294e-4,2.5155029435114216e-4,Mcee/Pccb/Psph/Hk2/Sdhd/Aldh6a1/Me1/Pdhb/Dlat/Acads/Sdhc/Mdh2/Ogdh/Got1/Sucla2/Sdhb/Cat/Echs1/Acss2/Gcsh,20
Metabolism,Xenobiotics biodegradation and metabolism,mmu00980,Metabolism of xenobiotics by cytochrome P450,11/444,36/5931,0.3055555555555556,4.0816441441441444,5.275251674431101,3.939869857342092e-5,5.193464811950939e-4,4.599656675557275e-4,Gstk1/Gstt1/Gstt2/Akr7a5/Adh1/Cyp2e1/Mgst3/Gsta4/Dhdh/Gstp1/Gstp2,11
Metabolism,Carbohydrate metabolism,mmu00620,Pyruvate metabolism,11/444,37/5931,0.2972972972972973,3.9713294375456543,5.1570097623028595,5.2347181977028294e-5,6.600296857973133e-4,5.845634966771124e-4,Ldhd/Ldhb/Hagh/Acacb/Adh1/Me1/Fahd2a/Pdhb/Dlat/Mdh2/Acss2,11
Metabolism,Metabolism of cofactors and vitamins,mmu00785,Lipoic acid metabolism,7/444,17/5931,0.4117647058823529,5.500397456279809,5.285499338104989,0.00012621296929772773,0.00152507337901421,0.0013507001977476126,Lias/Bckdha/Bckdhb/Pdhb/Dlat/Ogdh/Gcsh,7
Human Diseases,Cancer: overview,mmu05204,Chemical carcinogenesis - DNA adducts,9/444,29/5931,0.3103448275862069,4.145619757688723,4.830109450327184,1.7605407922499273e-4,0.0020422273190099155,0.0018087240139325572,Gstk1/Gstt1/Gstt2/Cyp2e1/Mgst3/Gsta4/Sult1a1/Gstp1/Gstp2,9
Metabolism,Metabolism of other amino acids,mmu00480,Glutathione metabolism,12/444,50/5931,0.24,3.2059459459459463,4.455594205545615,2.3506113367991371e-4,0.002621835721814422,0.0023220614015343703,Gstk1/Oplah/Gpx4/Gstt1/Gstt2/Gpx3/Prdx6/Mgst3/Gsta4/Chac2/Gstp1/Gstp2,12
Metabolism,Carbohydrate metabolism,mmu00020,Citrate cycle (TCA cycle),8/444,29/5931,0.27586206896551724,3.684995340167754,4.122819147142468,9.752509076054967e-4,0.010474917155762742,0.00927724060256301,Sdhd/Pdhb/Dlat/Sdhc/Mdh2/Ogdh/Sucla2/Sdhb,8
Metabolism,Global and overview maps,mmu01240,Biosynthesis of cofactors,19/444,120/5931,0.15833333333333333,2.1150337837837836,3.5099793625555984,0.0013470657258134488,0.013951752160210721,0.012356542748063215,Alad/Bcat2/Coq7/Coq4/Nadk2/Uros/Lias/Coq2/Ears2/Ppcs/Pnpo/Pank1/Naprt/Coq6/Mat2b/Pmm1/Nme3/Coasy/Rfk,19
