category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Metabolism,Energy metabolism,mmu00190,Oxidative phosphorylation,65/1845,107/4912,0.6074766355140186,1.6173036496720106,5.006915958690645,7.533785633913689e-7,2.5087506160932584e-4,2.0935993761612778e-4,Atp6v1b2/Atp6v1e1/Atp6v0a1/Atp6v0c/Cycs/Atp6v1a/Atp6v1c1/Uqcrq/Ndufs1/Cox7b/Cox5b/Sdhb/Ndufa5/Cyc1/Ndufa4/Ndufb9/Ndufc1/Cox17/Atp5po/Atp5f1b/Cox7a2/Ndufb6/Uqcr10/Cox15/Ndufv3/Cox11/Ndufa11/Ndufab1/Atp6v1h/Lhpp/Atp6v1g1/Ndufa9/Uqcr11/Cox5a/Atp5mc3/Ndufb2/Cox6c/Sdhc/Ndufb4/Ndufb4c/Ndufb4b/Atp6v1f/Ndufa1/Atp5mc1/Ndufc2/Cox6b1/Atp6v1d/Ndufv2/Uqcrc1/Atp6v0d1/Ndufa12/Ndufa8/Ndufv1/Ndufs5/Atp5pf/Cox8a/Ndufs3/Atp5mf/Ndufb3/Ndufb1/Cox10/Cox6a1/Ndufa13/Ppa2/Cox7a1,65
Metabolism,Global and overview maps,mmu01230,Biosynthesis of amino acids,34/1845,53/4912,0.6415094339622641,1.7079102111775832,4.018545836883185,7.205852464025957e-5,0.011997744352603219,0.010012342371067646,Tpi1/Got1/Pgk1/Eno1/Asns/Pfkl/Phgdh/Aco2/Gapdh/Pfkm/Idh3a/Idh1/Pkm/Eno2/Aldoa/Eno3/Pgam1/Tha1/Shmt2/Idh2/Shmt1/Asl/Gpt2/Ass1/Rpe/Cth/Pfkp/Aldh18a1/Glul/Gpt/Eno1b/Pcx/Pycr1/Psph,34
Organismal Systems,Environmental adaptation,mmu04714,Thermogenesis,87/1845,172/4912,0.5058139534883721,1.3466439780676875,3.5890951907237283,2.708587920781448e-4,0.024875052558139828,0.020758697250984403,Adcy6/Mgll/Creb3l2/Acsl3/Prdm16/Uqcrq/Adcy3/Ndufs1/Cox7b/Cox5b/Sdhb/Akt1s1/Ndufa5/Cyc1/Ndufa4/Ndufb9/Prkaa1/Ndufc1/Cpt2/Cox17/Atp5po/Atp5f1b/Cox7a2/Ndufb6/Kdm3a/Uqcr10/Cox15/Smarcd1/Ndufv3/Cox11/Rptor/Ndufa11/Ndufab1/Tsc1/Ndufa9/Uqcr11/Cox5a/Atp5mc3/Kdm1a/Gnas/Ndufb2/Cox6c/Sdhc/Ndufb4/Ndufb4c/Ndufb4b/Cox14/Ndufa1/Adcy9/Atp5mc1/Sos1/Ndufc2/Cox6b1/Ndufv2/Uqcrc1/Ndufa12/Ndufa8/Ndufv1/Ndufs5/Sirt6/Cox19/Atp5pf/Cox8a/Ndufs3/Smarca4/Smarce1/Frs2/Atp5mf/Ndufb3/Hras/Ndufb1/Prkaca/Sos2/Cox10/Map3k5/Cox6a1/Ndufa13/Creb5/Mapk13/Dpf1/Acsl1/Smarcd3/Ndufaf1/Cox7a1/Ndufaf4/Coa7/Creb3l1,87
Metabolism,Carbohydrate metabolism,mmu00010,Glycolysis / Gluconeogenesis,27/1845,42/4912,0.6428571428571429,1.7114982578397213,3.5913709875254676,3.811066492853523e-4,0.024875052558139828,0.020758697250984403,Tpi1/Pgk1/Eno1/Pfkl/Pgm1/Gapdh/Pfkm/Ldhb/Hk1/Pkm/Eno2/Aldoa/Galm/Dlat/Eno3/Pgam1/Dld/Aldh7a1/Pfkp/Bpgm/Pgm2/Pdha1/Eno1b/Pck2/Aldh2/Minpp1/Hk3,27
Human Diseases,Cancer: overview,mmu05208,Chemical carcinogenesis - reactive oxygen species,85/1845,169/4912,0.5029585798816568,1.3390420294735492,3.478536728987587,4.0327462244935016e-4,0.024875052558139828,0.020758697250984403,Met/Src/Pik3r3/Slc25a4/Ephx1/Vegfa/Hif1a/Uqcrq/Nfe2l2/Ndufs1/Cox7b/Cox5b/Gstm1/Vdac1/Sdhb/Ndufa5/Cyc1/Ndufa4/Ptpn1/Ndufb9/Ndufc1/Mgst1/Atp5po/Atp5f1b/Cox7a2/Ndufb6/Map3k14/Uqcr10/Ndufv3/Ndufa11/Ndufab1/Gstt3/Ndufa9/Uqcr11/Cox5a/Atp5mc3/Braf/Ndufb2/Cox6c/Sdhc/Akt1/Ndufb4/Ndufb4c/Ndufb4b/Ndufa1/Slc26a2/Atp5mc1/Slc26a6/Sos1/Ndufc2/Cox6b1/Ndufv2/Uqcrc1/Ndufa12/Nfkbia/Cbr1/Foxo3/Ndufa8/Ndufv1/Ndufs5/Mapk3/Raf1/Atp5pf/Arnt/Cox8a/Ndufs3/Map2k4/Ndufb3/Hras/Ndufb1/Pik3ca/Pdpk1/Sos2/Map3k5/Cox6a1/Ndufa13/Mapk13/Pik3r2/Abl2/Gstm4/Ppif/Gstt2/Cox7a1/Nqo1/Egf,85
Human Diseases,Infectious disease: viral,mmu05165,Human papillomavirus infection,111/1845,230/4912,0.4826086956521739,1.2848639095086603,3.431720491306466,4.4819914519170863e-4,0.024875052558139828,0.020758697250984403,Ccnd2/Atp6v1b2/Ctnnb1/Atp6v1e1/Atp6v0a1/Itgb3/Cdkn1a/Atp6v0c/Pik3r3/Oasl2/Isg15/H2-Q7/H2-Q9/Stat1/Creb3l2/Fn1/Eif2ak2/Lamc1/Mdm2/Vegfa/Atp6v1a/Oasl1/Itgb5/Atp6v1c1/Itga6/Spp1/H2-Q6/Tcf7/Jag1/Cdk2/Thbs3/Pkm/Itgav/Ikbke/Mx2/Dlg3/Casp8/Wnt11/H2-Q4/Pals1/Patj/Psmc1/Atp6v1h/Tsc1/Atp6v1g1/Dvl3/Fas/Gnas/Gsk3b/Akt1/Traf3/Atp6v1f/Pard6g/Mx1/Irf1/H2-T22/Sos1/Eif4ebp1/Col9a3/Hdac2/Chd4/Itga2b/Atp6v1d/H2-M2/Ptgs2/Ube3a/Ppp2ca/Ppp2r1b/Atp6v0d1/Tnf/Itgb8/Apc/Casp3/Itgb1/Tubg1/Llgl2/Bax/Llgl1/Thbs1/Ppp2r2a/Mapk3/Maml3/Hes7/H2-T24/H2-K1/Raf1/Ccne1/Itga5/Pard6b/Hras/Pik3ca/Ppp2r2d/Prkaca/Sos2/Itga4/Creb5/Wnt9a/Bak1/Tada3/Pik3r2/Cdk6/Tnc/H2-T10/Col4a1/H2-D1/Ptger4/Col4a2/H2-Q10/Creb3l1/Egf/Itga10,111
Cellular Processes,Cell motility,mmu04820,Cytoskeleton in muscle cells,56/1845,105/4912,0.5333333333333333,1.4199096657633241,3.373181613611507,6.420014461489668e-4,0.03054092593822942,0.025486974704259736,Sdc4/Itgb3/Tpm1/Dag1/Agrn/Eno1/Fn1/Lmna/Sdc1/Csrp1/Daam1/Tmod1/Itgb5/Syne2/Itga6/Sntb1/Ank2/Atp1a1/Sgcb/Pdlim4/Thbs3/Eno2/Itgav/Snta1/Sptbn1/Col5a1/Synpo2/Eno3/Jup/Tmod2/Pdlim1/Sptan1/Atp1b3/Col9a3/Itga2b/Csrp2/Tmem43/Itgb8/Itgb1/Col11a2/Vcl/Fmnl3/Atp1a3/Sntb2/Thbs1/Itga5/Eno1b/Itga4/Ampd2/Inf2/Col4a1/Col4a2/Col27a1/Atp1b1/Itga10/Sptbn5,56
Metabolism,Carbohydrate metabolism,mmu00051,Fructose and mannose metabolism,20/1845,30/4912,0.6666666666666666,1.7748870822041554,3.3016149710478317,0.0011254540982863707,0.03898974627444232,0.03253767351494476,Tpi1/Pfkl/Pfkm/Sord/Hk1/Aldoa/Mpi/Fcsk/Tigar/Pmm1/Fuom/Pfkfb3/Akr1b10/Pfkfb2/Fpgt/Pfkp/Gfus/Gmppb/Hk3/Hsd17b14,20
Human Diseases,Neurodegenerative disease,mmu05012,Parkinson disease,101/1845,211/4912,0.4786729857819905,1.2743857485968224,3.1596131819987345,0.0011401353522060816,0.03898974627444232,0.03253767351494476,Slc25a4/Tubb3/Cycs/Ddit3/Tubb2b/Slc11a2/Adora2a/Uqcrq/Ube2l6/Bcl2l1/Nfe2l2/Ndufs1/Slc39a14/Slc39a1/Cox7b/Cox5b/Vdac1/Maoa/Sdhb/Tuba1a/Ndufa5/Cyc1/Ndufa4/Plcg1/Ndufb9/Camk2d/Ndufc1/Slc39a6/Psmc5/Atp5po/Atp5f1b/Cox7a2/Ndufb6/Htra2/Uqcr10/Ern1/Ndufv3/Psmd8/Slc18a1/Psmc1/Ndufa11/Ndufab1/Ndufa9/Slc39a7/Uqcr11/Cox5a/Atp5mc3/Gnas/Ndufb2/Cox6c/Sdhc/Septin5/Ndufb4/Ndufb4c/Ndufb4b/Ndufa1/Psmd12/Klc4/Slc39a10/Mfn2/Atp5mc1/Slc39a9/Ndufc2/Cox6b1/Camk2b/Ndufv2/Uqcrc1/Mfn1/Daxx/Ndufa12/Psmd7/Eif2ak3/Klc2/Casp3/Slc39a13/Psmc4/Klc1/Ndufa8/Uba1/Bax/Ndufv1/Ndufs5/Apaf1/Atp5pf/Cox8a/Ndufs3/Uba7/Ndufb3/Ndufb1/Psmd11/Prkaca/Map3k5/Mcu/Cox6a1/Ndufa13/Slc39a3/Kif5c/Atf6/Calm1/Ppif/Cox7a1,101
Environmental Information Processing,Signaling molecules and interaction,mmu04512,ECM-receptor interaction,23/1845,36/4912,0.6388888888888888,1.7009334537789822,3.2735761993228665,0.0011708632514847545,0.03898974627444232,0.03253767351494476,Sdc4/Itgb3/Dag1/Agrn/Fn1/Lamc1/Sdc1/Itgb5/Itga6/Spp1/Thbs3/Itgav/Col9a3/Itga2b/Itgb8/Itgb1/Thbs1/Itga5/Itga4/Tnc/Col4a1/Col4a2/Itga10,23
