gene_id,gene_name,4h_1,4h_2,4h_3,Control_1,Control_2,Control_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000183624,HMCES,105,65,105,198,313,180,464.57686434055324,-0.5009371306793995,0.2520281981860727,1.2133115234044844e-4,0.015075021199435469,Down
ENSG00000178685,PARP10,287,254,196,228,312,209,1080.8342752961362,0.41819375355786065,0.1907688652076095,1.2621730162163842e-4,0.015490864920977671,Up
ENSG00000172500,FIBP,259,202,300,266,298,214,770.601402554384,0.40342735525160256,0.18374295614510133,1.349399867601606e-4,0.01636187984041273,Up
ENSG00000048140,TSPAN17,35,36,26,151,80,96,275.75188448103853,-0.6938495906472046,0.4509890619493228,1.4077503945160132e-4,0.016461456791024495,Down
ENSG00000118046,STK11,381,315,337,313,337,426,2352.162212948529,0.3816647183030968,0.17117541718055154,1.4044584804895178e-4,0.016461456791024495,Up
ENSG00000173409,ARV1,1101,690,779,1607,1786,1493,982.4763571428293,-0.27495857930936224,0.11864410766472402,1.423039289367181e-4,0.016461456791024495,Down
ENSG00000178999,AURKB,50,84,65,274,313,126,631.461329123806,-0.6945756881197725,0.4527058524907178,1.4134601395773748e-4,0.016461456791024495,Down
ENSG00000088833,NSFL1C,471,364,377,696,1040,761,840.6873862987281,-0.3324395251551925,0.14638544946819299,1.5433018533562052e-4,0.01764976119565551,Down
ENSG00000160087,UBE2J2,552,536,399,440,628,413,1072.357141757343,0.43188014021619686,0.21317817767802674,1.5733279372178387e-4,0.017790980179955423,Up
ENSG00000260456,C16orf95,205,125,165,132,179,134,121.06813008070291,0.48396855871811967,0.25927204566796175,1.607288833025374e-4,0.017973060906185962,Up
ENSG00000106636,YKT6,298,180,211,232,199,256,1131.3994877859022,0.3963444807064508,0.18784324141752495,1.6275809048819516e-4,0.01799997167772743,Up
ENSG00000162746,FCRLB,91,87,89,39,96,53,106.27250626735957,0.657680497538288,0.4413280826336935,1.6749055502826492e-4,0.01832201028048324,Up
ENSG00000120875,DUSP4,94,28,35,23,19,32,79.04223317365123,0.729185915879826,0.6058492269799645,1.7241035899198513e-4,0.01865739626769181,Up
ENSG00000119421,NDUFA8,252,231,312,219,281,290,744.5250948965124,0.4159546457690937,0.208114392562794,1.7877867755978504e-4,0.019140729903847624,Up
ENSG00000160957,RECQL4,62,65,92,167,189,156,1015.1849712467885,-0.42356925897581243,0.21699994543627335,1.8612348341403337e-4,0.01971733407451402,Down
ENSG00000196422,PPP1R26,75,51,152,28,73,47,125.21116335759541,0.7042286981561692,0.588409786242525,1.9206960228399116e-4,0.020135296639438405,Up
ENSG00000189042,ZNF567,385,274,328,678,825,566,382.4770441062591,-0.34300788686552247,0.1629207513937394,2.0840383769499962e-4,0.021622435284149238,Down
ENSG00000068394,GPKOW,160,134,108,65,138,128,346.2026302143162,0.5313577967667672,0.3369582559902602,2.1646768638362948e-4,0.02178530795764847,Up
ENSG00000166145,SPINT1,13,0,0,20,43,24,121.63736211820354,-0.5986655854791412,0.7395901511621199,2.1568634787865536e-4,0.02178530795764847,Down
ENSG00000170881,RNF139,681,383,489,561,555,555,741.2017574549984,0.3277187757161955,0.15503352547832303,2.1595615174988184e-4,0.02178530795764847,Up
ENSG00000197530,MIB2,101,186,120,34,33,126,633.4349137424192,0.6632329249012449,0.6387496608697071,2.2816199784220115e-4,0.0227348747156823,Up
ENSG00000164983,TMEM65,1365,818,964,1771,2251,2002,1028.0944720245038,-0.27108730367308376,0.12878705780184704,2.4129232962119006e-4,0.02380750985595742,Down
ENSG00000149100,EIF3M,3637,2463,2940,5057,5825,4625,4931.6456173311035,-0.13983804833928518,0.06327634452148455,2.463484307138454e-4,0.024070394239846023,NS
ENSG00000117305,HMGCL,321,244,177,225,261,211,452.9687798053415,0.43056889310336277,0.24557499892051066,2.495410914227508e-4,0.024147899462293888,Up
ENSG00000013392,RWDD2A,127,97,107,59,131,65,136.2744766070935,0.5512870635627571,0.3909153736920346,0.00026342373493306557,0.024711612257702242,Up
ENSG00000108797,CNTNAP1,33,13,22,16,0,0,194.8791236919553,0.4681823570440939,0.7330920187008767,2.651882078529255e-4,0.024711612257702242,Up
ENSG00000112031,MTRF1L,411,369,398,699,927,847,640.288160221075,-0.32966065728946864,0.16393583294748254,2.6356180768187623e-4,0.024711612257702242,Down
ENSG00000178057,NDUFAF3,145,132,110,326,339,244,452.36554125637576,-0.4088777318732143,0.2271632964214923,2.5871802921156336e-4,0.024711612257702242,Down
ENSG00000109790,KLHL5,327,252,172,162,106,234,346.98930533432434,0.5798081109338149,0.45100364866505166,2.8500986965362523e-4,0.025805926838054476,Up
ENSG00000131626,PPFIA1,617,441,487,486,652,625,826.5006109490714,0.28352697541246863,0.14031718249404754,2.923167388253389e-4,0.025805926838054476,Up
ENSG00000158062,UBXN11,396,398,266,269,407,327,707.1742224011626,0.43022869229362554,0.25915169008891686,2.904217102387478e-4,0.025805926838054476,Up
ENSG00000162704,ARPC5,2542,1561,2253,2530,3012,2394,4962.658792371954,0.18423645424633778,0.09075587111872888,2.8411782834971355e-4,0.025805926838054476,NS
ENSG00000168734,PKIG,320,175,219,161,188,250,221.1449221176864,0.47458537105883886,0.3055951605932426,2.806221247455994e-4,0.025805926838054476,Up
ENSG00000177646,ACAD9,1052,857,1044,1106,1390,1013,1328.2136566553083,0.25620966468139944,0.12623425463931262,2.914271185350184e-4,0.025805926838054476,NS
ENSG00000177606,JUN,77,81,60,67,37,49,182.1531068106511,0.564892256465897,0.437249649177888,2.9793862821541185e-4,0.02607351612486874,Up
ENSG00000125743,SNRPD2,575,283,501,427,584,457,3493.8834158127943,0.3178499704056969,0.16189027290291813,3.025510261768699e-4,0.026248909719344987,Up
ENSG00000068903,SIRT2,516,363,430,434,628,484,953.5276482534475,0.2537377394630475,0.12630507635333127,3.0736763709665084e-4,0.02643887093795465,NS
ENSG00000186812,ZNF397,740,525,621,706,880,661,711.3072876161818,0.24294198067317935,0.12172568745205192,3.176706929838413e-4,0.027093541137198123,NS
ENSG00000205571,SMN2,391,183,258,256,345,182,927.7816803357535,0.40143763022387224,0.24226135483873856,3.389659669546667e-4,0.028666836062451812,Up
ENSG00000178188,SH2B1,392,400,346,315,483,354,758.3691889316893,0.38053056446014366,0.22168243366703388,3.4549483759925017e-4,0.028975500379990447,Up
ENSG00000139160,ETFBKMT,116,44,40,37,43,22,56.648429881488305,0.5738999951443915,0.5765337105743648,3.563881888305575e-4,0.029642072168518437,Up
ENSG00000171169,NAIF1,83,89,109,79,55,13,224.911141444176,0.5629270695475633,0.585805889915182,3.722313499128648e-4,0.030706035291172714,Up
ENSG00000106367,AP1S1,246,140,184,200,183,209,838.7450550247945,0.332293053221186,0.1843328639947159,3.8667445703773686e-4,0.03155784607632467,Up
ENSG00000122882,ECD,2541,1621,1946,2346,2992,2467,1810.8190543407272,0.15519698392393202,0.07832116540953638,3.982359351841448e-4,0.03155784607632467,NS
ENSG00000166192,SENP8,93,48,108,286,205,261,123.80935047725913,-0.5141373842727431,0.42046567158341036,3.9384412465959083e-4,0.03155784607632467,Down
ENSG00000169246,NPIPB3,32,20,29,84,92,91,88.85055376212364,-0.5312403284339331,0.45907890125263706,3.982147372347266e-4,0.03155784607632467,Down
ENSG00000173852,DPY19L1,817,536,745,1204,1590,1204,885.7994769469212,-0.2444182836273847,0.12749618345023583,3.9130188383929053e-4,0.03155784607632467,NS
ENSG00000100241,SBF1,449,523,361,368,409,485,1733.5257352769254,0.4019239700872552,0.26375883002450984,4.1605364391173973e-4,0.032712217752560536,Up
ENSG00000102158,MAGT1,1572,1044,1082,2303,2724,1980,1847.2891499520088,-0.2393167713649765,0.12665788279015813,4.221356662925709e-4,0.03293312670983282,NS
ENSG00000165916,PSMC3,403,282,364,420,368,396,2432.6513426192355,0.273711274848384,0.14689662293041458,4.277871066727936e-4,0.03311730339657688,Up
ENSG00000105669,COPE,257,167,158,198,226,229,3077.2248729126877,0.2792428868969351,0.15123357912034913,4.380739413379845e-4,0.033654779737599054,Up
ENSG00000116157,GPX7,308,223,349,523,678,567,1012.9823365684817,-0.2830999429771105,0.15473740955418638,4.4953349024538813e-4,0.034273523074466565,Down
ENSG00000006757,PNPLA4,56,74,61,222,153,220,163.99025409901486,-0.48871353068868917,0.4164712509481529,4.643879281937863e-4,0.03498705537340133,Down
ENSG00000167566,NCKAP5L,220,187,230,217,236,232,438.64532388661576,0.3143879531352869,0.17970767148546868,4.658451331514088e-4,0.03498705537340133,Up
ENSG00000102103,PQBP1,227,291,221,222,140,237,1027.5013122478101,0.4555500751675574,0.3598602825257962,4.714097706939431e-4,0.03514272542417662,Up
ENSG00000092020,PPP2R3C,106,107,60,68,69,88,445.250102651906,0.44050602181319404,0.34757642909167746,5.030075452973373e-4,0.037222558352002964,Up
ENSG00000196689,TRPV1,135,116,113,112,135,89,196.25516605266506,0.39317771344059455,0.2769701472700805,5.102030333262093e-4,0.03747944034594868,Up
ENSG00000040275,SPDL1,721,428,460,982,1182,939,861.1022618640845,-0.25530799527006415,0.1416060238859689,5.140085127097343e-4,0.037485374434135986,NS
ENSG00000111911,HINT3,430,338,314,330,378,426,581.7368046127306,0.32056123067788894,0.19329008576554058,5.325852196247239e-4,0.038560702520167064,Up
ENSG00000116337,AMPD2,162,184,199,203,160,126,557.4560096981884,0.40214069623602383,0.2990481757129041,5.425665523563388e-4,0.03900278416367281,Up
ENSG00000196873,ZNG1C,734,485,702,1146,1415,1056,1128.2245056664708,-0.22393826952915244,0.12488909686699827,5.557621292896049e-4,0.03966801467496867,NS
ENSG00000103550,KNOP1,18,0,13,34,36,32,353.40014965859285,-0.4734626569090713,0.4581901283795403,5.754739583321926e-4,0.04056829901761833,Down
ENSG00000148337,CIZ1,894,782,686,931,891,771,1456.738932350489,0.2933335066657089,0.173499625107771,5.76437476104871e-4,0.04056829901761833,Up
ENSG00000004700,RECQL,715,538,510,993,1309,1050,1194.3440207705673,-0.22620660707298357,0.12848433174960214,6.048003984007298e-4,0.04168980280482839,NS
ENSG00000075239,ACAT1,576,378,627,545,624,596,1424.5177959316525,0.2721766794045656,0.1588559317168425,6.010307735016117e-4,0.04168980280482839,Up
ENSG00000117133,RPF1,1056,767,855,1660,1726,1489,1470.5340316285751,-0.19131926715311848,0.10715993561671776,6.013836200797697e-4,0.04168980280482839,NS
ENSG00000155368,DBI,592,470,653,641,439,584,1836.6588806475947,0.34631558438847054,0.23431691558472945,6.142879010022993e-4,0.04177441381625076,Up
ENSG00000164885,CDK5,75,53,129,78,57,33,232.17033346191778,0.46589417965667723,0.4693446836218234,6.143296149448641e-4,0.04177441381625076,Up
ENSG00000006625,GGCT,231,122,127,172,88,128,1064.112944035911,0.40729845141006704,0.33102659485696756,6.208764340065116e-4,0.04185651056195653,Up
ENSG00000100124,ANKRD54,122,86,60,222,232,195,273.5411365247221,-0.3701286695778141,0.27189223860884093,6.32173053002523e-4,0.04185651056195653,Down
ENSG00000165175,MID1IP1,427,281,529,910,979,766,1703.5367810359994,-0.31400509130983517,0.19825678171731986,6.2958622492134e-4,0.04185651056195653,Down
ENSG00000168710,AHCYL1,1627,995,1247,2193,2548,2050,1894.9088914074143,-0.1580502526385343,0.08644866731304135,6.28775099441646e-4,0.04185651056195653,NS
ENSG00000145050,MANF,298,182,261,271,267,268,580.253782783763,0.28128091754727214,0.17102531411632216,6.682924574973191e-4,0.04395879275982365,Up
ENSG00000137996,RTCA,1413,947,1152,1292,1732,1301,1194.7059290933744,0.18961732489020158,0.10920792369005153,7.003548935540928e-4,0.0452999391053981,NS
ENSG00000169189,NSMCE1,594,448,584,569,654,635,851.0447561251552,0.25324283417850046,0.15128978959479183,7.021850656242154e-4,0.0452999391053981,NS
ENSG00000280571,ENSG00000280571,63,59,30,33,33,45,208.65013765460284,0.4321548500185581,0.41466163416648366,6.94597838588826e-4,0.0452999391053981,Up
ENSG00000116852,KIF21B,873,591,735,1416,1366,1247,1979.814369714458,-0.19845327687591957,0.11566525280947518,7.255452109582377e-4,0.04650883441454589,NS
ENSG00000126453,BCL2L12,45,21,62,87,229,105,385.35204788760836,-0.4295763021697345,0.4367061106602897,7.415699379578273e-4,0.0472351889595416,Down
ENSG00000068001,HYAL2,15,12,6,71,36,28,145.24609074233837,-0.4246839694155784,0.5292248799834468,7.614264606385858e-4,0.048144947854598226,Down
ENSG00000132182,NUP210,3145,2365,2746,4476,6043,4250,4585.567269990327,-0.1573452913351277,0.08906280717176221,7.664984697460232e-4,0.048144947854598226,NS
ENSG00000151353,TMEM18,141,100,114,249,262,216,481.1194178745352,-0.2772608123101695,0.1750877315100891,7.702043526023763e-4,0.048144947854598226,Down
ENSG00000060971,ACAA1,172,65,153,359,303,279,658.2555354441374,-0.3594361732636117,0.28887030417480947,7.919944522276467e-4,0.04920143313098171,Down
ENSG00000158473,CD1D,68,31,67,177,126,131,278.65559264062784,-0.3775642110019041,0.3335451601233731,8.262956651462003e-4,0.05039902772140218,NS
ENSG00000181915,ADO,355,224,266,577,595,465,814.2788401806182,-0.24065952697043724,0.14818942622174391,8.245844416829011e-4,0.05039902772140218,NS
ENSG00000285901,ENSG00000285901,15,25,4,37,82,79,214.06303482619245,-0.40701512717023147,0.5326565443822346,8.185701400545625e-4,0.05039902772140218,NS
ENSG00000102125,TAFAZZIN,96,60,53,150,161,168,454.0454459957081,-0.3286541314907945,0.24474019022991653,8.387539515360033e-4,0.05061216285834337,NS
ENSG00000130770,ATP5IF1,269,198,217,473,444,404,1266.3394941287515,-0.2358124690762158,0.14526978708144894,8.398480919458807e-4,0.05061216285834337,NS
ENSG00000111666,CHPT1,833,665,836,1458,1588,1378,986.8737074395275,-0.214069803726644,0.13019644145331966,8.504926885894881e-4,0.05064709123055981,NS
ENSG00000196993,NPIPB9,51,50,44,190,276,158,66.3792389146776,-0.4037004173720129,0.523121740975827,8.497998620666149e-4,0.05064709123055981,NS
ENSG00000152147,GEMIN6,116,74,86,240,189,209,269.8853298701705,-0.3322306456733708,0.25321358881239214,8.55814482950774e-4,0.05066421739068582,NS
ENSG00000084234,APLP2,8388,5557,7378,11315,14039,10809,13600.567428666829,-0.1163570065958772,0.058041027662030835,8.9929051550058e-4,0.05261895202324324,NS
ENSG00000103248,MTHFSD,574,470,516,535,626,617,570.6541116217109,0.24805007843787483,0.15736223524872678,8.955400367016113e-4,0.05261895202324324,NS
ENSG00000130255,RPL36,1786,1192,1538,1994,1731,1394,15737.03385333072,0.24128119622115893,0.15331884529345574,9.263475834931037e-4,0.05388879815187627,NS
ENSG00000127580,WDR24,180,218,93,86,86,148,232.27205647242573,0.3955906840452887,0.46315231915122695,9.485314955579046e-4,0.05423875551872018,NS
ENSG00000147400,CETN2,121,34,51,171,183,231,237.17230942332435,-0.3852514850578709,0.39397576499063663,9.412589388665167e-4,0.05423875551872018,NS
ENSG00000198324,PHETA1,10,0,9,47,47,17,50.46195187654562,-0.31670524891459506,0.5545809039867852,9.450699246809133e-4,0.05423875551872018,NS
ENSG00000131495,NDUFA2,86,76,74,70,67,95,802.9767135149831,0.31218443687774006,0.23758607689825903,9.756448561232261e-4,0.05487349999222235,NS
