gene_id,gene_name,8h_1,8h_2,8h_3,Control_1,Control_2,Control_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000074054,CLASP1,1468,1373,1386,9004,10928,9911,4943.494609774635,-2.8630269668828494,0.07246576986698092,0,0,Down
ENSG00000075151,EIF4G3,3276,2992,2695,17758,21339,19325,9888.493081926546,-2.7548428494904273,0.04902169151410353,0,0,Down
ENSG00000075420,FNDC3B,868,788,767,14722,18075,14512,7271.571869247243,-4.330099070974836,0.057289943817718104,0,0,Down
ENSG00000075711,DLG1,1603,1386,1339,8930,10365,9235,4668.016079786998,-2.770309844959288,0.06010264669653871,0,0,Down
ENSG00000075884,ARHGAP15,1021,982,911,11762,13895,11881,5656.793014727166,-3.730329062490254,0.0770825286161188,0,0,Down
ENSG00000077157,PPP1R12B,831,799,693,8103,11072,10032,4713.44479141587,-3.693187001334522,0.08938165567954559,0,0,Down
ENSG00000078403,MLLT10,1638,1504,1340,13197,17610,12791,7131.342580947194,-3.321463630869386,0.06336029386724595,0,0,Down
ENSG00000080802,CNOT4,541,510,462,6140,7617,6443,3055.7828723322355,-3.780831871531548,0.08236299521527583,0,0,Down
ENSG00000082269,FAM135A,557,494,441,5129,6495,5646,2627.6178159513106,-3.5773647955289283,0.08290222736351237,0,0,Down
ENSG00000082805,ERC1,1276,1192,1032,9017,11199,10145,4992.699592515608,-3.1647247086994184,0.068487385380673907,0,0,Down
ENSG00000083535,PIBF1,643,538,532,9359,11600,9294,4588.433858036038,-4.186377150275315,0.060209252466492225,0,0,Down
ENSG00000083544,TDRD3,651,625,595,5074,5550,5355,2496.140252020135,-3.1427239362837467,0.07958562955063941,0,0,Down
ENSG00000083845,RPS5,41623,37356,34857,3419,3928,3033,18739.78489076229,3.4005906605594065,0.0857859854953807,0,0,Up
ENSG00000087495,PHACTR3,2150,2008,1799,10220,13342,10110,5947.193002528782,-2.5402574780199174,0.06197830875766217,0,0,Down
ENSG00000089123,TASP1,314,248,254,7032,8886,8175,3664.6474721874292,-4.925162020553918,0.09663166867578374,0,0,Down
ENSG00000092978,GPATCH2,523,441,456,6800,8598,8249,3736.7371378204516,-4.099832268877431,0.09479138827243942,0,0,Down
ENSG00000100154,TTC28,602,562,507,18330,22538,17721,8462.69116470274,-5.172332859081609,0.07292217655365513,0,0,Down
ENSG00000100629,CEP128,525,446,445,6748,7744,6217,3191.575075059801,-3.9120229075715818,0.09125207280483316,0,0,Down
ENSG00000101901,ALG13,845,744,699,5431,7477,5810,3005.327749098878,-3.0718157397334767,0.07168033114492808,0,0,Down
ENSG00000102531,FNDC3A,1535,1456,1334,12521,15764,12798,6446.286942921741,-3.291710796571999,0.04952608469489639,0,0,Down
ENSG00000102595,UGGT2,365,335,361,11133,14528,11517,5398.221999375271,-5.161113293360575,0.09578083161546262,0,0,Down
ENSG00000102763,VWA8,1371,1413,1102,14857,17832,16607,7680.240834128996,-3.71391342009741,0.07319840983865565,0,0,Down
ENSG00000104043,ATP8B4,4290,3734,3682,46286,54837,53903,24498.914467577702,-3.774105256759697,0.08611248083178402,0,0,Down
ENSG00000104375,STK3,417,404,362,8850,10325,9440,4245.79258138529,-4.640540390748057,0.08401413743676663,0,0,Down
ENSG00000104490,NCALD,869,791,707,14897,19601,16752,7642.973649678706,-4.478908876300249,0.07327041061618644,0,0,Down
ENSG00000105193,RPS16,67723,59847,55570,6525,6960,5675,31523.978591669216,3.1994883372819274,0.07320453192669452,0,0,Up
ENSG00000105372,RPS19,57089,52007,47631,3381,3920,3152,26247.32859453244,3.848886436961064,0.09430845630485374,0,0,Up
ENSG00000105373,NOP53,21781,20608,18163,1368,1665,1417,10178.697728979845,3.711911543994054,0.07545592507831334,0,0,Up
ENSG00000105669,COPE,7308,6691,6297,198,226,229,3077.2248729126877,4.895362612564525,0.09982476841675576,0,0,Up
ENSG00000106443,PHF14,1723,1580,1425,8810,11282,9586,5018.856451785075,-2.696071017224618,0.05619521982995721,0,0,Down
ENSG00000106554,CHCHD3,1916,1814,1598,9936,12754,10647,5553.043230213201,-2.6899539571298665,0.06365104601112048,0,0,Down
ENSG00000106682,EIF4H,14829,13518,12246,2414,2759,2508,7175.1154952455645,2.346939426693955,0.0553084821367444,0,0,Up
ENSG00000110328,GALNT18,398,322,305,5752,7484,5715,2792.7452373772253,-4.2453712355155115,0.10119815257096103,0,0,Down
ENSG00000111642,CHD4,9487,8635,8035,36,22,15,3491.435102563444,8.385550593646839,0.1803515789761715,0,0,Up
ENSG00000111880,RNGTT,1911,1625,1596,12394,15914,14114,7088.296634587946,-3.091905355135551,0.07654393129744205,0,0,Down
ENSG00000112242,E2F3,1715,1590,1429,9655,13005,9257,5296.647533047118,-2.791041404945735,0.06918568180335592,0,0,Down
ENSG00000112320,SOBP,908,840,666,7166,9156,7599,3881.3859190321723,-3.355404919176011,0.0719910705892516,0,0,Down
ENSG00000112419,PHACTR2,905,822,740,9713,12142,9605,4629.292824437791,-3.7165165088666026,0.060411833965117005,0,0,Down
ENSG00000112699,GMDS,777,683,607,15676,19274,15093,7365.656407852046,-4.642266859622251,0.05732112143998261,0,0,Down
ENSG00000113273,ARSB,1162,1136,923,8344,10597,8743,4472.917601934611,-3.1483224551453612,0.07008154287352138,0,0,Down
ENSG00000113391,FAM172A,651,612,550,12755,15049,14368,6311.2004996805745,-4.587396137786006,0.07427185494800777,0,0,Down
ENSG00000113448,PDE4D,200,213,175,3757,4905,3921,1849.0724022178351,-4.452628710291661,0.10547756507747351,0,0,Down
ENSG00000115464,USP34,2876,2657,2481,11786,13540,11972,6393.462657889058,-2.2683066252351534,0.046208945269323225,0,0,Down
ENSG00000115760,BIRC6,2694,2421,2228,14011,15691,14635,7590.4790074996645,-2.6467627097997752,0.05585950217840956,0,0,Down
ENSG00000115904,SOS1,1088,1033,993,5980,6982,6089,3040.4492388095227,-2.658700335975244,0.0656318543373483,0,0,Down
ENSG00000115970,THADA,1486,1383,1318,10548,13057,11280,5653.86895209373,-3.103975191009823,0.05354012072581056,0,0,Down
ENSG00000116539,ASH1L,1829,1712,1530,14362,20003,16350,8016.179873044494,-3.3614329689862323,0.07607961833666013,0,0,Down
ENSG00000117020,AKT3,2289,2071,1867,17048,20856,15688,8166.504847332628,-3.1475065490825096,0.07678647512033634,0,0,Down
ENSG00000117523,PRRC2C,7707,7184,6536,24776,29055,24451,14672.315974538311,-1.9181312306049532,0.03855010098339721,0,0,Down
ENSG00000117569,PTBP2,439,377,372,7501,9067,7564,3559.09347133643,-4.38417514219486,0.09426637602536206,0,0,Down
ENSG00000118420,UBE3D,198,153,148,7013,8275,5907,3042.7632601501514,-5.437318755715788,0.1289234269313946,0,0,Down
ENSG00000118961,LDAH,897,852,786,4925,5797,5004,2681.0951464022373,-2.6797148007347973,0.06361886440504584,0,0,Down
ENSG00000119042,SATB2,2620,2345,2089,19385,24030,18703,9902.32695128749,-3.183628655973577,0.05987366631125888,0,0,Down
ENSG00000119509,INVS,626,559,531,8551,10666,9111,4468.505928736931,-4.084918952083151,0.09492175840854561,0,0,Down
ENSG00000119522,DENND1A,600,527,487,7591,9788,7691,3892.307174763971,-3.999067874251617,0.06747828096055758,0,0,Down
ENSG00000120071,KANSL1,1212,1164,1012,7705,9756,8392,4097.9519715785345,-2.9772192203798875,0.06443321200862524,0,0,Down
ENSG00000120254,MTHFD1L,4116,3624,3484,24522,28428,26257,13456.840685298283,-2.869739870666417,0.053852318450013884,0,0,Down
ENSG00000120519,SLC10A7,292,249,235,5136,6202,6141,2640.489285627303,-4.537434077975718,0.10351639756517782,0,0,Down
ENSG00000120594,PLXDC2,1705,1646,1492,18023,20289,20174,9141.896470759588,-3.6436854944962875,0.07582774639847394,0,0,Down
ENSG00000121988,ZRANB3,313,295,220,6374,7806,6680,3108.2559817711403,-4.69538089645184,0.11260671327728301,0,0,Down
ENSG00000123066,MED13L,6589,6158,5608,40925,46885,44377,21775.34716165514,-2.899177075417672,0.061614456719009926,0,0,Down
ENSG00000123106,CCDC91,695,680,560,11098,13248,12221,5540.202101057861,-4.287997255327083,0.07309885170600385,0,0,Down
ENSG00000123552,USP45,370,348,351,6082,6514,6398,2903.949437097751,-4.19433773376476,0.10391343524265227,0,0,Down
ENSG00000123636,BAZ2B,1155,1086,996,13916,17502,13567,7032.729278542282,-3.837610914533324,0.06519100413563052,0,0,Down
ENSG00000124782,RREB1,4541,4332,3970,23396,31589,23912,13022.977607238536,-2.657541694298213,0.06048911072880963,0,0,Down
ENSG00000124813,RUNX2,929,896,834,8157,9633,6974,3760.2605957622864,-3.2574579138013973,0.08235998158316268,0,0,Down
ENSG00000125246,CLYBL,254,225,231,5261,7254,5727,2850.5511707334163,-4.712151928149745,0.10858084313024159,0,0,Down
ENSG00000128973,CLN6,3064,2807,2557,43,59,29,1342.3717389924252,5.931870710539534,0.1544611213735762,0,0,Up
ENSG00000129824,RPS4Y1,13132,12029,11395,1911,2454,2093,6511.00831845753,2.452195447971579,0.059327531688824806,0,0,Up
ENSG00000130811,EIF3G,8317,7546,6929,1010,1151,1019,4094.2463276290487,2.7870814264987054,0.06147489956579729,0,0,Up
ENSG00000131374,TBC1D5,2802,2691,2394,62275,76332,70143,31033.785053969412,-4.773321881386508,0.0569375372197143,0,0,Down
ENSG00000132466,ANKRD17,3674,3519,3087,21551,28818,22290,11612.436331559526,-2.8626633749971755,0.05414983966230189,0,0,Down
ENSG00000132507,EIF5A,13952,12330,11273,926,1178,908,7421.119457076851,3.588287107764913,0.07286573320447101,0,0,Up
ENSG00000132549,VPS13B,1156,1054,966,28186,34007,32212,14192.653373378238,-4.941004711487125,0.06994624593594313,0,0,Down
ENSG00000132842,AP3B1,3491,3137,2911,12756,14304,13286,7073.936518415739,-2.1332434541239764,0.0535349702706699,0,0,Down
ENSG00000132964,CDK8,975,913,778,6903,7825,6528,3403.700765984634,-3.044030545952902,0.06589520026742396,0,0,Down
ENSG00000133195,SLC39A11,1082,924,899,15425,23297,15702,8190.833417782574,-4.25204395237892,0.10858565994618823,0,0,Down
ENSG00000134138,MEIS2,1618,1519,1411,15682,20114,17270,8259.080271374756,-3.5873828554401763,0.06609209862720006,0,0,Down
ENSG00000134146,DPH6,314,302,274,6709,7839,7298,3194.224670973631,-4.661185271466963,0.08909188482837233,0,0,Down
ENSG00000134769,DTNA,996,911,921,24136,30360,22170,11050.970477058348,-4.795071786829384,0.07702302026671408,0,0,Down
ENSG00000134882,UBAC2,3657,3358,2946,16233,21048,17417,9312.277301575832,-2.503141189977832,0.05493873017710172,0,0,Down
ENSG00000135090,TAOK3,5017,4605,4108,18882,24020,19108,10920.027824941404,-2.2210082023916846,0.04105558676814285,0,0,Down
ENSG00000135870,RC3H1,1182,1157,1027,9340,12373,10554,5210.524794073105,-3.3006479027376723,0.08535392353825295,0,0,Down
ENSG00000136141,LRCH1,935,904,806,6714,8433,6783,3502.197222363997,-3.093127409928088,0.07475222849765821,0,0,Down
ENSG00000136643,RPS6KC1,535,487,480,4465,4804,4538,2318.275223979876,-3.249405571132436,0.07886051356931167,0,0,Down
ENSG00000136770,DNAJC1,1885,1722,1574,11404,14182,12465,6004.467840611069,-2.9232272705782494,0.06533653911822358,0,0,Down
ENSG00000137478,FCHSD2,1373,1288,1197,9515,11903,10325,5118.463694091642,-3.083907946244943,0.07501871964225561,0,0,Down
ENSG00000137818,RPLP1,80386,72478,69393,4194,4377,4539,36176.38196984976,4.018529614338698,0.08690873846045863,0,0,Up
ENSG00000138190,EXOC6,901,772,717,5892,7587,6027,3027.7994024322484,-3.072726610024605,0.06565523256425909,0,0,Down
ENSG00000138814,PPP3CA,3015,2804,2473,14725,17096,15821,8148.084434924321,-2.5741375796894475,0.05638156637778954,0,0,Down
ENSG00000139083,ETV6,2346,2294,2059,28339,38376,29397,14858.261440682376,-3.880490197811581,0.06149954308427653,0,0,Down
ENSG00000139173,TMEM117,367,257,256,12804,15457,14999,6553.833257448404,-5.662251423994155,0.11557417553173585,0,0,Down
ENSG00000139746,RBM26,2896,2702,2604,15595,17662,14617,7965.620648145815,-2.590518534350864,0.06550427590646304,0,0,Down
ENSG00000140262,TCF12,2790,2740,2365,18296,19647,19772,9670.462328863356,-2.923415711873995,0.07235164092549572,0,0,Down
ENSG00000140386,SCAPER,610,547,484,6811,8537,6661,3368.6292170118677,-3.7881021598463414,0.07225610430777296,0,0,Down
ENSG00000140718,FTO,773,695,656,8653,9104,8041,4012.770628075854,-3.6515788163586897,0.0775685186106654,0,0,Down
ENSG00000140988,RPS2,148006,136241,124504,14067,13284,12658,65726.39719201004,3.287029535253155,0.08547434180416881,0,0,Up
ENSG00000141298,SSH2,1793,1564,1468,8646,10437,9492,4876.927796246113,-2.615948038024528,0.06018436273236827,0,0,Down
ENSG00000141627,DYM,1738,1619,1461,8599,11207,8563,4649.938393239741,-2.5990929560183336,0.06427709819157944,0,0,Down
ENSG00000142534,RPS11,69601,63009,57226,11279,12687,11177,34139.68699905205,2.37856697398512,0.04978758296007832,0,0,Up
ENSG00000143190,POU2F1,1671,1476,1318,8526,10326,8218,4570.4181614817435,-2.646745948237056,0.06446203795523756,0,0,Down
ENSG00000143207,COP1,1985,1759,1584,17430,21005,19518,9162.20161562344,-3.4927696745168477,0.0723201741031111,0,0,Down
ENSG00000143669,LYST,13688,12819,11956,67354,80782,66364,36026.18240388541,-2.5251312251848943,0.04660251958799322,0,0,Down
ENSG00000143919,CAMKMT,169,152,122,10732,14007,11246,5143.749912765645,-6.3792345102428945,0.09407759288626534,0,0,Down
ENSG00000143951,WDPCP,184,142,164,7194,9051,7592,3465.1089539608165,-5.640722221874184,0.09330147295346322,0,0,Down
ENSG00000143995,MEIS1,1250,1146,1046,7767,9488,7818,4182.577822316028,-2.9093355215640204,0.07227479770771102,0,0,Down
ENSG00000144218,AFF3,1373,1197,1042,25322,31398,27343,12700.651116805273,-4.58960372498881,0.055329244778861066,0,0,Down
ENSG00000144445,KANSL1L,419,340,302,5568,6341,6123,2812.895383145103,-4.1372124693402395,0.09612576608420442,0,0,Down
ENSG00000144535,DIS3L2,618,584,496,4956,6531,5202,2735.709665294928,-3.338574779350302,0.07472000722457352,0,0,Down
ENSG00000144619,CNTN4,263,268,244,34255,40414,34562,15600.077401040098,-7.180427669346424,0.07173159520663859,0,0,Down
ENSG00000145012,LPP,843,860,748,15029,18857,17474,7931.395115747122,-4.428772170333773,0.09639348562641302,0,0,Down
ENSG00000145087,STXBP5L,379,344,323,6873,8747,6804,3234.130407084338,-4.455759723320117,0.10524901913929487,0,0,Down
ENSG00000145349,CAMK2D,532,526,465,6406,7433,6805,3239.943260457338,-3.8054064350247434,0.0874325528962991,0,0,Down
ENSG00000145362,ANK2,92,70,73,3704,4320,3355,1623.8018209981076,-5.6213224143207885,0.1443849728789001,0,0,Down
ENSG00000145375,AFG2A,400,385,330,10934,12669,9990,4867.691566886819,-4.95322061700199,0.08966098367815906,0,0,Down
ENSG00000145743,FBXL17,585,547,466,9483,9801,9189,4400.585089428505,-4.207019736710543,0.08156386237785726,0,0,Down
ENSG00000145781,COMMD10,502,454,446,12455,14130,13107,5925.877363781938,-4.870502279961173,0.06987617537917952,0,0,Down
ENSG00000145819,ARHGAP26,825,730,734,9832,12698,9516,4971.337451733811,-3.8452126361573753,0.0693734862540768,0,0,Down
ENSG00000145982,FARS2,495,457,434,12595,14687,12341,5941.924985321644,-4.880873587743847,0.07211092037965304,0,0,Down
ENSG00000145996,CDKAL1,749,679,641,16509,20218,18604,8406.697910909146,-4.786917786127857,0.0682821396256899,0,0,Down
ENSG00000146143,PRIM2,1285,1164,1169,9489,10797,10277,4808.031100337135,-3.1255122481448723,0.07813821540626692,0,0,Down
ENSG00000146426,TIAM2,61,45,54,3958,5012,4830,2021.641191967031,-6.445802159843616,0.16237527627429987,0,0,Down
ENSG00000146776,ATXN7L1,401,341,316,7368,10004,8901,4024.2437747200083,-4.668292315847211,0.12090439077952014,0,0,Down
ENSG00000147202,DIAPH2,899,915,805,16868,21126,17101,8224.89395789782,-4.436745983825308,0.05738875949837727,0,0,Down
ENSG00000147403,RPL10,73300,63721,62407,5133,6309,4649,33036.318771618404,3.580348794039293,0.08965833616528894,0,0,Up
ENSG00000147421,HMBOX1,154,176,155,6011,8057,6780,3112.065051230492,-5.45126485768153,0.11804638890406662,0,0,Down
ENSG00000147905,ZCCHC7,970,892,780,21110,24792,22010,10241.753725006301,-4.7321657742334535,0.06511052168221977,0,0,Down
ENSG00000148120,AOPEP,137,131,124,7886,10140,8994,4012.146916115914,-6.140057270529775,0.105891196552822,0,0,Down
ENSG00000148303,RPL7A,73039,66197,61887,9937,10122,8577,35081.02175891999,2.754644274648634,0.068862799623544,0,0,Up
ENSG00000148655,LRMDA,364,272,238,67827,82962,118186,41655.41360517858,-8.270892349399512,0.2138670090610187,0,0,Down
ENSG00000149273,RPS3,107209,94507,88715,14964,17373,14805,51263.48570469331,2.569471204780148,0.05951105282885056,0,0,Up
ENSG00000149806,FAU,15884,13785,12892,926,958,841,7098.034362909086,3.9046850901006303,0.07619494507522391,0,0,Up
ENSG00000150471,ADGRL3,1156,1061,954,33960,40349,40476,17014.286555352093,-5.224605838989249,0.0868901486478024,0,0,Down
ENSG00000150995,ITPR1,1758,1588,1431,12031,15954,12220,6559.313816984823,-3.115260356694535,0.05723636882454795,0,0,Down
ENSG00000151466,SCLT1,616,536,538,8293,10033,8147,3888.690602542267,-4.011659281660555,0.07257945971697408,0,0,Down
ENSG00000151532,VTI1A,1244,1142,1033,26470,32992,29928,13680.537661796488,-4.754635111508189,0.06547510040840111,0,0,Down
ENSG00000151883,PARP8,3550,3310,3087,33263,40363,35809,17219.13232276142,-3.5066835105298355,0.05187528579472597,0,0,Down
ENSG00000152061,RABGAP1L,1020,949,831,32434,40075,34572,15880.585255590275,-5.303802496261294,0.051903158734604264,0,0,Down
ENSG00000152270,PDE3B,1692,1410,1443,13252,14281,11624,6198.449460384467,-3.1541470563467904,0.07344681644474828,0,0,Down
ENSG00000152520,PAN3,4083,3828,3604,53394,65589,58292,27420.403812568296,-3.990843324088614,0.04656441207216326,0,0,Down
ENSG00000152601,MBNL1,9427,8869,7985,73000,87297,73871,37181.75329889367,-3.2030973618337732,0.045147622860207536,0,0,Down
ENSG00000152818,UTRN,1810,1690,1469,14589,16860,17144,7791.6547663000965,-3.341817458103493,0.07884740898288374,0,0,Down
ENSG00000153015,CWC27,1101,986,865,5465,6555,5982,3047.998304277679,-2.658875985816891,0.06751668445812291,0,0,Down
ENSG00000153046,CDYL,945,891,781,7848,11592,9029,4474.081090531252,-3.4781021681062567,0.08849181244472826,0,0,Down
ENSG00000153250,RBMS1,2402,2059,2005,8334,10362,8529,4882.189154529217,-2.1203038766289812,0.053736994680195035,0,0,Down
ENSG00000153317,ASAP1,816,810,704,7029,9921,8404,4039.543931406365,-3.481412594523446,0.08606446501567519,0,0,Down
ENSG00000154229,PRKCA,1187,1139,981,11596,13824,12400,5829.264117224242,-3.563743067244606,0.06461826623091027,0,0,Down
ENSG00000154654,NCAM2,631,543,487,31515,37374,37134,15565.660011749238,-6.044284197680572,0.08316534078978786,0,0,Down
ENSG00000156052,GNAQ,3136,2827,2585,24531,30845,28337,13400.535824980789,-3.3400815949256533,0.060036201781624644,0,0,Down
ENSG00000156110,ADK,2715,2375,2292,54208,67830,56709,26718.87068075341,-4.643702283845617,0.041553683179664506,0,0,Down
ENSG00000156650,KAT6B,1723,1580,1458,8197,10093,8958,4554.10170840813,-2.5642073744708966,0.060794174256224,0,0,Down
ENSG00000158019,BABAM2,544,553,488,6927,10014,7496,3685.829315423341,-3.976022183629021,0.09617424249866291,0,0,Down
ENSG00000158467,AHCYL2,416,341,334,4020,4894,4362,2058.852065876077,-3.650869024597312,0.08240256784841618,0,0,Down
ENSG00000160223,ICOSLG,3675,3570,3099,115,131,103,1541.334764305047,4.826526042675825,0.11464548824402188,0,0,Up
ENSG00000161016,RPL8,109218,98014,90638,3934,4214,3635,49008.67606523483,4.595632163667234,0.09991748589332662,0,0,Up
ENSG00000162599,NFIA,235,246,219,9243,11503,7759,4116.513708484182,-5.364506835698992,0.13705239287671128,0,0,Down
ENSG00000162849,KIF26B,713,694,617,23620,31488,21818,11240.450316717775,-5.279886211126727,0.08164001508744678,0,0,Down
ENSG00000163399,ATP1A1,6375,5947,5247,55,92,66,2635.166316126076,6.298519811589965,0.12709642162437135,0,0,Up
ENSG00000163590,PPM1L,399,352,322,6428,8580,6153,3052.4921219477496,-4.334797300058424,0.09775982157120088,0,0,Down
ENSG00000163635,ATXN7,747,717,651,4642,5795,5020,2583.557535962257,-2.9139229243106732,0.06978380362318752,0,0,Down
ENSG00000164329,TENT2,1735,1646,1497,6901,8112,6920,3872.6004396122885,-2.2163546486984003,0.0556338560153692,0,0,Down
ENSG00000164494,PDSS2,734,629,594,10167,13083,12018,5314.5440526689645,-4.213409844783418,0.09870141482474293,0,0,Down
ENSG00000164587,RPS14,56716,49528,48334,3945,4881,3875,26766.610540879537,3.5557202414082822,0.0627040563894244,0,0,Up
ENSG00000164597,COG5,1182,1187,1027,9911,12808,10985,5294.438697099461,-3.3529776755141945,0.07446097620171241,0,0,Down
ENSG00000164808,SPIDR,1266,1166,1082,18334,22728,18726,9087.402959933926,-4.133471217759674,0.05091957937823242,0,0,Down
ENSG00000165476,REEP3,2992,2752,2510,12081,15413,12722,6700.839388773084,-2.3301442980518177,0.048642717630661705,0,0,Down
ENSG00000166024,R3HCC1L,981,927,843,5455,6602,5646,3052.9310884335123,-2.7319030938930675,0.06465584338338422,0,0,Down
ENSG00000166508,MCM7,8777,8124,7473,902,1216,1028,4183.5931148122,2.904617363146339,0.0639524158862822,0,0,Up
ENSG00000167081,PBX3,2039,1908,1630,37111,42160,38566,17784.779414680703,-4.453226670156758,0.05224966808134513,0,0,Down
ENSG00000167526,RPL13,84859,78108,70689,5166,5493,5479,38476.707356059895,3.790306352072765,0.09271146799365411,0,0,Up
ENSG00000167553,TUBA1C,9670,8918,7828,60,41,66,3585.57426078184,7.195789449558696,0.17491991242971103,0,0,Up
ENSG00000167632,TRAPPC9,929,864,787,15298,20973,17743,8487.610575022803,-4.426983184584546,0.07789449471502696,0,0,Down
ENSG00000167996,FTH1,30806,28586,25382,371,440,381,9596.23433394933,6.083041885519216,0.1184515015460044,0,0,Up
ENSG00000168028,RPSA,68713,62318,58455,6275,6797,6150,30208.267596925234,3.2424593653821177,0.07926197179454426,0,0,Up
ENSG00000168038,ULK4,109,97,110,3624,4089,3407,1700.7303205220032,-5.166388528177836,0.12731459603215947,0,0,Down
ENSG00000169398,PTK2,2087,1920,1783,11923,14702,11062,6207.849510772477,-2.7444341085660335,0.06324910740613907,0,0,Down
ENSG00000169554,ZEB2,6079,5734,5048,66001,84028,72494,34781.0919719548,-3.768998139287684,0.04520163597997345,0,0,Down
ENSG00000170396,ZNF804A,255,253,206,34533,40280,32939,15196.815587209281,-7.271360743345015,0.10573730334167866,0,0,Down
ENSG00000170832,USP32,2006,1870,1718,6578,7965,6598,3838.786341475222,-1.9649415491320998,0.047567706690710296,0,0,Down
ENSG00000171004,HS6ST2,1099,961,873,10827,14424,10407,5598.626296426701,-3.64288293019572,0.07082097886972259,0,0,Down
ENSG00000171132,PRKCE,424,376,353,11178,16095,11076,5722.968423729087,-5.083307626927795,0.09610538795374834,0,0,Down
ENSG00000171310,CHST11,5580,5245,4722,37379,49744,41500,21190.50820801439,-3.091502846946387,0.05772814546550693,0,0,Down
ENSG00000171314,PGAM1,28214,25460,23427,1978,2404,1823,11821.896266941763,3.5853325289994897,0.059336443864774956,0,0,Up
ENSG00000171509,RXFP1,355,382,307,7463,9333,7347,3535.3636147495204,-4.565473163155931,0.10386898999400306,0,0,Down
ENSG00000171843,MLLT3,426,385,380,4169,4642,3774,1988.5821842395017,-3.443945447217767,0.08958225746711006,0,0,Down
ENSG00000171988,JMJD1C,6500,6087,5513,40148,48122,45773,21801.69590165778,-2.9375873344587324,0.07024848506839247,0,0,Down
ENSG00000172053,QARS1,11292,10065,9385,2157,2368,2087,5522.675536622273,2.162339611644545,0.05461604233982282,0,0,Up
ENSG00000172340,SUCLG2,2331,2154,1996,8143,10165,8484,4930.404190182783,-2.0937284970328633,0.045451480074432456,0,0,Down
ENSG00000172765,TMCC1,336,301,298,3882,5134,4142,2072.841111959534,-3.8521779950480584,0.08648432543118205,0,0,Down
ENSG00000173517,PEAK1,1069,928,855,7314,9581,7699,3943.874723238615,-3.1507912983097945,0.07577675504986542,0,0,Down
ENSG00000173588,CEP83,704,708,642,10581,11878,10822,4996.054633140065,-4.064973154278858,0.06916640604339429,0,0,Down
ENSG00000174501,ANKRD36C,70,70,61,3911,4130,3842,1737.9715853629534,-5.913052422667862,0.14805193472409006,0,0,Down
ENSG00000174891,RSRC1,1557,1394,1378,18386,21749,17723,9001.734898566494,-3.7852205308120572,0.05344576896984005,0,0,Down
