gene_id,gene_name,Mix_1,Mix_2,Mix_3,NT_1,NT_2,NT_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000159556.10,ISL2,379,321,367,187,200,188.999,244.83839173095373,0.6380440036433869,0.13679743007611547,6.426092324666349e-7,2.5334028865867125e-6,Up
ENSG00000180354.16,MTURN,94,68,72,26,27,17,42.737757858811335,1.3068894986813837,0.33281384515210566,6.448446504444922e-7,2.5413116700660964e-6,Up
ENSG00000015171.21,ZMYND11,952.999,787.998,742,924.998,978,966,961.9161488243764,-0.3944891133602763,0.08151236989784884,6.575109071260258e-7,2.590307811152015e-6,Down
ENSG00000004660.15,CAMKK1,87,68,85,162,120,149.001,144.24373413589797,-0.9121586906333237,0.2113067534456716,6.641886136873309e-7,2.6150166437293613e-6,Down
ENSG00000156239.12,N6AMT1,91,63,90,145,121.001,154,127.37341645724584,-0.8660597107833945,0.19758310155600717,6.642548143023057e-7,2.6150166437293613e-6,Down
ENSG00000100425.19,BRD1,1927,1549.001,1615,1097,1168.999,1264,1378.6478464697213,0.31959710567705774,0.06548866749012885,6.674479158052336e-7,2.626654049344318e-6,Up
ENSG00000159388.6,BTG2,78,59,74,20,17,18,32.60050204373058,1.4756068297026081,0.3806332120503603,6.720056403557275e-7,2.643651581974502e-6,Up
ENSG00000165240.22,ATP7A,645.659,481.341,487.32,282.003,251.098,321,355.9236406840485,0.6544684457783949,0.14115969064969816,6.814889217969835e-7,2.6800071793307914e-6,Up
ENSG00000132024.18,CC2D1A,1039.001,820.999,842,574,578.001,614.999,686.444861482382,0.39556882648489433,0.08187284006730693,6.825891139088824e-7,2.683381539673017e-6,Up
ENSG00000150093.20,ITGB1,4984.829,3934.336,3978.826,2956.604,2995.037,2879.816,3583.5097796094224,0.33331399417260865,0.06848052949906233,6.857197151712388e-7,2.6947325828112298e-6,Up
ENSG00000136152.15,COG3,889.999,715,736,435,450,450.001,608.7980793436914,0.5683653958360746,0.12074758717025949,6.973436080379171e-7,2.7394405757802896e-6,Up
ENSG00000184436.12,THAP7,640,528,545,743.999,699.999,641.001,726.23193434196,-0.4610643282373977,0.09639678819607234,7.046740063871354e-7,2.767256321326093e-6,Down
ENSG00000006282.22,SPATA20,109.001,79,106,24.001,19,21,46.85527208267452,1.678012792751611,0.43467012396983423,7.063538416926252e-7,2.7728704476222713e-6,Up
ENSG00000068366.21,ACSL4,2625,2022,1986,2303.001,2282,2380.998,2411.14216952902,-0.2693799599753621,0.055065045510725566,7.164087451232445e-7,2.8113462158129586e-6,Down
ENSG00000022567.10,SLC45A4,481.999,414.999,395.999,583,493,543,501.49981940252786,-0.49550245967534695,0.10420062346459481,7.189464089123605e-7,2.8203058773687714e-6,Down
ENSG00000198604.11,BAZ1A,2378,1764,1945,2543.999,2508,2617.001,2596.049621720451,-0.5072663035568589,0.10688294379937373,7.222066614947571e-7,2.832092789343559e-6,Down
ENSG00000178719.17,GRINA,695,601.001,573,372.001,370,407,469.75792778519394,0.47775986682052324,0.10025225941478855,7.262055274486979e-7,2.8467667687253166e-6,Up
ENSG00000127585.13,FBXL16,380,292,299,431.999,372,406,407.690508909002,-0.49271414547148773,0.10362829848206401,7.282405804352953e-7,2.8537348346477873e-6,Down
ENSG00000095787.26,WAC,5545.003,4153.435,4299.998,3394.002,3219.403,3356.428,3849.441166126955,0.2782527435576853,0.05698337980103229,7.335479009865551e-7,2.873516379898552e-6,Up
ENSG00000176125.7,UFSP1,8,12,9,33,51,45,33.474771216620965,-1.9210918473333911,0.49980595729632515,7.33915499474632e-7,2.8739404823950077e-6,Down
ENSG00000157303.11,SUSD3,138.001,112,112,39,25,19,55.03655334506877,1.6153565261041558,0.4198113044025844,7.403935812089669e-7,2.8982838809458747e-6,Up
ENSG00000137133.11,HINT2,1087,966,882,633,611.999,559,750.0325193951767,0.47719389544668744,0.10021002235410936,7.408114750520975e-7,2.898895750892424e-6,Up
ENSG00000104960.15,PTOV1,2457.054,2200.101,2267.511,2714.244,2689.35,2819.685,2641.9132916168355,-0.4234152788430168,0.08829836267203937,7.494962418046528e-7,2.9318451647296727e-6,Down
ENSG00000076984.18,MAP2K7,2370.001,2011,2003.999,1400,1368,1430,1712.402174850109,0.3912097100090969,0.0812661393380604,7.554677520685501e-7,2.9541614779194326e-6,Up
ENSG00000149658.18,YTHDF1,1807,1460,1555,1785,1816,1951,1921.4599578321863,-0.38785126002822806,0.08056529816525478,7.625738814581797e-7,2.980897267837583e-6,Down
ENSG00000239789.6,MRPS17,347.246,293.3,349,463.261,477.015,460.367,485.3425045244752,-0.64044346915408,0.13844167209808342,7.629981360777267e-7,2.981504000004713e-6,Down
ENSG00000184009.13,ACTG1,104305.186,89943.154,90266.089,65539.887,67832.743,66800.4,77724.88133764631,0.30228342086122073,0.062185569698056754,7.708182013895709e-7,3.0110001084946156e-6,Up
ENSG00000104626.15,ERI1,1133.001,880,913,1054.001,1114,1152,1138.4723465810337,-0.3712183852192159,0.07699214820759545,7.729234634080096e-7,3.018159908910346e-6,Down
ENSG00000135953.11,MFSD9,567.001,457,450.001,569,575.999,612.999,577.2909027875469,-0.4352690340498055,0.09103757317367474,7.737730174455887e-7,3.02041302547799e-6,Down
ENSG00000164620.9,RELL2,317,256,244,122.001,107.999,132,181.98147956178894,0.8561311004843137,0.19626266716288598,7.786850122435817e-7,3.0385166569307648e-6,Up
ENSG00000152147.11,GEMIN6,312,243,261,453,434,415,465.8928310046736,-0.7823739419785837,0.17534947914961,7.837317230152416e-7,3.0571330357109846e-6,Down
ENSG00000177105.10,RHOG,2717,2443,2559,1765,1794,1692,2096.0164332285995,0.3497805479619501,0.07240180692635569,7.84800617926055e-7,3.0602253511106764e-6,Up
ENSG00000106771.13,TMEM245,2250.001,1819,1746,2151,2119,2206,2113.235740792505,-0.3465828887241283,0.07172070641194549,7.869852692239926e-7,3.067664704024019e-6,Down
ENSG00000168672.4,LRATD2,66,53,53,11,11,12,24.03061763855882,1.7771887339961914,0.46391126977654806,7.91833868945261e-7,3.0854792319449306e-6,Up
ENSG00000065357.20,DGKA,1017,749.002,804.999,533.003,553.001,604.001,667.5621968477234,0.3867032280989162,0.08044818316565162,7.93539229952696e-7,3.091037520680414e-6,Up
ENSG00000125741.6,OPA3,720.948,553,553,842,733,855,831.0550301549338,-0.5732689848640234,0.12262749678313022,7.997978352193697e-7,3.1143217181662177e-6,Down
ENSG00000125505.17,MBOAT7,2027.002,1700,1823,2692.001,2800.999,2730.998,2314.7228670586164,-0.6946698210332292,0.15231722261626332,8.032457251070133e-7,3.126648797202642e-6,Down
ENSG00000133454.16,MYO18B,10310,7707.999,8330,4293.999,4210.999,4984.999,5470.650056433682,0.6929312122549462,0.15188499919993412,8.045053978586141e-7,3.13045253478552e-6,Up
ENSG00000145833.16,DDX46,4038.715,2947.999,3093.1,3511.242,3575,3904.765,3646.3178128946083,-0.32148713010712066,0.06639556007791231,8.05156975137628e-7,3.1318882409530338e-6,Down
ENSG00000139722.7,VPS37B,2017.77,1690.726,1735.965,2177.155,2151.821,2231.653,2043.748179717008,-0.44588302473163155,0.09356555426181082,8.081419004036299e-7,3.142395979043167e-6,Down
ENSG00000160710.18,ADAR,7742.999,6042.999,6402.001,6575.001,6699.002,7385.001,7119.101646249987,-0.230879654808772,0.04725699442131653,8.084340211622634e-7,3.1424292607927754e-6,NS
ENSG00000116396.15,KCNC4,220,159.999,197,267.001,252.257,304.999,251.62763028130306,-0.6547188584449861,0.14233250110488566,8.097175931402656e-7,3.146314995505057e-6,Down
ENSG00000118564.15,FBXL5,1305.001,1068.001,1125,720,717.001,685,857.9381340138752,0.4927365381489397,0.1041134569014712,8.112261994322714e-7,3.1510721143036914e-6,Up
ENSG00000139405.16,RITA1,903.999,762.001,782,956,979,933,948.0727183969124,-0.41019748105915826,0.08568095710690875,8.12435712211623e-7,3.1546645279359517e-6,Down
ENSG00000249471.8,ZNF324B,236.43,199.497,208.974,278.994,281.981,300.636,258.3111275603165,-0.5760158357970723,0.12336466898459614,8.131921930364848e-7,3.1564959310789227e-6,Down
ENSG00000165244.7,ZNF367,662,478,488,674,681,728,646.7838670402008,-0.5281419888976019,0.11221732114417517,8.136118534817295e-7,3.1570191037410805e-6,Down
ENSG00000130669.17,PAK4,1280.999,1085,1094,779,763,786.999,927.6058613298258,0.3600175119451758,0.07473277087833574,8.157488667295389e-7,3.16420333955084e-6,Up
ENSG00000156599.11,ZDHHC5,2632,2181,2208,2305.999,2376,2482,2464.5022443324365,-0.22521560160515877,0.04609391743828389,8.165245912359497e-7,3.1661041007966393e-6,NS
ENSG00000091947.10,TMEM101,1372,1230,1256.999,792,756,739,919.3515450561171,0.5255596528779578,0.11189376272843073,8.600868628421288e-7,3.3338519111635084e-6,Up
ENSG00000174444.15,RPL4,49649.731,41723.959,41900.613,32139.158,33436.983,31904.225,37569.00927635199,0.24745985585397604,0.05085797054392755,8.620764986104989e-7,3.340395719441101e-6,NS
ENSG00000174514.13,MFSD4A,91,66,79,18,24,29,40.285583726911156,1.2998912318349953,0.3366624222340599,8.662110705426336e-7,3.3552433008575552e-6,Up
ENSG00000100410.8,PHF5A,1446.998,1195,1271,1503,1570.998,1403,1542.8283724124292,-0.37981074115077323,0.07925621745038211,8.718994084121647e-7,3.3760968707280257e-6,Down
ENSG00000132305.22,IMMT,3287.998,2586.001,2821,3088.001,3244,3069.999,3330.5120520510986,-0.3061699906039613,0.06333912459181906,8.746949789288153e-7,3.385738650537594e-6,Down
ENSG00000143543.15,JTB,2515.605,2295.687,2271.106,2705.207,2895.794,2697.494,2965.9772879997972,-0.4062637244310954,0.0850909235405818,8.775448547926381e-7,3.3955838270991673e-6,Down
ENSG00000168056.18,LTBP3,291,213.001,265.999,123,108.001,136,172.29477882963403,0.7750498700075302,0.17436720155087554,8.840464762197787e-7,3.419547312205092e-6,Up
ENSG00000152291.15,TGOLN2,5872,4390.001,4591,3181,3106,3453,3971.6173931042617,0.3889703756528265,0.08131409266944017,8.850670994198199e-7,3.422300626577266e-6,Up
ENSG00000139163.16,ETNK1,2338,1930.001,1764,2179.001,2336,2425,2403.1148272074856,-0.38884065224968234,0.08128964007702519,8.861104355535265e-7,3.425139814023084e-6,Down
ENSG00000166024.14,R3HCC1L,857,714,686.001,447,487,482,569.0125927265532,0.4497888801874398,0.09485742212430959,8.969863365220379e-7,3.4659702166447783e-6,Up
ENSG00000095139.15,ARCN1,6480,5154.999,5254.001,4133.998,4137,4372,4901.887301867971,0.21321585764860387,0.043764564357384045,8.988416947054516e-7,3.47192877683019e-6,NS
ENSG00000146802.13,TMEM168,734.001,513,544,683.001,699.001,718,692.3834007629911,-0.41819088235543944,0.08785614118099587,9.081193916777613e-7,3.5065432399208888e-6,Down
ENSG00000147416.11,ATP6V1B2,2964,2407,2514,2663,2761,2774,2765.2658858813243,-0.2515973204488972,0.05185049295220838,9.13435599950288e-7,3.5258423262448944e-6,NS
ENSG00000241360.2,PDXP,1373.205,1234.298,1222.448,1529.937,1611.585,1367.655,1528.6905058385391,-0.41510171408562907,0.08720230821380548,9.158668406494896e-7,3.5339959359601823e-6,Down
ENSG00000119640.9,ACYP1,631.999,580.999,541,338,318.001,311.999,433.6184141223927,0.6105322578981972,0.13230483149642397,9.181839838820675e-7,3.541703762402044e-6,Up
ENSG00000010671.18,BTK,21,10,14,43,47.999,46,35.508976839246564,-1.5305258789617024,0.40328789271458143,9.227230090144986e-7,3.5579736902918136e-6,Down
ENSG00000105849.6,POLR1F,834,638,685,938,1007,1005,1015.1732375470024,-0.6049379896582384,0.13104716828845073,9.328871114221296e-7,3.5959147717495793e-6,Down
ENSG00000036257.14,CUL3,2185.998,1703,1712.001,2131.001,2354.989,2371,2384.9260149747283,-0.46976779287434467,0.09956161867913058,9.413473295787666e-7,3.62726394519885e-6,Down
ENSG00000112773.16,TENT5A,2988.001,2247,2335.001,3157.001,3239,3560,2939.068199720422,-0.5592456105211514,0.12023267948591426,9.46102911302853e-7,3.644321328834973e-6,Down
ENSG00000128563.13,PRKRIP1,1138.455,953.945,1029.378,697.275,681.065,741.432,840.8316046591813,0.34952614333660004,0.07291700155879065,9.479352603150076e-7,3.650110686174744e-6,Up
ENSG00000003249.15,DBNDD1,52.999,43,40,11,9,4,20.6984808759348,1.8821307464038888,0.49872153974863453,9.550487813652146e-7,3.676224590166484e-6,Up
ENSG00000184216.15,IRAK1,1758.001,1463.001,1571.999,2102,2052,2029.001,2213.8147184297777,-0.5307656225314277,0.11362003501665205,9.554211784373688e-7,3.676381076195459e-6,Down
ENSG00000105325.15,FZR1,2284,1821,2058.001,1413.999,1377,1488,1638.1210235458016,0.31846592765207987,0.06621936572266471,9.5673807813208e-7,3.6801705594792466e-6,Up
ENSG00000118640.11,VAMP8,1017,917,944,1289,1340,1148,1148.2043809045715,-0.5495365144958437,0.11806503245481255,9.66841537210797e-7,3.7177438984628914e-6,Down
ENSG00000177542.11,SLC25A22,482.001,425,469,643,599.001,713,673.4903173409302,-0.6417986841143134,0.14029478241761753,9.682017377646873e-7,3.721682850471129e-6,Down
ENSG00000144455.14,SUMF1,84,72,66,131,146.001,112,106.83127876289433,-0.8836006341650653,0.20685821613030914,9.76732093712345e-7,3.7531709648128315e-6,Down
ENSG00000104221.13,BRF2,832,713,686,451.001,496,485,595.734044541869,0.42164314780632317,0.08892595278978505,9.838008994392908e-7,3.7790230736867314e-6,Up
ENSG00000105701.16,FKBP8,4459.997,3908,4035,2884,2796.999,2767,3263.951237581341,0.3465046426326209,0.07240903954714019,9.95632822212655e-7,3.823147240388303e-6,Up
ENSG00000171840.13,NINJ2,542,496,525,683.999,675.999,721,728.6448462525788,-0.5645823903504897,0.12178773733657469,9.989421319787626e-7,3.8345260500826625e-6,Down
ENSG00000119522.18,DENND1A,1057.001,931,949.001,646,660,638.001,782.7347464925135,0.3836741081059466,0.08058026881450636,1.0040629066586553e-6,3.852848037254577e-6,Up
ENSG00000100129.18,EIF3L,8428.534,6962.128,7261.111,4808.506,5181.714,5013.252,5871.780310353435,0.38071911806479986,0.07994688556179218,1.009335017417097e-6,3.871737854972748e-6,Up
ENSG00000070540.13,WIPI1,356,315.999,308,116,159,125.999,189.978541219754,0.9454203939610254,0.22662696577835398,1.0182265515799153e-6,3.904493648653502e-6,Up
ENSG00000164465.19,DCBLD1,163.999,134,147,51.999,63,69,86.01104507656697,0.9333347078332267,0.22282033728927764,1.020451505919899e-6,3.911671943481259e-6,Up
ENSG00000171109.19,MFN1,538,418.999,449,510.999,549.001,567.999,537.6772954783637,-0.3964621074584159,0.08348526745246307,1.0268703115258366e-6,3.934915903295063e-6,Down
ENSG00000132386.11,SERPINF1,422,362,343,231.999,206,182.999,271.6090239083423,0.6082073887534851,0.13242151804803182,1.0277639740538337e-6,3.936979039220389e-6,Up
ENSG00000111371.16,SLC38A1,11068.001,8210,8074,9244,9493.999,9965.001,9543.050064234289,-0.27075767080443913,0.05618060047183581,1.0298254116159971e-6,3.943512512622142e-6,Down
ENSG00000136930.13,PSMB7,4213.999,3603,3703.001,3980.001,3930,3976,4068.7669831247813,-0.23882242367543904,0.04944481941090321,1.0516577162988071e-6,4.025723941976988e-6,NS
ENSG00000107819.15,SFXN3,244,231,209.001,68,72,94,117.19447128300868,1.1525002678018708,0.2945196063927197,1.0535261604570155e-6,4.031483739704643e-6,Up
ENSG00000116017.11,ARID3A,2208,1755,1914.305,1250.07,1210.001,1355.283,1461.266272560443,0.40640810341160893,0.0858789030856322,1.0800848790906386e-6,4.131688170549692e-6,Up
ENSG00000255152.8,MSH5-SAPCD1,236.065,241.237,253.903,90.175,109.993,134.558,170.61097028264842,0.82864264357056,0.19156634802922073,1.091771114781765e-6,4.1749508260909315e-6,Up
ENSG00000018510.18,AGPS,2686,1977,1967.999,2761.999,2917.999,2741.999,2955.973214624681,-0.5195939810512145,0.11168916132720946,1.0921646018985284e-6,4.1750148734872344e-6,Down
ENSG00000138641.18,HERC3,953.254,766.822,676.919,398.7,451.591,525.069,562.7622343779676,0.5576356962057643,0.12064332236349046,1.0952400979473382e-6,4.185327850156e-6,Up
ENSG00000126860.12,EVI2A,734.779,553.088,543.491,252.926,275.992,237,355.9688522364039,0.9117372563546645,0.21698999952650416,1.1066688537054771e-6,4.226086918250895e-6,Up
ENSG00000161618.10,ALDH16A1,636,540.999,630,764,738.913,823,798.2431244884344,-0.5244395162073211,0.11288496748543686,1.10660523766501e-6,4.226086918250895e-6,Down
ENSG00000180938.6,ZNF572,68,62,54,11,13,12,30.3030825113599,1.7781745123088482,0.47541712270033243,1.107817337796581e-6,4.22901541076876e-6,Up
ENSG00000258659.7,TRIM34,206,169.233,199,71,100,82,124.89608143796194,0.8624428295368424,0.2018085285058459,1.1091293265140609e-6,4.232565838990641e-6,Up
ENSG00000076924.12,XAB2,2935.001,2506.001,2616.001,1865,1827,1953,2212.8651765513628,0.30804005647357063,0.06438769597446767,1.1155779901340435e-6,4.255709220883122e-6,Up
ENSG00000100814.19,CCNB1IP1,2148,1726.002,1837.001,1154,1220,1198.001,1400.0451487336516,0.4533913076260707,0.09663385679440264,1.1318953355557072e-6,4.316470787552769e-6,Up
ENSG00000204922.5,UQCC3,437,383,335,528,516,499,537.0941865469995,-0.5744407397401472,0.12485196992713318,1.1353766499422908e-6,4.328257321864626e-6,Down
ENSG00000082258.13,CCNT2,733,601.999,601.001,734.999,799,841.999,796.3640684583262,-0.4695836185345466,0.10037521831014126,1.1454604679352234e-6,4.365197010198812e-6,Down
ENSG00000149932.17,TMEM219,981,941,989,564,589,542,694.7011584843203,0.5500871342284909,0.11910214054973316,1.1466088566027998e-6,4.368071278402279e-6,Up
ENSG00000168785.8,TSPAN5,626,571.999,575,245,255,246,344.90467198103244,0.9153575680429445,0.21862600931651563,1.1536929846735494e-6,4.393548335447516e-6,Up
ENSG00000167863.12,ATP5PD,1453.001,1548.999,1530.999,2045.998,1958.999,1814.999,1845.2759635291625,-0.5144409266989977,0.11077346899782609,1.1567048931464062e-6,4.403505196100472e-6,Down
ENSG00000276293.5,PIP4K2B,2837.999,2164.001,2233,2777.999,2672,2678,2762.661083326785,-0.35995917571709046,0.07583316775796922,1.1592802915423432e-6,4.4117940215907446e-6,Down
ENSG00000166342.19,NETO1,394,272,293,389.999,410.999,423.999,418.4345266077473,-0.5253611557791393,0.11334734548323686,1.1619001883516975e-6,4.420246442606767e-6,Down
ENSG00000142065.14,ZFP14,412,336,341,194,194,230,252.04371045842433,0.5738801209191751,0.12487675885947903,1.1675606763153173e-6,4.440256491052281e-6,Up
ENSG00000100138.15,SNU13,2832,2427.998,2510,3212,3243,3091.001,3360.3264253857665,-0.46899207453430464,0.10036429136484382,1.1781747726960427e-6,4.479085019216996e-6,Down
ENSG00000178585.15,CTNNBIP1,298.999,217,227,85,90,106,142.09512358079192,1.0250837116202367,0.25456989385385753,1.1838410977214613e-6,4.499083348748022e-6,Up
ENSG00000168395.16,ING5,775.001,622,696,953.999,991.002,1057.001,1093.7668801901634,-0.6559653870086785,0.14520023987895966,1.1853718973203099e-6,4.503356656189124e-6,Down
ENSG00000074054.21,CLASP1,3405,2644.999,2665,1739.999,1873.999,2069,2309.0466512497915,0.397822082045715,0.0843092436205664,1.1868870865047717e-6,4.507567749364592e-6,Up
ENSG00000040633.13,PHF23,1056.999,916,921,1179,1168,1166.001,1211.9873728106368,-0.4537814364754852,0.09697168391881747,1.2003546217624959e-6,4.557153106670771e-6,Down
ENSG00000278540.5,ACACA,3488.002,2663.001,2671.001,3686,3713.999,4290,4052.860781876531,-0.5671665997979757,0.12343293520833377,1.2023565735266286e-6,4.563190256103458e-6,Down
ENSG00000115520.9,COQ10B,668,587.999,596,362,381,369.999,496.2930509974282,0.506431780617857,0.10912575805275397,1.209086839583141e-6,4.587162052810807e-6,Up
ENSG00000107338.10,SHB,722.108,549.017,620,389.933,418,396,508.0250849528143,0.42907535464162727,0.0914097651241183,1.2128093592046684e-6,4.5997102391191426e-6,Up
ENSG00000115808.13,STRN,2584,1870,2019,1369,1403,1524,1744.9055737303681,0.372120472243163,0.07871368706293078,1.2289437574892443e-6,4.659307122988644e-6,Up
ENSG00000105371.10,ICAM4,439,393,402.999,578,546,514,533.0085312595952,-0.5622248956700806,0.1224429846368524,1.244533645620296e-6,4.716799541984994e-6,Down
ENSG00000270276.3,H4C15,166.243,98.669,170.567,26.358,42.067,9.203,76.77738664347186,1.8662574904600577,0.5044005369207677,1.2481538809432669e-6,4.728903011491721e-6,Up
ENSG00000167470.14,MIDN,1495,1193,1369.001,899,854.999,947.999,1091.7062321874603,0.373805379063399,0.079244327311257,1.2867758317030386e-6,4.8735645136476665e-6,Up
ENSG00000152669.9,CCNO,63,85,105,13,14,12,42.20138147712622,2.0205732485441903,0.5519210608013357,1.2962079004307351e-6,4.907610506516367e-6,Up
ENSG00000084463.8,WBP11,4573,3721.999,3843.001,3973.996,4151.999,4173,4282.771243714842,-0.21604297814774268,0.04503390410982395,1.2998263111622967e-6,4.919629501468774e-6,NS
ENSG00000158467.17,AHCYL2,764,582.999,589,341,300.001,367,463.3128843171374,0.6705851103544979,0.14968276188873011,1.3169431908724338e-6,4.982712339108334e-6,Up
ENSG00000171206.16,TRIM8,1162.999,964.999,1048.002,1228,1132,1185,1163.9367047841392,-0.3456770135159491,0.07311253198360212,1.3254675654853944e-6,5.013253092392198e-6,Down
ENSG00000130706.13,ADRM1,2041,1864.001,1848,2086.001,2129.999,2036.001,2166.91075237515,-0.30707867016729157,0.06465444647044485,1.3277922449767658e-6,5.0203321933921934e-6,Down
ENSG00000159884.12,CCDC107,598,508.999,506.999,360,307,332,413.13324071456765,0.4671923318682387,0.10052164088158723,1.3393694345049088e-6,5.0623779240052524e-6,Up
ENSG00000134285.11,FKBP11,719,661.001,623,1073.001,1002.999,1018.999,1171.251166128032,-0.7373290503248927,0.16761603785387943,1.3511541033895783e-6,5.105178920478455e-6,Down
ENSG00000188322.8,SBK1,384,280,319,55,73,66,137.27890584259143,1.756854301083637,0.47650850870371003,1.3516454211694108e-6,5.105294668506957e-6,Up
ENSG00000108559.13,NUP88,1137.001,897,974.001,1073.999,1166,1090.001,1153.2391907561798,-0.33710910891402557,0.07129330381273348,1.355354651902579e-6,5.117560562992974e-6,Down
ENSG00000164109.14,MAD2L1,2959,2417.989,2535.999,2897.988,2817.998,2777.986,2844.4379633290846,-0.29495333432804915,0.06208388344324357,1.362091991460381e-6,5.1412477688569285e-6,Down
ENSG00000227345.9,PARG,1124.356,902.538,913.595,1113.526,1066.15,1177.548,1149.0588732921324,-0.3777242797215258,0.08032505111816704,1.3664433656182284e-6,5.155916029207085e-6,Down
ENSG00000131051.24,RBM39,5951.001,4791,5054.997,5616.996,5722.001,6544.999,6057.268818274957,-0.3647539661540685,0.07745944994838434,1.3761133373493848e-6,5.190635808204862e-6,Down
ENSG00000159461.15,AMFR,2561,2067,2213,1438,1395,1290,1649.8050851524513,0.49882669256575735,0.108016517284628,1.3855273867911747e-6,5.224366961694385e-6,Up
ENSG00000180626.10,ZNF594,285,216,222,324,299,351,306.54261762958316,-0.5857936756710689,0.1287903726390986,1.3918264737527232e-6,5.246333667390367e-6,Down
ENSG00000158019.21,BABAM2,1087,919.001,902,594,537.51,523,765.1777072751486,0.5691785087582277,0.12482372045105807,1.4089700197777236e-6,5.309148507030511e-6,Up
ENSG00000274512.6,TBC1D3L,439.284,366.87,368.168,164.831,167.708,248.81,255.10382299187555,0.731600308225447,0.16644200600741338,1.4159004463215862e-6,5.3334496077959955e-6,Up
ENSG00000101474.12,APMAP,1731,1457,1512,1626,1690,1636,1732.851530682221,-0.2683927977006416,0.05647854364361015,1.4478002158331316e-6,5.451757387652995e-6,Down
ENSG00000138814.17,PPP3CA,2202.999,1676.759,1680.001,1295.001,1237,1328.999,1516.659671638972,0.3127669525719378,0.06615206978947138,1.453981335405107e-6,5.473172948016099e-6,Up
ENSG00000103429.11,BFAR,2239.001,1866.001,1855,1273.999,1418,1250,1589.8904619290984,0.3809201985942175,0.08128186960276594,1.4635070452730105e-6,5.507159618239559e-6,Up
ENSG00000100284.22,TOM1,825.999,763,750,519.999,477,470.001,605.9771942518543,0.45369884020119033,0.09785050569602614,1.477798057256694e-6,5.559048903774162e-6,Up
ENSG00000174197.19,MGA,1540,1086.998,1084,1392.001,1494,1760,1528.6210497422562,-0.5009079349663613,0.10882493700376555,1.4791968299744502e-6,5.562422555065103e-6,Down
ENSG00000142676.14,RPL11,29644.989,24510.995,25748.997,19934.999,19841.995,19178,22639.379258873778,0.23525368195818713,0.049396799080148227,1.48446740309222e-6,5.578635882848434e-6,NS
ENSG00000147050.18,KDM6A,1099.001,898.001,849,606.18,643.341,652.352,744.5698861773635,0.36691304884909487,0.07819724489661863,1.4845151794369274e-6,5.578635882848434e-6,Up
ENSG00000196584.4,XRCC2,664,488,538,646,678,781,686.5218881425144,-0.4901762606823905,0.10637984712734445,1.5000488168645071e-6,5.635098640166938e-6,Down
ENSG00000011638.11,LDAF1,783.999,695.001,701,474,425,417.001,528.9095073923145,0.49999125280391804,0.10872804586920588,1.5150158014278238e-6,5.689395158055962e-6,Up
ENSG00000118181.11,RPS25,20835.432,17118.785,17352.557,13387.799,14247.762,13235.758,15588.717522448153,0.23180203303345973,0.048704734510224966,1.5194515853308304e-6,5.7041200774513085e-6,NS
ENSG00000113916.18,BCL6,71,43,58,10,14,10,24.484073215999576,1.7451124811270136,0.47792619081212745,1.5419205136545259e-6,5.786509696010652e-6,Up
ENSG00000123453.19,SARDH,236,238,185,370,389,361,328.6365865889191,-0.8403990430988708,0.19871127939811137,1.549694063219739e-6,5.813713476168296e-6,Down
ENSG00000075415.15,SLC25A3,12717.002,10979.001,11258.999,12148.003,12251.001,12353.998,12488.78050280107,-0.26358678704757005,0.05560737901771812,1.5539800087616624e-6,5.827819444025971e-6,Down
ENSG00000116791.14,CRYZ,668,525,610,727,704,691.999,741.8061520974867,-0.4166409536025542,0.08959131728416017,1.5593375088716144e-6,5.845933110052514e-6,Down
ENSG00000198753.12,PLXNB3,123.879,103,88.82,28.674,43.774,30.533,55.17691222709327,1.18038967579811,0.31097894670967563,1.565961803531307e-6,5.868782112524162e-6,Up
ENSG00000136104.21,RNASEH2B,5059.998,3984.999,4149.998,2689,2596,2706,3558.152741222381,0.491549551104623,0.10692796208046333,1.5719031588044756e-6,5.88905706756971e-6,Up
ENSG00000146083.12,RNF44,1652,1254.999,1332.999,840.999,845.999,1014.001,1061.45292592355,0.4278735190813175,0.09221330291452087,1.5819639771769045e-6,5.924746466736889e-6,Up
ENSG00000149761.9,NUDT22,866.684,716,804.427,523.233,524,518.099,636.7113827716611,0.39438444979758547,0.08462133611155528,1.5922063077880224e-6,5.9610913185496164e-6,Up
ENSG00000111653.20,ING4,722,637.001,622.999,396,402.999,354.001,478.0269581786285,0.5441878963028329,0.11952494552998398,1.6026156553631483e-6,5.998036708116991e-6,Up
ENSG00000147138.3,GPR174,3042,2375,2362,1652,1688,1941,2055.275257366548,0.3448001876833565,0.0735425080074698,1.6130901838935943e-6,6.035201018875358e-6,Up
ENSG00000068903.21,SIRT2,788,711.999,690.002,483.001,472.001,479,568.0208196460925,0.39726659738399034,0.08535220760589932,1.6257126612901954e-6,6.080373848267953e-6,Up
ENSG00000129472.15,RAB2B,664,499,507,305,313,336,426.9937610148442,0.5606417188272198,0.12359334715847044,1.6287517395554422e-6,6.0896851476900844e-6,Up
ENSG00000109189.13,USP46,798,623,694,767.001,811,930,801.8883092412129,-0.42502617374113316,0.09168509484821821,1.6301968454873152e-6,6.093032526708407e-6,Down
