category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Neurodegenerative disease,hsa05012,Parkinson disease,123/1347,220/4872,0.5590909090909091,2.022190726867787,9.590400108115118,1.6928380276978635e-19,5.654079012510864e-17,5.399262340973186e-17,TUBA1C/PSMD1/ATP5MC1/VDAC1/MT-ND3/MT-ND2/PSMB6/NDUFB2/PSMA3/MT-ND1/TXN/PPIF/PSMD2/CYCS/COX7B/UQCR10/CALM2/PSMB5/NDUFS3/UBA1/PSMD3/TUBA1B/PSMD6/TUBB6/NDUFAB1/NDUFS6/PSMB2/COXFA4/PSMD11/ADORA2A/ATP5MC3/EIF2S1/NDUFS5/VDAC3/ATP5PF/MT-ND6/ATP5F1A/PSMC4/SLC39A14/PSMA7/ATP5PB/PSMA5/UQCRQ/NDUFV2/COX7C/SOD1/MT-ND4L/COX6C/PSMA4/NDUFV3/BAX/UBE2L3/NDUFA1/PSMD12/PSMB3/MFN2/NDUFA8/SDHD/UBE2G2/SLC11A2/NDUFA3/NDUFC1/NDUFA9/NDUFB6/SLC39A3/COX5B/ATP5F1B/NFE2L2/NDUFA6/NDUFA5/MT-ATP6/SDHC/TUBB4B/COX6B1/NDUFB3/UBE2J1/HSPA5/MT-ATP8/MT-ND5/DAXX/ITPR2/UQCRFS1/MT-CO3/PSMD7/NDUFB8/NDUFB10/SLC25A4/MT-ND4/PSMC6/PARK7/MT-CYB/COX7A2/DUSP1/PSMD13/MFN1/ATP5PD/ADRM1/ATP5F1E/SEM1/PSMD9/PSMC2/NDUFA2/PSMA2/SLC39A6/NDUFA11/PSMD8/TRAP1/SDHA/UQCR11/COX6A1/COX5A/KEAP1/NDUFS1/PSMB1/SLC18A2/CYC1/NDUFB7/SLC39A7/SLC39A4/NDUFA13/UQCRC1/SEPTIN5/CALML4,123
Human Diseases,Neurodegenerative disease,hsa05014,Amyotrophic lateral sclerosis,145/1347,289/4872,0.5017301038062284,1.8147209099806567,8.826655110421475,4.584259888521962e-17,7.655714013831676e-15,7.31068813801134e-15,SIGMAR1/TUBA1C/PSMD1/ATP5MC1/VDAC1/MT-ND3/UBQLN4/MT-ND2/PSMB6/HNRNPA2B1/NDUFB2/PSMA3/MT-ND1/ALYREF/FUS/PSMD2/CYCS/COX7B/SRSF7/TOMM40/NUP62/NUP153/UQCR10/PSMB5/VCP/NDUFS3/PSMD3/TUBA1B/PSMD6/TUBB6/NDUFAB1/NDUFS6/PSMB2/NUP188/COXFA4/PSMD11/NCBP1/MATR3/BID/TARDBP/SRSF3/ATP5MC3/EIF2S1/NDUFS5/NUP155/PIK3R4/ATP5PF/MT-ND6/ATP5F1A/PSMC4/NUP107/SEH1L/PSMA7/ATP5PB/PSMA5/UQCRQ/RAB1A/NDUFV2/NUP93/COX7C/SOD1/NUP54/MT-ND4L/COX6C/PSMA4/NDUFV3/NDC1/MTOR/BAX/NDUFA1/PSMD12/PSMB3/UBQLN1/NDUFA8/SDHD/SMCR8/NDUFA3/NDUFC1/NDUFA9/NDUFB6/NXT1/COX5B/ATP5F1B/NDUFA6/NDUFA5/MT-ATP6/SDHC/TUBB4B/COX6B1/NDUFB3/TOMM40L/NUP205/HSPA5/MT-ATP8/MT-ND5/DAXX/UQCRFS1/MT-CO3/NUP133/PSMD7/NDUFB8/NDUFB10/MT-ND4/PSMC6/RAB8A/NUP43/NUP210/MT-CYB/COX7A2/ANXA7/RANBP2/PSMD13/ATP5PD/ADRM1/NUP88/TPR/ATP5F1E/NUP160/SEM1/PSMD9/NUP85/PSMC2/NXF1/NDUFA2/PSMA2/NUP35/DCTN1/NDUFA11/PSMD8/SDHA/UQCR11/COX6A1/COX5A/NDUFS1/PSMB1/CHCHD10/ATG14/ALS2/CYC1/NDUFB7/DCTN5/DNAH10/NDUFA13/NUP214/UQCRC1,145
Human Diseases,Neurodegenerative disease,hsa05020,Prion disease,109/1347,204/4872,0.5343137254901961,1.932573474824228,8.41096877449668,1.8378462070892105e-15,2.0461354438926544e-13,1.9539207043790556e-13,HSPA8/STIP1/TUBA1C/PSMD1/ATP5MC1/VDAC1/MT-ND3/MT-ND2/PSMB6/NDUFB2/NOTCH1/PSMA3/MT-ND1/PPIF/PSMD2/CYCS/COX7B/UQCR10/PSMB5/NDUFS3/PSMD3/TUBA1B/PSMD6/TUBB6/NDUFAB1/NDUFS6/PSMB2/COXFA4/PSMD11/HSPA1B/ATP5MC3/EIF2S1/NDUFS5/VDAC3/ATP5PF/MT-ND6/ATP5F1A/PSMC4/PSMA7/ATP5PB/PSMA5/UQCRQ/NDUFV2/COX7C/SOD1/MT-ND4L/COX6C/PSMA4/NDUFV3/BAX/NDUFA1/PIK3CB/PSMD12/PSMB3/NDUFA8/SDHD/NDUFA3/NDUFC1/NDUFA9/NDUFB6/COX5B/ATP5F1B/NDUFA6/NDUFA5/MT-ATP6/SDHC/TUBB4B/PIK3R3/COX6B1/NDUFB3/HSPA5/MT-ATP8/MT-ND5/ITPR2/UQCRFS1/MT-CO3/PSMD7/NDUFB8/NDUFB10/SLC25A4/MT-ND4/PSMC6/MT-CYB/COX7A2/PSMD13/ATP5PD/ADRM1/ATP5F1E/SEM1/PSMD9/PSMC2/NDUFA2/PSMA2/PIK3R2/NDUFA11/PSMD8/SDHA/UQCR11/COX6A1/COX5A/NDUFS1/PSMB1/CYC1/NDUFB7/PIK3R1/PIK3CD/NDUFA13/C5/UQCRC1,109
Genetic Information Processing,Translation,hsa03008,Ribosome biogenesis in eukaryotes,51/1347,71/4872,0.7183098591549296,2.5980739671884314,8.384429169386758,8.226867072926479e-15,6.86943400589361e-13,6.559844008149272e-13,RRP7A/NOP56/TBL3/NOP58/LSG1/RAN/POP1/GNL3/GAR1/WDR3/WDR43/GNL2/NOL6/IMP3/PWP2/DKC1/MDN1/RPP40/BMS1/XPO1/NHP2/HEATR1/UTP15/RIOK1/REXO2/NAT10/TCOF1/GTPBP4/POP7/UTP18/POP4/EMG1/NXT1/UTP4/DROSHA/NOP10/WDR75/MPHOSPH10/RIOK2/UTP14A/SNU13/GNL3L/NXF1/RCL1/WDR36/POP5/IMP4/RBM28/AK6/RPP38/UTP6,51
Metabolism,Energy metabolism,hsa00190,Oxidative phosphorylation,70/1347,120/4872,0.5833333333333334,2.1098737936154417,7.609205374057419,9.521408436522013e-13,6.360300835596705e-11,6.073656328981412e-11,ATP5MC1/MT-ND3/MT-ND2/NDUFB2/MT-ND1/CYCS/COX7B/UQCR10/NDUFS3/NDUFAB1/NDUFS6/COXFA4/ATP5ME/ATP5MC3/NDUFS5/ATP6V0E1/ATP5PF/ATP6V1C1/MT-ND6/ATP5F1A/ATP5PB/UQCRQ/NDUFV2/COX7C/MT-ND4L/COX6C/ATP5MF/PPA2/NDUFV3/NDUFA1/NDUFA8/SDHD/NDUFA3/NDUFC1/NDUFA9/NDUFB6/COX5B/ATP5F1B/NDUFA6/NDUFA5/MT-ATP6/SDHC/COX6B1/NDUFB3/MT-ATP8/MT-ND5/UQCRFS1/MT-CO3/NDUFB8/NDUFB10/MT-ND4/MT-CYB/COX7A2/ATP5PD/ATP5F1E/ATP6V0D1/ATP6V1G1/NDUFA2/NDUFA11/ATP6V1F/SDHA/UQCR11/COX6A1/COX5A/ATP6V0B/NDUFS1/CYC1/NDUFB7/NDUFA13/UQCRC1,70
Human Diseases,Neurodegenerative disease,hsa05016,Huntington disease,118/1347,244/4872,0.48360655737704916,1.7491693745664316,7.421497670618507,1.344458692298062e-12,7.484153387125878e-11,7.146859364321277e-11,POLR2B/TUBA1C/PSMD1/ATP5MC1/VDAC1/MT-ND3/MT-ND2/PSMB6/NDUFB2/PSMA3/MT-ND1/POLR2L/PPIF/PSMD2/CYCS/COX7B/SOD2/UQCR10/PSMB5/NDUFS3/HDAC1/PSMD3/TUBA1B/PSMD6/TUBB6/NDUFAB1/POLR2E/NDUFS6/PSMB2/COXFA4/PSMD11/ATP5MC3/NDUFS5/VDAC3/POLR2H/PIK3R4/ATP5PF/POLR2F/MT-ND6/ATP5F1A/AP2M1/PSMC4/PSMA7/ATP5PB/PSMA5/UQCRQ/NDUFV2/COX7C/SOD1/POLR2I/MT-ND4L/COX6C/PSMA4/NDUFV3/MTOR/BAX/NDUFA1/PSMD12/PSMB3/NDUFA8/SDHD/NDUFA3/NDUFC1/NDUFA9/NDUFB6/COX5B/ATP5F1B/NDUFA6/NDUFA5/MT-ATP6/SDHC/TUBB4B/COX6B1/NDUFB3/MT-ATP8/MT-ND5/UQCRFS1/MT-CO3/PSMD7/NDUFB8/NDUFB10/SLC25A4/TBP/MT-ND4/PSMC6/MT-CYB/COX7A2/PSMD13/ATP5PD/ADRM1/ATP5F1E/SEM1/PSMD9/TFAM/PSMC2/HDAC2/NDUFA2/PSMA2/DCTN1/POLR2D/NDUFA11/PSMD8/SDHA/POLR2K/UQCR11/PLCB3/TAF4B/COX6A1/COX5A/NDUFS1/PSMB1/ATG14/CYC1/NDUFB7/DCTN5/DNAH10/NDUFA13/UQCRC1,118
Genetic Information Processing,Transcription,hsa03040,Spliceosome,75/1347,139/4872,0.539568345323741,1.9515790485651567,7.035538132478365,2.980854797067553e-11,1.4222935746008038e-9,1.35819399024281e-9,U2AF2/HSPA8/HNRNPM/SRSF2/DDX5/SRSF1/DHX15/HNRNPK/TRA2B/NCBP2/SRSF6/PRPF31/PCBP1/ALYREF/FUS/HNRNPU/SNRPD3/SRSF7/SF3B3/SNRNP70/PPIL1/SF3A3/EIF4A3/SNRPF/SF3B4/SNRPE/BCAS2/NCBP1/HSPA1B/SRSF3/SNRPD1/LSM7/PRPF19/CHERP/SNRPA1/CRNKL1/TXNL4A/SRSF8/MAGOH/SNRPC/CDC5L/SNRPB/SF1/PUF60/RBM25/MAGOHB/PRPF3/DDX23/EFTUD2/SNRPG/PRPF4/PRPF8/SNRPB2/SRSF9/SNRNP40/DDX46/PHF5A/SNU13/TRA2A/SNRPD2/DHX38/PPIH/PRPF38B/RBM8A/GPKOW/LSM3/SRSF5/SRSF10/RBMXL1/SF3B5/ACIN1/AQR/USP39/THOC6/U2SURP,75
Human Diseases,Neurodegenerative disease,hsa05010,Alzheimer disease,127/1347,285/4872,0.4456140350877193,1.61175321376939,6.578814204736929,2.1789665607496464e-10,9.097185391129773e-9,8.687195630357143e-9,TUBA1C/PSMD1/ATP5MC1/VDAC1/MT-ND3/MT-ND2/PSMB6/NDUFB2/PSMA3/MT-ND1/PPIF/PSMD2/CYCS/COX7B/UQCR10/CALM2/PSMB5/NAE1/NDUFS3/PSMD3/TUBA1B/ATP2A2/HSD17B10/PSMD6/TUBB6/NDUFAB1/NDUFS6/PSMB2/COXFA4/PSMD11/BID/ATP5MC3/EIF2S1/NDUFS5/VDAC3/PIK3R4/ATP5PF/HRAS/MT-ND6/ATP5F1A/PSMC4/SLC39A14/PSMA7/ATP5PB/PSMA5/UQCRQ/NDUFV2/COX7C/DVL1/FRAT2/MT-ND4L/COX6C/IDE/PSMA4/NDUFV3/MTOR/NDUFA1/CTNNB1/PIK3CB/PSMD12/PSMB3/NDUFA8/SDHD/SLC11A2/NDUFA3/NDUFC1/NDUFA9/NDUFB6/SLC39A3/COX5B/ATP5F1B/NDUFA6/NDUFA5/MT-ATP6/SDHC/TUBB4B/PIK3R3/COX6B1/NDUFB3/MT-ATP8/MT-ND5/ITPR2/UQCRFS1/MT-CO3/PSMD7/NDUFB8/NDUFB10/SLC25A4/MT-ND4/PSMC6/MT-CYB/COX7A2/PSMD13/ATP5PD/ADRM1/ATP5F1E/SEM1/PSMD9/PSMC2/EIF2AK2/NDUFA2/PSMA2/IRS1/SLC39A6/PIK3R2/NDUFA11/PSMD8/SDHA/UQCR11/PLCB3/COX6A1/COX5A/NDUFS1/ATP2A3/FAS/PSMB1/ATG14/CYC1/NDUFB7/PIK3R1/SLC39A7/PIK3CD/SLC39A4/NDUFA13/UQCRC1/CDK5R1/CALML4,127
Genetic Information Processing,Translation,hsa03013,Nucleocytoplasmic transport,56/1347,99/4872,0.5656565656565656,2.0459382241119437,6.498920386890632,9.693240154630924e-10,3.597269124051921e-8,3.435148265325345e-8,NCBP2/XPO5/ALYREF/CSE1L/NUP62/NUP153/RAN/EIF4A3/NUP188/UPF1/NCBP1/NUP155/NUP107/SEH1L/XPO1/NUP93/KPNA2/TNPO2/DDX19A/SUMO1/NUP54/NDC1/MAGOH/TNPO1/XPO6/MAGOHB/NXT1/IPO4/NUP205/KPNA1/NUP133/IPO11/NUP43/NUP210/RANGAP1/RANBP2/NUP88/TPR/NUP160/NUP85/PNN/IPO8/SUMO3/NXF1/TMEM33/AHCTF1/NUP35/RBM8A/NUP42/PHAX/IPO9/ACIN1/THOC6/NUP214/KPNA3/XPO4,56
Human Diseases,Cardiovascular disease,hsa05415,Diabetic cardiomyopathy,81/1347,167/4872,0.48502994011976047,1.754317645332942,6.131207166912053,4.514913682911684e-9,1.5079811700925026e-7,1.4400198378128849e-7,ATP5MC1/VDAC1/MT-ND3/MT-ND2/NDUFB2/MT-ND1/PPIF/COX7B/UQCR10/NDUFS3/ATP2A2/NDUFAB1/NDUFS6/COXFA4/ATP5MC3/NDUFS5/VDAC3/PDHA1/ATP5PF/MT-ND6/ATP5F1A/PDHB/ATP5PB/UQCRQ/NDUFV2/COX7C/NOS3/MT-ND4L/COX6C/NDUFV3/MTOR/NDUFA1/PIK3CB/NDUFA8/SDHD/NDUFA3/NDUFC1/NDUFA9/NDUFB6/COX5B/ATP5F1B/NDUFA6/NDUFA5/MT-ATP6/SDHC/PIK3R3/COX6B1/NDUFB3/MT-ATP8/MT-ND5/UQCRFS1/MT-CO3/NDUFB8/NDUFB10/SLC25A4/MT-ND4/PTPA/MT-CYB/COX7A2/ATP5PD/ATP5F1E/NDUFA2/MPC1/IRS1/PIK3R2/NDUFA11/SDHA/UQCR11/PLCB3/COX6A1/COX5A/NDUFS1/ATP2A3/SLC2A4/CYC1/NDUFB7/PIK3R1/PIK3CD/NDUFA13/UQCRC1/TGFB3,81
