gene_id,gene_name,J_902,J_912,J_896,A,B,C,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSMUSG00000033526.17,Ppip5k1,1350.999,1472,915,1290.998,1051.002,968,1143.8947904855054,0.5002530271660183,0.19409456204154824,4.231428101519507e-4,0.01131028954012872,Up
ENSMUSG00000052751.17,Repin1,355.001,500,453,438,370.999,378,454.9917072275809,0.4879438427510245,0.18736791660671342,4.3199107786748205e-4,0.011524022343506302,Up
ENSMUSG00000004264.18,Phb2,2599,2633,2186,2857.001,2768.999,2439,2853.799579414368,0.32902619444265385,0.10616697462102527,4.3435083559145146e-4,0.011541444108790532,Up
ENSMUSG00000079605.6,Zbtb9,179.924,147.179,78.23,379.036,363.882,287.466,246.18709073441053,-0.5739366008852408,0.24171709745819944,4.339234590256809e-4,0.011541444108790532,Down
ENSMUSG00000025479.10,Cyp2e1,7096.989,287,774,66,242,424,1361.2415254274936,0.35252445833735785,0.42283860763369135,4.3690165205442994e-4,0.01157134693913693,Up
ENSMUSG00000034653.12,Ythdc2,294,263,232,630,494,463,373.2411777222542,-0.39240194607599427,0.13555152421881028,4.3718730394816786e-4,0.01157134693913693,Down
ENSMUSG00000038539.16,Atf5,2528,4114,4071,2732,2731,2414,3509.3185861681145,0.6159067451776119,0.2737750291762113,4.397868389946757e-4,0.011617416010552713,Up
ENSMUSG00000068856.4,Sf3b4,364.969,364,282,802,718,537,549.7874825242711,-0.40302045722975127,0.14104240132826576,4.406859165339817e-4,0.011618473725384215,Down
ENSMUSG00000026701.16,Prdx6,2578,2716,2077.999,2595,2666,2590,2698.885483667526,0.3438008238822785,0.11285032942977796,4.4504910642592156e-4,0.011710679308191807,Up
ENSMUSG00000025151.17,Maged1,2421,1885,1968.001,4021.999,3651,3811,3049.5175162968862,-0.310934973331855,0.09891280660092214,4.459557273961535e-4,0.01171174992821937,Down
ENSMUSG00000010054.5,Tusc2,762,1198,999,910,839,825,1059.7294477628047,0.5161309026486691,0.2053227234271686,4.489412858510437e-4,0.011767307928556911,Up
ENSMUSG00000033632.18,AW554918,150,162,129.999,376,263,326,218.30309590267296,-0.45995391325230606,0.172261330211052,4.5146294081338176e-4,0.011810515037719512,Down
ENSMUSG00000069893.11,9930111J21Rik1,104.215,75.22,60.281,601.576,239.817,319.138,167.14283998839363,-0.6683001809206578,0.42012331540555703,4.5271300019510927e-4,0.01182035391436072,Down
ENSMUSG00000031505.12,Naxd,857.999,985,844,961.001,917,929.001,999.1605972758232,0.3657547351125861,0.12318646886233169,4.555152035486391e-4,0.011870603329470797,Up
ENSMUSG00000121107.1,9330133O14Rik,73,68,62,192,155,126,106.28072429739915,-0.5061417252433057,0.19977895154779066,4.581615628758774e-4,0.01191660603441585,Down
ENSMUSG00000024846.7,Cst6,190,402,457,230,213,196,317.2627671162005,0.6712808216626388,0.3397287889638403,4.6242102253508244e-4,0.01198131097660343,Up
ENSMUSG00000042759.13,Apobr,963,583,431,2000,1794,1576,1115.8224881395977,-0.6057274022673611,0.26810713232883404,4.620139922233195e-4,0.01198131097660343,Down
ENSMUSG00000025017.11,Pik3ap1,1683,1200,1091,3377,3343,3017,2181.7950359129504,-0.5472564465042907,0.2261908551350265,4.639002526476264e-4,0.011989320046129138,Down
ENSMUSG00000027540.14,Ptpn1,1458.001,1448,970,2910,2510,2501.001,2077.4374667316797,-0.41190038283330505,0.1465533523032836,4.653895027148094e-4,0.011989320046129138,Down
ENSMUSG00000049988.6,Lrrc25,388,340,243,741,706,592,561.006354868315,-0.434088515087073,0.15843261966227723,4.6463635771053365e-4,0.011989320046129138,Down
ENSMUSG00000006014.18,Prg4,1923,2171.999,5194,2194.001,1453,405,2252.9198484653084,0.6596041451287811,0.4244493531454868,4.707369154159466e-4,0.012014257967283604,Up
ENSMUSG00000031059.10,Ndufb11,4965.998,6950.999,6109.997,5769,5243,4430,5963.999432738532,0.5271961017214659,0.21368720731180252,4.707990183112984e-4,0.012014257967283604,Up
ENSMUSG00000042473.9,Tbc1d8b,516,332,265,1005,830,997,598.0411878107865,-0.5715915305187852,0.2433241672449457,4.704415662494667e-4,0.012014257967283604,Down
ENSMUSG00000054150.13,Syne3,314,169,111,881,588,623,372.8621209001343,-0.6763570519078543,0.3527282395285311,4.6731489390448264e-4,0.012014257967283604,Down
ENSMUSG00000074342.5,I830077J02Rik,109,49,38,249,226,177,128.50363255450083,-0.6682999679351098,0.33687661642269345,4.70458526695978e-4,0.012014257967283604,Down
ENSMUSG00000021451.17,Sema4d,3045.001,2859,2125,6608.999,5159.001,5309,4007.4016845550673,-0.44130305098504147,0.16275058689617888,4.726627677393177e-4,0.012039103453247216,Down
ENSMUSG00000001687.16,Ubl3,5685.001,6045,5386,6429,5796.001,6693.001,6288.173474365177,0.312217835427891,0.10005236586274115,4.7551847017914217e-4,0.012084854015439118,Up
ENSMUSG00000006289.15,Osgep,1159.821,1415.994,1364.682,1295.812,1266.095,1234,1415.8696558310648,0.43662931239776837,0.1604229598052471,4.7892656209060015e-4,0.012084854015439118,Up
ENSMUSG00000042073.16,Abhd14b,263,307,299,262,223.001,211,291.13798527944056,0.5677407108153121,0.24125899203930548,4.780664192865291e-4,0.012084854015439118,Up
ENSMUSG00000071654.7,Uqcc3,1082,1448,1450,1093,1136,1016,1316.3980470523313,0.5562789496603144,0.23333335257109622,4.781387164157431e-4,0.012084854015439118,Up
ENSMUSG00000102602.2,A930004J17Rik,37,6,10,141,68,68,42.80723870165242,-0.6476239639433633,0.43219542792878524,4.789012488872289e-4,0.012084854015439118,Down
ENSMUSG00000002020.16,Ltbp2,554,363,363,558,1746,2265,1128.2912785741548,-0.6773472856907161,0.36464778566498457,4.8102205392510185e-4,0.012115127149603357,Down
ENSMUSG00000021273.12,Fdft1,1303,1439,833.001,1026.998,1162,929,1128.8486790042969,0.5014416045511573,0.19849180794728738,4.8503448510952174e-4,0.01213923915941549,Up
ENSMUSG00000022389.16,Tef,2659,4988,4179,3009,2803,2916,3585.572040293297,0.6082375027530204,0.2725092032797695,4.8288953804288067e-4,0.01213923915941549,Up
ENSMUSG00000033565.20,Rbfox2,1531.998,1561,1712,3714,2886,3041.999,2242.3452767975396,-0.3844241102026338,0.13314628693655123,4.8556956637661963e-4,0.01213923915941549,Down
ENSMUSG00000073481.10,Mtarc2,2529.001,2226.001,2219,2265.999,2405.999,2427,2479.135381745051,0.38427715657656153,0.13302851637579186,4.8412652963620363e-4,0.01213923915941549,Up
ENSMUSG00000013593.13,Ndufs2,12695.001,15835.001,10557,12748,11795.001,9912,12403.279105110712,0.5002519186248772,0.1982707692976142,4.93987868404301e-4,0.012264390017637775,Up
ENSMUSG00000022551.9,Cyc1,4841,5830.001,3758.999,4078.999,4282.999,3078,4639.670662936144,0.566520536179398,0.24165467196580764,4.931842257215906e-4,0.012264390017637775,Up
ENSMUSG00000031503.14,Col4a2,3345,3371,3145,8996,5923,5919,4781.5161336595975,-0.4253015058798524,0.1548100395805589,4.942027770508383e-4,0.012264390017637775,Down
ENSMUSG00000078684.9,5830417I10Rik,34.848,26.575,48.848,118.015,107.731,98.218,60.92105985061984,-0.624343309184046,0.288036763882494,4.934815394012743e-4,0.012264390017637775,Down
ENSMUSG00000003604.15,Aven,507,611,607,559,590,526,636.3740471601055,0.4288812501385338,0.15729866641844595,5.079725686115193e-4,0.012583020129067396,Up
ENSMUSG00000021974.16,Fgf9,86,61,120,72,69,36,83.2397355642107,0.6468735872045746,0.31519279512575815,5.12054609141249e-4,0.012660948059662511,Up
ENSMUSG00000004951.11,Hspb1,1755.054,3002.982,3757.822,2335.963,1776.566,929,2225.085311301257,0.6683272062540357,0.35369482110469624,5.156606598497505e-4,0.01268056440812341,Up
ENSMUSG00000030417.16,Pdcd5,2666.873,3087.462,3810.018,2866.487,2785.604,2666.644,3358.7951204163473,0.5150543831697386,0.20874475095800663,5.149445709874775e-4,0.01268056440812341,Up
ENSMUSG00000079575.4,Rbpj-ps3,238.274,125.819,67.553,831.083,524.482,452.868,307.0579858585801,-0.669809645138082,0.39561685413839015,5.138258317344476e-4,0.01268056440812341,Down
ENSMUSG00000020889.12,Nr1d1,1255,1486,1407,1439,845,875,1420.726824258297,0.595687622801009,0.26587696517969855,5.175444624004901e-4,0.0127037910235329,Up
ENSMUSG00000014771.14,Pdcd2,467,515.001,531.001,472,470,467,533.4131982685191,0.46059953643911505,0.1759388116555994,5.228419245891136e-4,0.012723565835491677,Up
ENSMUSG00000028223.9,Decr1,7185,3883,2180,3408,2906,2567,3392.299921110704,0.6322058559302284,0.3001012655372379,5.234776968478592e-4,0.012723565835491677,Up
ENSMUSG00000028364.16,Tnc,3345,1950,2557,5277,10568,13711,5748.424891860227,-0.6706602728259371,0.3760028527554935,5.256567757701307e-4,0.012723565835491677,Down
ENSMUSG00000040950.14,Mgl2,62.23,86.742,70.343,26.048,45.089,40.027,91.98586616870165,0.6703295023851833,0.38277008017045006,5.258760297256819e-4,0.012723565835491677,Up
ENSMUSG00000042520.17,Ubap2l,1851,1865.998,1452.001,4573.003,3160.999,3183.998,2497.2295820065888,-0.42879972147300915,0.15776179710898833,5.21386656041548e-4,0.012723565835491677,Down
ENSMUSG00000044350.15,Lacc1,944.999,710,653,1887,1556,1824,1161.188243080069,-0.4946823580971089,0.1965043010514425,5.244728556372659e-4,0.012723565835491677,Down
ENSMUSG00000121489.1,1810014B01Rik,614,978,576.303,610.999,560,567,705.0167403092147,0.558034760144518,0.23806375908005753,5.237235633689782e-4,0.012723565835491677,Up
ENSMUSG00000121606.1,AKAP17A,304,390,562,237,366,275,408.1733843610861,0.6250888784946417,0.2930674048108907,5.257318117770037e-4,0.012723565835491677,Up
ENSMUSG00000054675.6,Tmem119,552,604,505,984,1291,1721,1012.429640936272,-0.537209956721269,0.2239908213841981,5.272392958554625e-4,0.012733770493652019,Down
ENSMUSG00000020216.14,Jsrp1,2015.999,5101,5128,2659,2933,2182,3568.8570954673623,0.6528192534302308,0.32810588818424835,5.341816769197325e-4,0.012826683494455439,Up
ENSMUSG00000024856.11,Cdk2ap2,767.001,1212,988,761,784,904,1088.7337865315917,0.5408222654516156,0.2267872613681571,5.325783842098885e-4,0.012826683494455439,Up
ENSMUSG00000030847.9,Bag3,3083,4077,3532,3536,3800,3107,3709.901354095701,0.4226737194499079,0.15484360056140023,5.34076638628408e-4,0.012826683494455439,Up
ENSMUSG00000037890.14,Wdr19,307,213,189.999,509,468,742.001,372.02571943307805,-0.5402987385425557,0.22658749774788434,5.348798144822822e-4,0.012826683494455439,Down
ENSMUSG00000032624.17,Eml4,582.999,432.999,387,1082.999,1119,1026,699.5211258674937,-0.5017012231539999,0.20160119930736997,5.379598161123949e-4,0.012877710642336532,Down
ENSMUSG00000044709.7,Gemin7,797.001,1268.001,1501.001,818,1021,766,1231.754756473665,0.6083057682565862,0.2790410578667004,5.405774715131009e-4,0.012917509367870476,Up
ENSMUSG00000021993.11,Mipep,791,1094,779,941,819.001,743,886.3591492486079,0.45335358522441516,0.1726393163195384,5.445158636131415e-4,0.01298867205532229,Up
ENSMUSG00000020123.7,Avpr1a,206,143,165,385,442,547,293.55412697177655,-0.5898018725581659,0.26487536362103115,5.567868395508041e-4,0.013216629956068959,Down
ENSMUSG00000043687.17,1190005I06Rik,81,45.733,19.523,20.761,13.549,20,34.687667705050444,0.6257445389862303,0.43374393678489126,5.570039981485624e-4,0.013216629956068959,Up
ENSMUSG00000090266.11,Mettl23,766.779,931.005,869.001,847.17,775.306,832.42,906.7524682950417,0.43929693209625303,0.16496964198939887,5.556972370777456e-4,0.013216629956068959,Up
ENSMUSG00000025453.19,Nnt,974.248,714.862,762.548,642.876,763.93,492.787,808.178071286497,0.5741944026580847,0.25280595617221985,5.600050084833107e-4,0.013264566969766684,Up
ENSMUSG00000029101.17,Rgs12,148.001,165,145,358,352,271,247.95683634945573,-0.44026185800842643,0.1659700715549009,5.674583418610554e-4,0.01339419559104847,Down
ENSMUSG00000042709.17,Atpaf2,1001,694,605.999,821,719.001,595.999,722.42721486769,0.45781707768426244,0.17618473161581957,5.666785007669386e-4,0.01339419559104847,Up
ENSMUSG00000028713.18,Cyp4b1,192,139,223,127.999,96,162,167.21593417633383,0.6205467626725499,0.2946596902859608,5.729225313077358e-4,0.01346165460333491,Up
ENSMUSG00000061062.6,Hdac1-ps,29.648,26.62,23.73,112.447,74.272,58.085,50.325619725239235,-0.6260845250140945,0.30062483137467716,5.733022588924885e-4,0.01346165460333491,Down
ENSMUSG00000074698.11,Csnk2a1,5879.21,5987.102,5474.976,7575.382,6645.533,6933.182,6500.232238532865,0.21005317528237175,0.06377668042336307,5.717750279551284e-4,0.01346165460333491,NS
ENSMUSG00000002661.15,Alkbh7,282,334,262,318,301,228,320.1355900424179,0.43188430487474294,0.16145514323077678,5.748517175162322e-4,0.013474643811797297,Up
ENSMUSG00000025089.16,Gfra1,300,427,379,675,938.999,1529,692.8466981250809,-0.6149772058276127,0.28943733506631064,5.762786513939965e-4,0.013484721038241873,Down
ENSMUSG00000026979.17,Psd4,634.999,485,344.999,1480.999,1278.999,960.001,839.0895990966808,-0.5574345186553137,0.2422169846929685,5.857093360754546e-4,0.013681724992090713,Down
ENSMUSG00000091387.3,Gcnt4,75,35,61,98,217,494,145.72588449383426,-0.6366404970240945,0.42203762384090343,5.878315292685033e-4,0.013707623160959496,Down
ENSMUSG00000033732.11,Sf3b3,1566.999,1289,1180,2870,2663,2804.999,2020.0898222901642,-0.4167411466635143,0.15351669970488324,5.913548826268985e-4,0.013766049548242346,Down
ENSMUSG00000033268.9,Duox1,96,162,381,136,100,106,173.65580130903854,0.6579986546342474,0.3817418624907841,6.003775260496584e-4,0.0139520722333705,Up
ENSMUSG00000021868.8,Ppif,619,779,449,593,603,436,599.2087494995618,0.49098580456839747,0.1982370660471207,6.049939981731338e-4,0.014035238122284108,Up
ENSMUSG00000030465.21,Psd3,738,804,755,2424.001,1450.999,1325,1080.0832177538555,-0.46963783335885284,0.1849791601529881,6.064227951523966e-4,0.014044295041842746,Down
ENSMUSG00000026154.5,Sdhaf4,901,1100,1055,981,984,861,1101.2475252835443,0.4639101525334373,0.18156195330216013,6.082787500152317e-4,0.014063196741805143,Up
ENSMUSG00000035914.12,Cd276,881,631,580,1574,1604,1530,1079.2857420636449,-0.483176267725194,0.19352931529345602,6.098322192627975e-4,0.014075052500903304,Down
ENSMUSG00000002379.8,Ndufa11,1675.001,3037,2319.001,1897,1967,1451.001,2277.484097458522,0.5859933589921507,0.2666690680213207,6.112880262149125e-4,0.014084617639789935,Up
ENSMUSG00000002847.8,Pla1a,195,421,432,296,203,195,347.91172561384656,0.6350730883169873,0.31919858607324136,6.20865313425496e-4,0.014208438387954795,Up
ENSMUSG00000038489.9,Polr2l,964.89,1518.554,1711.389,836.987,1114.85,889.872,1323.9114782496993,0.6250558763687891,0.3057858455259281,6.182270047851402e-4,0.014208438387954795,Up
ENSMUSG00000059278.10,Naa38,755,714,735,752,820,658.001,797.3187282085355,0.39036886315552083,0.14012196767296656,6.21769248854248e-4,0.014208438387954795,Up
ENSMUSG00000060126.15,Tpt1,121527.321,130999.663,136033.707,126299.937,120020.41,117567.501,139513.88637533473,0.4537964523892083,0.17599953990046216,6.219146414542876e-4,0.014208438387954795,Up
ENSMUSG00000091971.4,Hspa1a,503.455,411.006,300.598,164.978,212.56,216.226,304.916091150632,0.6530442455924479,0.38986127694478023,6.211322887567579e-4,0.014208438387954795,Up
ENSMUSG00000029705.18,Cux1,1862,1885,1301.001,4164,3166,3208,2487.2725133219083,-0.4207774895943907,0.15687802933545122,6.254855233663151e-4,0.01426592192838012,Down
ENSMUSG00000026688.6,Mgst3,2140,3921,2477,2721,2099,1482,2576.2152904984337,0.5962990542555852,0.2783773160544933,6.392767408992335e-4,0.014555922425357127,Up
ENSMUSG00000036398.14,Ppp1r11,1533,1810,1668,1867,1742.001,1752.001,1877.6123843923635,0.34351822982007163,0.11718574149761642,6.426007850153412e-4,0.014607017844256285,Up
ENSMUSG00000033486.15,Catsper2,112,92,143,102,102,57,112.44371549159067,0.5888934592405748,0.2723257485906135,6.46417337783056e-4,0.014621222220977224,Up
ENSMUSG00000089669.8,Tnfsf13,283.847,250.783,254.914,236.128,232.174,184.81,260.2616865687465,0.5354830638956591,0.23020416666003687,6.445538821614835e-4,0.014621222220977224,Up
ENSMUSG00000102748.2,Pcdhgb2,21,20,12,59.886,44.004,94.041,41.5901463588871,-0.651692279142908,0.37265233358238503,6.464688272195475e-4,0.014621222220977224,Down
