category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Cellular Processes,Cell motility,hsa04814,Motor proteins,41/911,138/5815,0.2971014492753623,1.89642692374998,4.593211668431843,1.887868883787196e-5,0.006399875516038595,0.006041180428119027,KIF11/KIFC1/KIF20A/TUBB/CENPE/KIFC3/KIF14/KIF22/KIF23/KIF15/KIF4A/TUBB4B/KIF2C/KIF18B/TUBA1A/ACTA2/DYNC1H1/MYO5A/MYO7A/DCTN2/KIF18A/DYNLT5/KIF1B/KIF16B/MYO10/TPM1/KIF24/KIFAP3/DNAI3/DNAH10/KLC4/TUBB3/KIF13A/MYO1A/DYNC2H1/KIF3C/DYNLT3/TNNT1/DNAL4/TUBG2/BICDL2,41
Cellular Processes,Cell growth and death,hsa04110,Cell cycle,42/911,152/5815,0.27631578947368424,1.7637500722167658,4.11217178507705,9.815835274491287e-5,0.01663784079026273,0.01570533643918606,CDKN2C/CDK1/PLK1/BUB1/ESPL1/CDC20/NDC80/RAD21/KNL1/RB1/CCNB2/BUB1B/CCNA2/YWHAZ/TTK/CCNB1/AURKB/STAG1/SMC1A/CDC25B/PTTG1/PDS5B/FBXO5/FZR1/EP300/CCNA1/CDKN1B/NIPBL/STAG2/CDC7/GSK3B/CDKN1C/CDC27/CDC25C/ESCO2/SMAD2/CDKN2D/TICRR/SGO1/WEE1/PPP2R5B/CDC14A,42
Cellular Processes,Transport and catabolism,hsa04148,Efferocytosis,35/911,126/5815,0.2777777777777778,1.7730820831808758,3.7810671071280018,3.289530466128024e-4,0.037171694267246674,0.03508832497203226,AXL/PECAM1/CD36/RXRA/ALOX5/ARNT/SLC2A1/CD47/SGK1/SIGLEC10/ABCA1/NFATC2/ANO6/ITGAV/CX3CR1/CREB1/RAB7B/EPOR/RAB17/DUSP16/PLA2G6/MFGE8/ATP11C/MAPK3/STAB1/JAK2/HAVCR2/VPS8/PTGS2/ALOX15/PROS1/ARG2/MAPK11/ITGB3/LRP1,35
