category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Metabolism,Energy metabolism,mmu00190,Oxidative phosphorylation,69/275,112/6098,0.6160714285714286,13.661103896103896,29.387542962887572,7.674509748382559e-67,1.8725803786053444e-64,1.8095686143554666e-64,Ndufab1/Cox8b/Ndufa3/Atp5me/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Atp5pf/Cox5a/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Atp5f1e/Ndufb10/Atp5mc3/Ndufs5/Ndufs4/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Cox17/Ndufb3/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Atp5pb/Ndufv2/Ndufc2/Atp5mg/Ndufb6/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Atp5mf/Ndufa13/Ppa2/Cox7a2l/Ndufa8/Uqcrq/Ndufb2/Atp5pd/Ndufb7/Atp5f1d/Atp6v1g1/Ndufb11/Cox11/Cox4i2/Cycs/Cyc1/Sdhd/Ndufa11/Ndufs7/Cox6b2,69
Organismal Systems,Environmental adaptation,mmu04714,Thermogenesis,72/275,195/6098,0.36923076923076925,8.187524475524475,22.16722349909677,3.631457219053002e-49,4.430377807244662e-47,4.2812969319361704e-47,Ndufab1/Cox8b/Ndufa3/Atp5me/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Atp5pf/Cox5a/Cox20/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Atp5f1e/Ndufb10/Atp5mc3/Ndufs5/Ndufs4/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Ndufaf2/Cox17/Ndufb3/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Atp5pb/Ndufv2/Cnr1/Ndufc2/Atp5mg/Ndufb6/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Atp5mf/Ndufa13/Cox7a2l/Cox16/Ndufa8/Uqcrq/Ndufb2/Atp5pd/Ndufb7/Coa6/Atp5f1d/Ndufb11/Cox11/Cox4i2/Ndufaf6/Cyc1/Sdhd/Ndufa11/Ndufs7/Cox6b2,72
Human Diseases,Cardiovascular disease,mmu05415,Diabetic cardiomyopathy,66/275,181/6098,0.36464088397790057,8.08574585635359,21.029314867388226,1.7434558274105335e-44,1.4180107396272338e-42,1.3702951064559984e-42,Ndufab1/Cox8b/Ndufa3/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Atp5pf/Cox5a/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Atp5f1e/Ndufb10/Atp5mc3/Mpc2/Ndufs5/Ndufs4/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Ndufb3/Mcpt4/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Atp5pb/Ndufv2/Ndufc2/Ndufb6/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Ndufa13/Cma1/Cox7a2l/Ndufa8/Uqcrq/Ndufb2/Atp5pd/Ndufb7/Mpc1/Atp5f1d/Ndufb11/Cox4i2/Cyc1/Sdhd/Ndufa11/Ndufs7/Cox6b2/Ppif,66
Human Diseases,Cancer: overview,mmu05208,Chemical carcinogenesis - reactive oxygen species,66/275,194/6098,0.3402061855670103,7.543917525773197,20.128738468269272,3.0510679759386405e-42,1.8611514653225706e-40,1.7985242805533039e-40,Ndufab1/Cox8b/Ndufa3/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Atp5pf/Cox5a/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Atp5f1e/Ndufb10/Atp5mc3/Ndufs5/Ndufs4/Vegfa/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Gstt1/Sod1/Ndufb3/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Atp5pb/Ndufv2/Ndufc2/Ndufb6/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Ndufa13/Cox7a2l/Ndufa8/Uqcrq/Ndufb2/Atp5pd/Ndufb7/Atp5f1d/Ndufb11/Cox4i2/Cyc1/Sdhd/Cyp2f2/Ndufa11/Ndufs7/Cox6b2/Ppif,66
Human Diseases,Endocrine and metabolic disease,mmu04932,Non-alcoholic fatty liver disease,56/275,142/6098,0.39436619718309857,8.744891165172856,20.292389804206227,9.09750331116356e-40,4.4395816158478173e-38,4.2901910351592375e-38,Ndufab1/Cox8b/Ndufa3/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Cox5a/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Ndufb10/Ndufs5/Ndufs4/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Ndufb3/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Ndufv2/Ndufc2/Ndufb6/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Ndufa13/Cox7a2l/Ndufa8/Uqcrq/Ndufb2/Ndufb7/Ndufb11/Cox4i2/Cycs/Cyc1/Sdhd/Ndufa11/Ndufs7/Cox6b2,56
Human Diseases,Neurodegenerative disease,mmu05012,Parkinson disease,68/275,230/6098,0.2956521739130435,6.5559525691699605,18.66501934294986,4.603747173004781e-39,1.6047347288759522e-37,1.5507358898542423e-37,Ndufab1/Cox8b/Ndufa3/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Atp5pf/Cox5a/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Atp5f1e/Ndufb10/Atp5mc3/Ndufs5/Ndufs4/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Sod1/Ndufb3/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Atp5pb/Ndufv2/Ndufc2/Ndufb6/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Ndufa13/Cox7a2l/Ndufa8/Uqcrq/Ndufb2/Atp5pd/Ndufb7/Txn2/Sem1/Atp5f1d/Ndufb11/Cox4i2/Cycs/Cyc1/Sdhd/Ndufa11/Ndufs7/Cox6b2/Maob/Slc18a2/Ppif,68
Human Diseases,Neurodegenerative disease,mmu05020,Prion disease,68/275,230/6098,0.2956521739130435,6.5559525691699605,18.66501934294986,4.603747173004781e-39,1.6047347288759522e-37,1.5507358898542423e-37,C7/Ndufab1/Cox8b/Ndufa3/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Atp5pf/Cox5a/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Atp5f1e/Ndufb10/Atp5mc3/Ndufs5/Ndufs4/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Sod1/Ndufb3/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Atp5pb/Ndufv2/Ndufc2/Ndufb6/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Ccl5/Ndufa13/Cox7a2l/Ndufa8/Uqcrq/Ndufb2/Atp5pd/Ndufb7/Sem1/Atp5f1d/Ndufb11/Csnk2b/Cox4i2/Cycs/Cyc1/Sdhd/Ndufa11/Ndufs7/Cox6b2/Ppif,68
Human Diseases,Neurodegenerative disease,mmu05016,Huntington disease,69/275,252/6098,0.27380952380952384,6.071601731601732,17.867634324428412,3.0010744269292685e-37,9.15327700213427e-36,8.845271995159951e-36,Ndufab1/Cox8b/Ndufa3/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Atp5pf/Cox5a/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Atp5f1e/Ndufb10/Polr2k/Atp5mc3/Gpx3/Ndufs5/Ndufs4/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Sod1/Ndufb3/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Atp5pb/Ndufv2/Ndufc2/Ndufb6/Polr2i/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Ndufa13/Cox7a2l/Ndufa8/Uqcrq/Ndufb2/Atp5pd/Ndufb7/Polr2f/Sem1/Atp5f1d/Ndufb11/Cox4i2/Cycs/Cyc1/Sdhd/Ndufa11/Ndufs7/Cox6b2/Ppif,69
Human Diseases,Neurodegenerative disease,mmu05014,Amyotrophic lateral sclerosis,69/275,296/6098,0.23310810810810811,5.169066339066339,15.978898881528574,2.2336232908359456e-32,6.055600921821897e-31,5.851831779500021e-31,Ndufab1/Cox8b/Ndufa3/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Atp5pf/Cox5a/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Atp5f1e/Ndufb10/Atp5mc3/Gpx3/Ndufs5/Ndufs4/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Sod1/Ndufb3/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Atp5pb/Ndufv2/Ndufc2/Ndufb6/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Ndufa13/Cox7a2l/Ndufa8/Chmp2b/Uqcrq/Ndufb2/Atp5pd/Chchd10/Ndufb7/Sem1/Atp5f1d/Ubqln2/Ndufb11/Cox4i2/Cycs/Cyc1/Sdhd/Ndufa11/Ndufs7/Cox6b2/Atxn2,69
Human Diseases,Neurodegenerative disease,mmu05010,Alzheimer disease,65/275,326/6098,0.19938650306748465,4.421305075292805,13.797121533139952,3.335104211592803e-26,8.13765427628644e-25,7.8638246673346115e-25,Ndufab1/Cox8b/Ndufa3/Cox7a1/Cox7c/Cox6c/Ndufa5/Uqcrb/Ndufa7/Ndufb1/Cox6b1/Atp5pf/Cox5a/Ndufs6/Uqcr10/Ndufc1/Ndufa4/Cox7a2/Ndufa1/Uqcrh/Uqcr11/Atp5f1e/Ndufb10/Atp5mc3/Ndufs5/Ndufs4/Ndufb4/Ndufb4c/Ndufb4b/Ndufa6/Ndufv3/Cox7b/Ndufb3/Cox5b/Ndufa2/Ndufb8/Cox4i1/Ndufa12/Atp5pb/Ndufv2/Ndufc2/Ndufb6/Ndufb9/Ndufs3/Ndufb5/Uqcrfs1/Ndufa13/Cox7a2l/Ndufa8/Uqcrq/Ndufb2/Atp5pd/Ndufb7/Sem1/Atp5f1d/Ndufb11/Csnk2b/Cox4i2/Cycs/Cyc1/Sdhd/Ndufa11/Ndufs7/Cox6b2/Ppif,65
